Energy-E_F (eV)    DOS (1/eV)    PDOS (1/eV)  of atom type Mo S  
     -5.28598      4.37818      1.56231      2.81587
     -5.27598      4.69217      1.63832      3.05385
     -5.26598      5.12972      1.77562      3.35410
     -5.25598      4.89785      1.70482      3.19302
     -5.24598      4.40113      1.55414      2.84699
     -5.23598      4.52094      1.62072      2.90021
     -5.22598      5.54505      1.98577      3.55928
     -5.21598      6.07646      2.16431      3.91215
     -5.20598      5.94024      2.10594      3.83430
     -5.19598      6.78447      2.36170      4.42277
     -5.18598      7.23872      2.49766      4.74106
     -5.17598      5.78760      1.99675      3.79085
     -5.16598      4.96627      1.69363      3.27264
     -5.15598      5.45333      1.85636      3.59697
     -5.14598      5.66982      1.93649      3.73333
     -5.13598      4.97320      1.66092      3.31228
     -5.12598      3.59064      1.12869      2.46195
     -5.11598      2.30270      0.66037      1.64233
     -5.10598      1.92259      0.51974      1.40285
     -5.09598      2.17902      0.60354      1.57548
     -5.08598      2.49558      0.73558      1.76001
     -5.07598      2.88025      0.91146      1.96880
     -5.06598      3.26697      1.06911      2.19785
     -5.05598      2.61860      0.84893      1.76967
     -5.04598      1.42875      0.43582      0.99293
     -5.03598      0.91654      0.25885      0.65769
     -5.02598      0.91160      0.25743      0.65417
     -5.01598      1.20080      0.34249      0.85831
     -5.00598      1.44640      0.41471      1.03169
     -4.99598      1.32605      0.39078      0.93528
     -4.98598      1.26931      0.38849      0.88082
     -4.97598      1.56615      0.48739      1.07876
     -4.96598      1.60988      0.50376      1.10612
     -4.95598      1.35068      0.41065      0.94003
     -4.94598      1.04376      0.30631      0.73745
     -4.93598      0.87242      0.25856      0.61386
     -4.92598      1.11748      0.33309      0.78438
     -4.91598      1.32901      0.39773      0.93128
     -4.90598      1.11246      0.34271      0.76974
     -4.89598      1.02739      0.32349      0.70389
     -4.88598      1.26095      0.39651      0.86444
     -4.87598      1.51734      0.48941      1.02793
     -4.86598      1.74626      0.57317      1.17308
     -4.85598      1.35849      0.43928      0.91921
     -4.84598      0.65692      0.20107      0.45585
     -4.83598      0.49283      0.14330      0.34953
     -4.82598      0.64952      0.19453      0.45499
     -4.81598      0.91372      0.27360      0.64012
     -4.80598      1.03105      0.30094      0.73011
     -4.79598      0.76442      0.22426      0.54016
     -4.78598      0.54926      0.17409      0.37517
     -4.77598      0.77002      0.24843      0.52159
     -4.76598      0.95724      0.30246      0.65478
     -4.75598      0.84141      0.27073      0.57069
     -4.74598      0.80354      0.25704      0.54651
     -4.73598      0.89406      0.27305      0.62101
     -4.72598      0.90951      0.26651      0.64299
     -4.71598      0.83904      0.24813      0.59090
     -4.70598      0.55673      0.17272      0.38401
     -4.69598      0.45409      0.14457      0.30952
     -4.68598      0.74082      0.23263      0.50819
     -4.67598      0.92201      0.28906      0.63295
     -4.66598      0.94555      0.30556      0.63999
