Energy-E_F (eV)    DOS (1/eV)    PDOS (1/eV)  of atom type Mo S  
     -5.28676      4.17462      1.46342      2.71120
     -5.27676      4.21869      1.47678      2.74191
     -5.26676      4.30104      1.50155      2.79949
     -5.25676      4.45568      1.55933      2.89636
     -5.24676      4.77403      1.68080      3.09323
     -5.23676      5.09474      1.79459      3.30015
     -5.22676      5.58920      1.96330      3.62591
     -5.21676      5.88402      2.06491      3.81910
     -5.20676      5.44181      1.90306      3.53875
     -5.19676      5.01921      1.74092      3.27829
     -5.18676      4.93049      1.70645      3.22404
     -5.17676      4.82326      1.66578      3.15749
     -5.16676      4.54552      1.54900      2.99652
     -5.15676      4.25848      1.42252      2.83596
     -5.14676      3.72527      1.20111      2.52416
     -5.13676      3.06436      0.92161      2.14275
     -5.12676      3.06988      0.89832      2.17156
     -5.11676      3.07329      0.92688      2.14641
     -5.10676      2.31376      0.69552      1.61824
     -5.09676      1.82636      0.53406      1.29230
     -5.08676      1.85043      0.54840      1.30203
     -5.07676      1.83338      0.54917      1.28422
     -5.06676      1.71913      0.51416      1.20496
     -5.05676      1.78202      0.54212      1.23990
     -5.04676      1.86566      0.57892      1.28674
     -5.03676      1.62175      0.49961      1.12213
     -5.02676      1.37654      0.41298      0.96356
     -5.01676      1.40826      0.42256      0.98570
     -5.00676      1.44794      0.44015      1.00779
     -4.99676      1.34615      0.40941      0.93674
     -4.98676      1.34326      0.40779      0.93547
     -4.97676      1.44083      0.44515      0.99568
     -4.96676      1.43637      0.44993      0.98644
     -4.95676      1.27579      0.39308      0.88270
     -4.94676      1.15181      0.34733      0.80447
     -4.93676      1.15112      0.34931      0.80181
     -4.92676      1.17272      0.36027      0.81245
     -4.91676      1.15323      0.35258      0.80065
     -4.90676      1.12495      0.34327      0.78169
     -4.89676      1.16247      0.36120      0.80127
     -4.88676      1.22054      0.38399      0.83655
     -4.87676      1.12808      0.35063      0.77745
     -4.86676      0.98161      0.29908      0.68254
     -4.85676      0.96358      0.29343      0.67015
     -4.84676      0.98690      0.30454      0.68235
     -4.83676      0.91284      0.28406      0.62878
     -4.82676      0.86716      0.26818      0.59898
     -4.81676      0.89752      0.27885      0.61867
     -4.80676      0.94600      0.30009      0.64591
     -4.79676      0.95948      0.30535      0.65413
     -4.78676      0.85414      0.26552      0.58862
     -4.77676      0.76664      0.23530      0.53134
     -4.76676      0.76981      0.23869      0.53113
     -4.75676      0.82922      0.25847      0.57076
     -4.74676      0.82543      0.25638      0.56905
     -4.73676      0.74692      0.23209      0.51484
     -4.72676      0.79196      0.24796      0.54400
     -4.71676      0.90092      0.28455      0.61638
     -4.70676      0.86222      0.27371      0.58851
     -4.69676      0.73193      0.22924      0.50269
     -4.68676      0.70588      0.21723      0.48866
     -4.67676      0.73485      0.22630      0.50855
     -4.66676      0.74307      0.23257      0.51050
     -4.65676      0.71552      0.22448      0.49104
     -4.64676      0.70832      0.21931      0.48900
     -4.63676      0.75969      0.23591      0.52378
     -4.62676      0.76564      0.24275      0.52289
     -4.61676      0.76985      0.24611      0.52374
     -4.60676      0.74784      0.23415      0.51369
     -4.59676      0.68439      0.21020      0.47419
     -4.58676      0.61459      0.19045      0.42414
     -4.57676      0.65359      0.20521      0.44838
     -4.56676      0.72182      0.22570      0.49613
     -4.55676      0.69017      0.21323      0.47693
     -4.54676      0.63125      0.19683      0.43442
     -4.53676      0.66634      0.21096      0.45538
     -4.52676      0.74732      0.23716      0.51016
     -4.51676      0.77131      0.24234      0.52897
     -4.50676      0.62628      0.19504      0.43124
     -4.49676      0.54172      0.16850      0.37322
     -4.48676      0.60076      0.18724      0.41352
     -4.47676      0.71687      0.22312      0.49375
     -4.46676      0.65542      0.20435      0.45107
     -4.45676      0.54313      0.16989      0.37324
     -4.44676      0.58732      0.18455      0.40277
     -4.43676      0.72347      0.22748      0.49599
     -4.42676      0.75194      0.23631      0.51563
     -4.41676      0.63802      0.19975      0.43827
     -4.40676      0.59219      0.18119      0.41100
     -4.39676      0.65473      0.19724      0.45750
     -4.38676      0.77794      0.23430      0.54364
     -4.37676      0.73349      0.22312      0.51037
     -4.36676      0.63125      0.19282      0.43844
     -4.35676      0.63446      0.19190      0.44257
     -4.34676      0.80888      0.24555      0.56334
     -4.33676      1.11162      0.35351      0.75811
     -4.32676      1.87066      0.64321      1.22745
     -4.31676      3.33519      1.17717      2.15802
     -4.30676      4.49106      1.57399      2.91707
     -4.29676      5.16263      1.76443      3.39820
     -4.28676      5.71318      1.88958      3.82360
     -4.27676      6.55338      2.07247      4.48091
     -4.26676      7.64386      2.30547      5.33839
     -4.25676      8.06156      2.36926      5.69230
     -4.24676      7.77636      2.27623      5.50012
     -4.23676      7.27334      2.13603      5.13731
     -4.22676      6.93710      2.04161      4.89549
     -4.21676      6.75342      1.99055      4.76287
     -4.20676      6.83449      2.02336      4.81113
     -4.19676      7.13212      2.12223      5.00989
     -4.18676      7.06388      2.10143      4.96246
     -4.17676      6.71035      1.97971      4.73063
     -4.16676      6.56115      1.91506      4.64609
     -4.15676      6.67821      1.93708      4.74113
     -4.14676      6.66874      1.93180      4.73695
     -4.13676      6.03305      1.74395      4.28910
     -4.12676      5.24762      1.51014      3.73748
     -4.11676      4.72801      1.35540      3.37261
     -4.10676      4.42747      1.26571      3.16177
     -4.09676      4.20018      1.19993      3.00024
     -4.08676      3.86833      1.10270      2.76564
     -4.07676      3.54574      1.00516      2.54058
