Energy-E_F (eV)    DOS (1/eV)    PDOS (1/eV)  of atom type Mo S  
     -4.99000      2.92161      1.00046      1.92115
     -4.98000      1.95525      0.65756      1.29769
     -4.97000      1.52270      0.50247      1.02023
     -4.96000      1.49098      0.48122      1.00976
     -4.95000      1.45606      0.46612      0.98993
     -4.94000      1.50878      0.49205      1.01673
     -4.93000      1.64164      0.53939      1.10225
     -4.92000      1.59593      0.51523      1.08069
     -4.91000      1.51814      0.48088      1.03726
     -4.90000      1.59661      0.50283      1.09377
     -4.89000      1.67675      0.52244      1.15431
     -4.88000      1.60204      0.48935      1.11270
     -4.87000      1.62625      0.49486      1.13139
     -4.86000      1.96047      0.60615      1.35433
     -4.85000      2.25942      0.69197      1.56745
     -4.84000      2.31452      0.67983      1.63470
     -4.83000      2.33674      0.66492      1.67182
     -4.82000      2.34483      0.67158      1.67325
     -4.81000      2.04919      0.59233      1.45686
     -4.80000      1.54734      0.44175      1.10560
     -4.79000      1.59832      0.46647      1.13185
     -4.78000      2.17592      0.66758      1.50833
     -4.77000      1.96290      0.60624      1.35666
     -4.76000      1.30362      0.38368      0.91994
     -4.75000      1.24610      0.36074      0.88536
     -4.74000      1.38397      0.41290      0.97106
     -4.73000      1.34434      0.40210      0.94224
     -4.72000      1.25875      0.37120      0.88755
     -4.71000      1.31165      0.39410      0.91755
     -4.70000      1.47125      0.45702      1.01423
     -4.69000      1.45831      0.45542      1.00289
     -4.68000      1.18252      0.35786      0.82466
     -4.67000      1.02820      0.30318      0.72502
     -4.66000      1.07558      0.32147      0.75411
     -4.65000      1.14144      0.34700      0.79444
     -4.64000      1.08215      0.32789      0.75426
     -4.63000      0.97450      0.29399      0.68050
     -4.62000      0.98870      0.30345      0.68526
     -4.61000      1.08867      0.34257      0.74610
     -4.60000      1.06549      0.33716      0.72833
     -4.59000      0.89576      0.27530      0.62046
     -4.58000      0.78902      0.23708      0.55194
     -4.57000      0.81372      0.24721      0.56651
     -4.56000      0.88173      0.27165      0.61009
     -4.55000      0.86228      0.26551      0.59677
     -4.54000      0.79550      0.24313      0.55238
     -4.53000      0.83403      0.25588      0.57814
     -4.52000      0.91521      0.28667      0.62854
     -4.51000      0.95192      0.30225      0.64967
     -4.50000      0.85556      0.26684      0.58873
     -4.49000      0.73111      0.22194      0.50917
     -4.48000      0.70763      0.21505      0.49258
     -4.47000      0.75931      0.23395      0.52536
     -4.46000      0.80553      0.24919      0.55635
     -4.45000      0.74100      0.22826      0.51274
     -4.44000      0.70792      0.21754      0.49038
     -4.43000      0.78419      0.24273      0.54146
     -4.42000      0.84835      0.26740      0.58095
     -4.41000      0.83153      0.26377      0.56776
     -4.40000      0.72872      0.22600      0.50272
     -4.39000      0.65807      0.19981      0.45826
     -4.38000      0.66665      0.20397      0.46269
     -4.37000      0.68926      0.21406      0.47520
     -4.36000      0.71808      0.22302      0.49506
     -4.35000      0.70181      0.21572      0.48609
     -4.34000      0.64651      0.19938      0.44713
     -4.33000      0.68901      0.21522      0.47379
     -4.32000      0.79798      0.25139      0.54659
     -4.31000      0.78161      0.24648      0.53513
     -4.30000      0.63647      0.19802      0.43845
     -4.29000      0.59616      0.18280      0.41336
     -4.28000      0.62818      0.19240      0.43578
     -4.27000      0.66222      0.20494      0.45728
     -4.26000      0.65472      0.20459      0.45013
     -4.25000      0.60533      0.18776      0.41757
     -4.24000      0.62787      0.19325      0.43462
     -4.23000      0.68181      0.21169      0.47012
     -4.22000      0.68325      0.21616      0.46709
     -4.21000      0.68954      0.21901      0.47053
     -4.20000      0.65623      0.20408      0.45215
     -4.19000      0.59664      0.18260      0.41404
     -4.18000      0.53665      0.16547      0.37118
     -4.17000      0.57654      0.17980      0.39674
     -4.16000      0.64845      0.20235      0.44610
     -4.15000      0.65720      0.20516      0.45204
     -4.14000      0.84446      0.27894      0.56552
     -4.13000      1.60830      0.56216      1.04615
     -4.12000      2.55728      0.90766      1.64962
     -4.11000      3.06917      1.08560      1.98358
     -4.10000      3.10860      1.09353      2.01507
     -4.09000      3.04618      1.06331      1.98287
     -4.08000      3.13914      1.08036      2.05878
     -4.07000      3.32492      1.12697      2.19794
     -4.06000      3.42938      1.15126      2.27813
     -4.05000      3.38543      1.12893      2.25651
     -4.04000      3.45055      1.13710      2.31345
     -4.03000      3.60373      1.17369      2.43004
     -4.02000      3.78024      1.21825      2.56199
     -4.01000      3.84236      1.22714      2.61522
     -4.00000      3.96266      1.24884      2.71382
     -3.99000      4.13159      1.28060      2.85099
     -3.98000      4.40257      1.34355      3.05902
     -3.97000      4.83824      1.45460      3.38365
     -3.96000      5.40868      1.59911      3.80957
     -3.95000      6.11327      1.76935      4.34392
     -3.94000      6.63182      1.88040      4.75142
     -3.93000      6.77492      1.90879      4.86614
     -3.92000      6.53777      1.84986      4.68791
     -3.91000      6.33469      1.81000      4.52468
     -3.90000      6.31546      1.82761      4.48785
     -3.89000      6.41350      1.88077      4.53273
     -3.88000      6.78123      2.02300      4.75823
     -3.87000      6.95216      2.10679      4.84537
     -3.86000      6.42911      1.95726      4.47185
     -3.85000      5.53268      1.67651      3.85617
     -3.84000      4.95138      1.48988      3.46150
     -3.83000      4.65078      1.39255      3.25823
     -3.82000      4.28263      1.28188      3.00075
     -3.81000      3.90577      1.16886      2.73691
     -3.80000      3.65697      1.08811      2.56886
     -3.79000      3.62032      1.07631      2.54401
     -3.78000      3.58466      1.06683      2.51783
     -3.77000      3.17111      0.93675      2.23436
     -3.76000      2.95399      0.86869      2.08530
     -3.75000      2.97827      0.87775      2.10052
     -3.74000      3.05449      0.90341      2.15108
     -3.73000      2.92125      0.86307      2.05817
     -3.72000      2.65038      0.77472      1.87566
     -3.71000      2.61575      0.75948      1.85627
     -3.70000      2.58324      0.74996      1.83329
     -3.69000      2.60523      0.76784      1.83738
     -3.68000      2.45603      0.73005      1.72598
     -3.67000      1.88424      0.57539      1.30884
     -3.66000      1.31122      0.44959      0.86164
     -3.65000      1.06734      0.40923      0.65812
     -3.64000      1.13364      0.43353      0.70011
     -3.63000      1.26518      0.47550      0.78968
     -3.62000      1.30963      0.48527      0.82435
     -3.61000      1.26171      0.45176      0.80995
     -3.60000      1.25104      0.44095      0.81009
     -3.59000      1.31541      0.46573      0.84968
     -3.58000      1.27818      0.45882      0.81936
     -3.57000      1.22714      0.44821      0.77893
     -3.56000      1.22640      0.44470      0.78170
     -3.55000      1.21598      0.43350      0.78249
     -3.54000      1.28441      0.45182      0.83258
     -3.53000      1.23546      0.43894      0.79652
     -3.52000      1.05373      0.38455      0.66919
     -3.51000      1.03504      0.37916      0.65587
     -3.50000      1.27446      0.45824      0.81621
     -3.49000      1.38085      0.48674      0.89411
     -3.48000      1.12522      0.39691      0.72830
     -3.47000      0.96328      0.35122      0.61207
     -3.46000      1.04850      0.38119      0.66731
     -3.45000      1.16054      0.41180      0.74874
     -3.44000      1.16771      0.42093      0.74678
     -3.43000      1.06055      0.39980      0.66075
     -3.42000      1.11698      0.40691      0.71007
     -3.41000      1.14122      0.38816      0.75306
     -3.40000      1.09700      0.37716      0.71984
     -3.39000      1.19706      0.42599      0.77108
     -3.38000      1.47684      0.51497      0.96187
     -3.37000      2.23325      0.74930      1.48395
     -3.36000      2.94499      0.98313      1.96186
     -3.35000      3.25009      1.08403      2.16606
     -3.34000      3.29237      1.09283      2.19954
     -3.33000      3.25980      1.07855      2.18125
     -3.32000      3.46918      1.12779      2.34139
     -3.31000      3.72973      1.19872      2.53101
     -3.30000      3.90176      1.27230      2.62946
     -3.29000      3.92187      1.30668      2.61519
     -3.28000      3.90721      1.30761      2.59960
     -3.27000      4.12312      1.36260      2.76052
     -3.26000      4.55594      1.50328      3.05266
     -3.25000      5.62814      1.91394      3.71421
     -3.24000      8.21536      2.94122      5.27414
     -3.23000     11.26878      4.18280      7.08598
