Energy-E_F (eV)    DOS (1/eV)    PDOS (1/eV)  of atom type Mo S  
     -5.45507      2.23298      0.74728      1.48570
     -5.44507      1.61349      0.52481      1.08868
     -5.43507      1.18200      0.35109      0.83091
     -5.42507      1.26954      0.35952      0.91002
     -5.41507      1.09770      0.30856      0.78915
     -5.40507      0.75482      0.21643      0.53840
     -5.39507      0.74311      0.22337      0.51974
     -5.38507      0.89923      0.26927      0.62996
     -5.37507      1.05288      0.31375      0.73913
     -5.36507      1.43120      0.43022      1.00097
     -5.35507      1.47283      0.44860      1.02423
     -5.34507      1.23784      0.39274      0.84510
     -5.33507      1.08431      0.34328      0.74104
     -5.32507      0.97431      0.29114      0.68318
     -5.31507      0.92163      0.27159      0.65005
     -5.30507      0.82238      0.24763      0.57475
     -5.29507      0.80756      0.24650      0.56106
     -5.28507      1.00427      0.29964      0.70463
     -5.27507      1.22318      0.36046      0.86272
     -5.26507      1.05248      0.31974      0.73275
     -5.25507      0.88736      0.28346      0.60390
     -5.24507      1.15862      0.37484      0.78378
     -5.23507      1.33133      0.43868      0.89264
     -5.22507      1.17558      0.39833      0.77725
     -5.21507      0.90207      0.29914      0.60293
     -5.20507      0.76934      0.23240      0.53694
     -5.19507      0.81502      0.23257      0.58244
     -5.18507      0.94073      0.27327      0.66747
     -5.17507      0.85705      0.25977      0.59729
     -5.16507      0.52425      0.16163      0.36261
     -5.15507      0.25411      0.07611      0.17800
     -5.14507      0.40426      0.11920      0.28506
     -5.13507      0.78284      0.24204      0.54079
     -5.12507      0.76965      0.24795      0.52170
     -5.11507      0.53673      0.17401      0.36271
     -5.10507      0.83049      0.26367      0.56682
     -5.09507      1.28723      0.40016      0.88707
     -5.08507      1.07675      0.32375      0.75300
     -5.07507      0.45923      0.13524      0.32399
     -5.06507      0.25949      0.08273      0.17676
     -5.05507      0.42670      0.13748      0.28922
     -5.04507      0.56301      0.17180      0.39121
     -5.03507      0.61394      0.18419      0.42975
     -5.02507      0.63251      0.20003      0.43248
     -5.01507      0.62987      0.20507      0.42480
     -5.00507      0.63646      0.20717      0.42928
     -4.99507      0.87827      0.27986      0.59841
     -4.98507      1.23577      0.38298      0.85278
