Energy-E_F (eV)    DOS (1/eV)    PDOS (1/eV)  of atom type Mo S  
     -4.99000      2.86983      0.97089      1.89894
     -4.98000      2.14244      0.71441      1.42802
     -4.97000      1.54419      0.51727      1.02692
     -4.96000      1.30550      0.43354      0.87195
     -4.95000      1.34808      0.43326      0.91481
     -4.94000      1.44588      0.45064      0.99524
     -4.93000      1.44123      0.44426      0.99697
     -4.92000      1.50012      0.47821      1.02191
     -4.91000      1.82520      0.60562      1.21959
     -4.90000      1.98920      0.65679      1.33241
     -4.89000      1.89070      0.60243      1.28828
     -4.88000      1.71133      0.52739      1.18394
     -4.87000      1.57498      0.47288      1.10210
     -4.86000      1.59813      0.47275      1.12538
     -4.85000      1.94022      0.57910      1.36112
     -4.84000      2.38128      0.70802      1.67326
     -4.83000      2.48196      0.71378      1.76818
     -4.82000      2.19609      0.61283      1.58326
     -4.81000      1.68048      0.46147      1.21901
     -4.80000      1.28580      0.35367      0.93213
     -4.79000      1.74050      0.51774      1.22276
     -4.78000      2.88376      0.91021      1.97355
     -4.77000      2.64556      0.84137      1.80419
     -4.76000      1.42692      0.42956      0.99736
     -4.75000      0.86822      0.24059      0.62763
     -4.74000      0.86392      0.23997      0.62395
     -4.73000      1.12401      0.32339      0.80063
     -4.72000      1.42420      0.42524      0.99896
     -4.71000      1.57090      0.48126      1.08964
     -4.70000      1.35597      0.41086      0.94511
     -4.69000      1.01901      0.29781      0.72120
     -4.68000      0.95510      0.27748      0.67761
     -4.67000      1.08236      0.32022      0.76214
     -4.66000      1.19424      0.36195      0.83229
     -4.65000      1.39699      0.43401      0.96298
     -4.64000      1.54671      0.49574      1.05096
     -4.63000      1.35081      0.43906      0.91176
     -4.62000      0.95045      0.29585      0.65460
     -4.61000      0.77572      0.22640      0.54933
     -4.60000      0.71612      0.20807      0.50805
     -4.59000      0.70475      0.20941      0.49534
     -4.58000      0.80632      0.24297      0.56336
     -4.57000      0.89141      0.27449      0.61692
     -4.56000      0.97291      0.30380      0.66911
     -4.55000      0.94422      0.29207      0.65215
     -4.54000      0.77352      0.23468      0.53884
     -4.53000      0.65678      0.19845      0.45832
     -4.52000      0.73378      0.22282      0.51096
     -4.51000      0.90625      0.27554      0.63071
     -4.50000      0.92442      0.28610      0.63832
     -4.49000      0.92481      0.29851      0.62630
     -4.48000      1.07272      0.35050      0.72222
     -4.47000      0.94803      0.30316      0.64486
     -4.46000      0.72273      0.21966      0.50307
     -4.45000      0.67551      0.19994      0.47557
     -4.44000      0.58726      0.17467      0.41259
     -4.43000      0.60677      0.18378      0.42299
     -4.42000      0.70761      0.21681      0.49079
     -4.41000      0.71345      0.22224      0.49121
     -4.40000      0.78638      0.24678      0.53960
     -4.39000      0.82493      0.25459      0.57034
     -4.38000      0.73422      0.22370      0.51052
     -4.37000      0.59845      0.18342      0.41503
     -4.36000      0.55726      0.17119      0.38608
     -4.35000      0.60422      0.18686      0.41736
     -4.34000      0.75873      0.23628      0.52246
     -4.33000      0.99037      0.30918      0.68118
     -4.32000      0.92962      0.29713      0.63249
     -4.31000      0.72654      0.23718      0.48936
     -4.30000      0.63392      0.20000      0.43392
     -4.29000      0.58290      0.17849      0.40441
     -4.28000      0.55245      0.16711      0.38535
     -4.27000      0.59585      0.17815      0.41770
     -4.26000      0.66750      0.20169      0.46580
     -4.25000      0.58780      0.18168      0.40612
     -4.24000      0.58183      0.18334      0.39849
     -4.23000      0.71703      0.22696      0.49007
     -4.22000      0.62743      0.19699      0.43044
     -4.21000      0.53575      0.16526      0.37050
     -4.20000      0.61781      0.18663      0.43117
     -4.19000      0.66728      0.20179      0.46549
     -4.18000      0.61946      0.19256      0.42690
     -4.17000      0.60482      0.19204      0.41278
     -4.16000      0.65380      0.20834      0.44546
     -4.15000      0.73747      0.23964      0.49783
     -4.14000      0.97293      0.32747      0.64546
     -4.13000      1.77360      0.61171      1.16189
     -4.12000      2.68196      0.93859      1.74337
     -4.11000      2.81693      1.00165      1.81528
     -4.10000      2.75165      0.97941      1.77224
     -4.09000      3.03016      1.05843      1.97174
     -4.08000      3.20450      1.10211      2.10239
     -4.07000      3.24338      1.10213      2.14125
     -4.06000      3.59229      1.20409      2.38819
     -4.05000      3.66592      1.21394      2.45198
     -4.04000      3.31265      1.09345      2.21920
     -4.03000      3.38527      1.10885      2.27642
     -4.02000      3.69432      1.19045      2.50387
     -4.01000      3.80398      1.20829      2.59568
     -4.00000      3.92271      1.23226      2.69045
     -3.99000      4.24484      1.31946      2.92537
     -3.98000      4.66438      1.43389      3.23049
     -3.97000      5.08698      1.53497      3.55201
     -3.96000      5.43781      1.60549      3.83231
     -3.95000      5.97911      1.73186      4.24724
     -3.94000      6.47209      1.83712      4.63497
     -3.93000      6.54066      1.83155      4.70911
     -3.92000      6.40028      1.79664      4.60364
     -3.91000      6.39350      1.82376      4.56974
     -3.90000      6.72124      1.95338      4.76786
     -3.89000      6.63475      1.95223      4.68251
     -3.88000      6.49222      1.93984      4.55238
     -3.87000      6.66619      2.01758      4.64861
     -3.86000      6.24122      1.90024      4.34098
     -3.85000      5.56627      1.68433      3.88193
     -3.84000      5.13842      1.53429      3.60413
     -3.83000      4.72387      1.41489      3.30897
     -3.82000      4.43051      1.34786      3.08265
     -3.81000      4.21739      1.27424      2.94315
     -3.80000      3.74561      1.10365      2.64196
     -3.79000      3.16632      0.92940      2.23692
     -3.78000      3.10751      0.92038      2.18713
     -3.77000      3.45287      1.01272      2.44015
     -3.76000      3.37961      1.00003      2.37958
     -3.75000      2.86286      0.87349      1.98938
     -3.74000      2.88050      0.85824      2.02226
     -3.73000      2.97965      0.85240      2.12725
     -3.72000      2.71854      0.78660      1.93193
     -3.71000      2.62493      0.77637      1.84856
     -3.70000      2.52153      0.72464      1.79689
     -3.69000      2.26777      0.63904      1.62874
     -3.68000      2.16719      0.63865      1.52854
     -3.67000      2.02414      0.65025      1.37389
     -3.66000      1.85754      0.64875      1.20879
     -3.65000      1.60963      0.57955      1.03008
     -3.64000      1.10605      0.41149      0.69456
     -3.63000      0.83050      0.31392      0.51659
     -3.62000      1.02218      0.37704      0.64514
     -3.61000      1.18888      0.43430      0.75458
     -3.60000      1.15199      0.42037      0.73162
     -3.59000      1.24559      0.44629      0.79930
     -3.58000      1.44378      0.50186      0.94192
     -3.57000      1.64130      0.58276      1.05854
     -3.56000      1.48881      0.55778      0.93103
     -3.55000      1.05704      0.39266      0.66438
     -3.54000      0.93228      0.32092      0.61136
     -3.53000      0.97098      0.35572      0.61526
     -3.52000      0.89604      0.35674      0.53929
     -3.51000      1.04331      0.38515      0.65816
     -3.50000      1.54759      0.50297      1.04462
     -3.49000      1.74689      0.55576      1.19113
     -3.48000      1.28375      0.43288      0.85087
     -3.47000      0.89542      0.34754      0.54788
     -3.46000      0.95122      0.39923      0.55199
     -3.45000      1.13802      0.45285      0.68517
     -3.44000      1.07082      0.38743      0.68339
     -3.43000      0.90428      0.31621      0.58807
     -3.42000      1.02526      0.35100      0.67426
     -3.41000      1.30273      0.42926      0.87347
     -3.40000      1.21722      0.43787      0.77934
     -3.39000      0.97962      0.39608      0.58354
     -3.38000      1.27795      0.47170      0.80624
     -3.37000      2.12275      0.70230      1.42044
     -3.36000      2.87064      0.92215      1.94850
     -3.35000      3.31475      1.05882      2.25593
     -3.34000      3.65141      1.19298      2.45843
     -3.33000      3.99534      1.34113      2.65421
     -3.32000      3.83333      1.28037      2.55296
     -3.31000      3.25247      1.05946      2.19302
     -3.30000      3.20896      1.03942      2.16954
     -3.29000      3.69703      1.21169      2.48534
     -3.28000      4.00595      1.32694      2.67901
     -3.27000      4.14384      1.38599      2.75784
     -3.26000      4.64442      1.53173      3.11270
     -3.25000      6.09394      2.03078      4.06316
     -3.24000      8.54814      3.04321      5.50493
     -3.23000     10.94225      4.09915      6.84311
     -3.22000     10.52036      3.99990      6.52046
     -3.21000      8.55699      3.18892      5.36808
     -3.20000      6.95524      2.50500      4.45024
     -3.19000      5.71173      2.06688      3.64485
     -3.18000      5.07879      1.84362      3.23516
     -3.17000      4.92363      1.72087      3.20276
     -3.16000      5.07173      1.73637      3.33536
     -3.15000      4.80611      1.62571      3.18040
     -3.14000      4.07496      1.35895      2.71601
     -3.13000      3.67120      1.26672      2.40448
     -3.12000      3.73578      1.34448      2.39130
     -3.11000      3.58208      1.30677      2.27531
     -3.10000      3.25346      1.16909      2.08437
     -3.09000      3.39239      1.17465      2.21774
     -3.08000      3.27999      1.12445      2.15554
     -3.07000      2.79210      0.97571      1.81639
     -3.06000      2.86700      1.00020      1.86679
     -3.05000      3.15296      1.08830      2.06466
     -3.04000      2.93883      1.01973      1.91910
     -3.03000      2.64646      0.90449      1.74197
     -3.02000      2.52647      0.85021      1.67626
     -3.01000      2.53423      0.90069      1.63355
     -3.00000      2.65630      0.98027      1.67603
     -2.99000      2.41237      0.88332      1.52905
     -2.98000      2.19800      0.77075      1.42725
     -2.97000      2.30918      0.79665      1.51253
     -2.96000      2.28192      0.77525      1.50667
     -2.95000      2.35699      0.76777      1.58922
     -2.94000      2.66628      0.86922      1.79706
     -2.93000      2.89874      0.96158      1.93716
     -2.92000      2.68119      0.88943      1.79176
     -2.91000      2.10764      0.73510      1.37254
     -2.90000      1.80239      0.68809      1.11430
     -2.89000      1.72095      0.69390      1.02704
     -2.88000      1.46976      0.59538      0.87438
     -2.87000      1.19993      0.48867      0.71126
     -2.86000      1.46423      0.60527      0.85896
     -2.85000      1.79546      0.73296      1.06250
     -2.84000      1.87852      0.71590      1.16262
     -2.83000      1.81603      0.65471      1.16132
     -2.82000      1.55435      0.59150      0.96285
     -2.81000      1.46773      0.59116      0.87657
     -2.80000      1.53003      0.62630      0.90373
     -2.79000      1.49432      0.61021      0.88411
     -2.78000      1.40572      0.57562      0.83011
     -2.77000      1.39611      0.60610      0.79002
     -2.76000      1.44080      0.64588      0.79492
     -2.75000      1.23134      0.52442      0.70692
     -2.74000      1.16337      0.45074      0.71263
     -2.73000      1.59904      0.56252      1.03652
     -2.72000      2.12835      0.71514      1.41321
     -2.71000      2.08758      0.72329      1.36429
     -2.70000      1.66058      0.60851      1.05207
     -2.69000      1.52969      0.59723      0.93246
     -2.68000      1.75470      0.72159      1.03311
     -2.67000      1.86242      0.80616      1.05626
     -2.66000      1.56831      0.70733      0.86097
     -2.65000      1.21115      0.55026      0.66089
     -2.64000      1.22794      0.54433      0.68361
     -2.63000      1.62820      0.70851      0.91969
     -2.62000      1.77409      0.76895      1.00515
     -2.61000      1.79406      0.72345      1.07060
     -2.60000      1.79950      0.68254      1.11696
     -2.59000      1.63924      0.66134      0.97790
     -2.58000      1.60101      0.70224      0.89877
     -2.57000      1.67764      0.73683      0.94081
     -2.56000      1.70468      0.72777      0.97692
     -2.55000      1.55005      0.65635      0.89370
     -2.54000      1.32883      0.59291      0.73592
     -2.53000      1.34122      0.62085      0.72038
     -2.52000      1.39571      0.62803      0.76769
     -2.51000      1.33445      0.57119      0.76325
     -2.50000      1.66134      0.60396      1.05738
     -2.49000      2.30480      0.74748      1.55732
     -2.48000      2.40076      0.84449      1.55628
     -2.47000      2.25888      0.91475      1.34414
     -2.46000      1.91947      0.82473      1.09474
     -2.45000      1.44963      0.63534      0.81429
     -2.44000      1.29306      0.55934      0.73372
     -2.43000      1.40272      0.58109      0.82163
     -2.42000      1.62836      0.68402      0.94433
     -2.41000      1.58888      0.70244      0.88644
     -2.40000      1.27557      0.58005      0.69551
     -2.39000      1.37955      0.58410      0.79545
     -2.38000      1.93493      0.72179      1.21315
     -2.37000      2.03739      0.73890      1.29850
     -2.36000      1.80387      0.72147      1.08240
     -2.35000      1.65538      0.71580      0.93959
     -2.34000      1.46479      0.64948      0.81531
     -2.33000      1.09397      0.49524      0.59873
     -2.32000      1.01436      0.46177      0.55259
     -2.31000      1.38288      0.61775      0.76513
     -2.30000      1.72298      0.75193      0.97104
     -2.29000      1.70447      0.70204      1.00243
     -2.28000      1.89077      0.70503      1.18573
     -2.27000      2.58321      0.87025      1.71296
     -2.26000      2.79355      0.91354      1.88000
     -2.25000      2.28530      0.83693      1.44837
     -2.24000      1.80584      0.76292      1.04292
     -2.23000      1.59688      0.67893      0.91796
     -2.22000      1.46679      0.58635      0.88045
     -2.21000      1.35321      0.53826      0.81495
     -2.20000      1.60067      0.66425      0.93642
     -2.19000      1.95644      0.79211      1.16433
     -2.18000      2.08855      0.78803      1.30053
     -2.17000      2.17693      0.78071      1.39622
     -2.16000      2.54092      0.90759      1.63333
     -2.15000      2.69686      0.96852      1.72834
     -2.14000      2.53081      0.92279      1.60803
     -2.13000      2.47587      0.94817      1.52770
     -2.12000      2.09763      0.81676      1.28087
     -2.11000      1.61400      0.60103      1.01297
     -2.10000      1.88329      0.69548      1.18781
     -2.09000      2.36281      0.87979      1.48302
