Energy-E_F (eV)    DOS (1/eV)    PDOS (1/eV)  of atom type Mo S  
     -5.50287      3.25706      0.00000      0.00000
     -5.49287      3.54731      0.00000      0.00000
     -5.48287      3.83982      0.00000      0.00000
     -5.47287      4.10903      0.00000      0.00000
     -5.46287      4.03379      0.00000      0.00000
     -5.45287      3.02360      0.00000      0.00000
     -5.44287      1.97027      0.00000      0.00000
     -5.43287      1.92679      0.00000      0.00000
     -5.42287      2.30374      0.00000      0.00000
     -5.41287      2.37960      0.00000      0.00000
     -5.40287      2.20330      0.00000      0.00000
     -5.39287      2.12905      0.00000      0.00000
     -5.38287      2.15030      0.00000      0.00000
     -5.37287      2.29363      0.00000      0.00000
     -5.36287      2.54046      0.00000      0.00000
     -5.35287      2.62690      0.00000      0.00000
     -5.34287      2.49375      0.00000      0.00000
     -5.33287      1.93733      0.00000      0.00000
     -5.32287      1.38709      0.00000      0.00000
     -5.31287      1.62927      0.00000      0.00000
     -5.30287      2.09268      0.00000      0.00000
     -5.29287      2.09079      0.00000      0.00000
     -5.28287      2.02020      0.00000      0.00000
     -5.27287      2.35923      0.00000      0.00000
     -5.26287      2.90416      0.00000      0.00000
     -5.25287      2.76436      0.00000      0.00000
     -5.24287      1.89613      0.00000      0.00000
     -5.23287      1.38103      0.00000      0.00000
     -5.22287      1.29779      0.00000      0.00000
     -5.21287      1.11118      0.00000      0.00000
     -5.20287      0.89596      0.00000      0.00000
     -5.19287      0.91959      0.00000      0.00000
     -5.18287      1.31437      0.00000      0.00000
     -5.17287      1.94182      0.00000      0.00000
     -5.16287      2.33764      0.00000      0.00000
     -5.15287      2.09178      0.00000      0.00000
     -5.14287      1.43197      0.00000      0.00000
     -5.13287      0.92693      0.00000      0.00000
     -5.12287      1.02370      0.00000      0.00000
     -5.11287      1.33608      0.00000      0.00000
     -5.10287      1.14270      0.00000      0.00000
     -5.09287      0.88915      0.00000      0.00000
     -5.08287      1.19740      0.00000      0.00000
     -5.07287      1.81682      0.00000      0.00000
     -5.06287      2.30794      0.00000      0.00000
     -5.05287      2.14628      0.00000      0.00000
     -5.04287      1.52002      0.00000      0.00000
     -5.03287      1.21891      0.00000      0.00000
     -5.02287      1.37553      0.00000      0.00000
     -5.01287      1.55715      0.00000      0.00000
     -5.00287      1.49042      0.00000      0.00000
     -4.99287      1.10436      0.00000      0.00000
     -4.98287      0.68076      0.00000      0.00000
     -4.97287      0.60856      0.00000      0.00000
     -4.96287      1.13602      0.00000      0.00000
     -4.95287      1.88426      0.00000      0.00000
     -4.94287      1.89272      0.00000      0.00000
     -4.93287      1.26514      0.00000      0.00000
     -4.92287      0.93070      0.00000      0.00000
     -4.91287      1.04216      0.00000      0.00000
     -4.90287      1.22289      0.00000      0.00000
     -4.89287      1.29246      0.00000      0.00000
     -4.88287      1.04691      0.00000      0.00000
     -4.87287      0.71546      0.00000      0.00000
     -4.86287      0.65286      0.00000      0.00000
     -4.85287      0.92141      0.00000      0.00000
     -4.84287      1.58522      0.00000      0.00000
     -4.83287      2.34023      0.00000      0.00000
     -4.82287      2.21556      0.00000      0.00000
     -4.81287      1.30062      0.00000      0.00000
     -4.80287      0.73249      0.00000      0.00000
     -4.79287      0.90945      0.00000      0.00000
     -4.78287      1.67999      0.00000      0.00000
     -4.77287      2.05707      0.00000      0.00000
     -4.76287      1.53848      0.00000      0.00000
     -4.75287      0.78137      0.00000      0.00000
     -4.74287      0.47845      0.00000      0.00000
     -4.73287      0.94778      0.00000      0.00000
     -4.72287      1.99671      0.00000      0.00000
     -4.71287      3.33326      0.00000      0.00000
