Energy-E_F (eV)    DOS (1/eV)    PDOS (1/eV)  of atom type Mo S  
     -5.28773      2.20157      0.59694      1.60462
     -5.27773      2.03279      0.56597      1.46682
     -5.26773      1.86601      0.54469      1.32132
     -5.25773      2.11139      0.64778      1.46361
     -5.24773      2.65194      0.84802      1.80393
     -5.23773      2.89468      0.98119      1.91349
     -5.22773      2.36044      0.83418      1.52626
     -5.21773      1.35043      0.45789      0.89254
     -5.20773      0.86329      0.25251      0.61078
     -5.19773      0.74210      0.20489      0.53722
     -5.18773      0.73023      0.19753      0.53270
     -5.17773      0.93708      0.25165      0.68543
     -5.16773      0.96107      0.26834      0.69273
     -5.15773      1.15164      0.33471      0.81693
     -5.14773      1.16798      0.33404      0.83394
     -5.13773      0.67490      0.18866      0.48624
     -5.12773      0.42237      0.12684      0.29552
     -5.11773      0.85945      0.26913      0.59032
     -5.10773      1.11462      0.34263      0.77199
     -5.09773      0.94425      0.28059      0.66367
     -5.08773      1.54058      0.46113      1.07944
     -5.07773      2.19124      0.67295      1.51829
     -5.06773      1.53375      0.48316      1.05059
     -5.05773      0.60724      0.19654      0.41070
     -5.04773      0.53307      0.16436      0.36871
     -5.03773      0.79294      0.23539      0.55754
     -5.02773      0.61057      0.17823      0.43235
     -5.01773      0.47779      0.14713      0.33066
     -5.00773      0.75571      0.23706      0.51866
     -4.99773      0.94404      0.28382      0.66022
     -4.98773      1.01650      0.29683      0.71967
     -4.97773      1.20520      0.35988      0.84532
     -4.96773      0.98499      0.30466      0.68033
     -4.95773      0.59653      0.19782      0.39872
     -4.94773      0.63780      0.22162      0.41617
     -4.93773      0.77445      0.26305      0.51140
     -4.92773      1.27351      0.41974      0.85377
     -4.91773      1.54876      0.51278      1.03599
     -4.90773      1.11191      0.36999      0.74191
     -4.89773      0.75512      0.24285      0.51227
     -4.88773      0.44156      0.13784      0.30372
     -4.87773      0.27959      0.08269      0.19690
     -4.86773      0.56458      0.16085      0.40372
     -4.85773      0.84859      0.23830      0.61030
     -4.84773      0.74955      0.20709      0.54246
     -4.83773      0.35834      0.09827      0.26007
     -4.82773      0.14201      0.04165      0.10036
     -4.81773      0.44691      0.14101      0.30590
     -4.80773      1.03898      0.33019      0.70879
     -4.79773      0.94911      0.30143      0.64768
     -4.78773      0.48152      0.14590      0.33562
     -4.77773      0.31130      0.08717      0.22413
     -4.76773      0.18548      0.05310      0.13239
     -4.75773      0.33757      0.11050      0.22707
     -4.74773      0.92852      0.30953      0.61899
     -4.73773      1.05644      0.35221      0.70423
     -4.72773      0.67567      0.21473      0.46095
     -4.71773      0.84708      0.24593      0.60115
     -4.70773      1.05865      0.30314      0.75551
     -4.69773      0.83546      0.24766      0.58779
     -4.68773      0.67543      0.21387      0.46156
     -4.67773      0.40525      0.13123      0.27401
     -4.66773      0.10678      0.03464      0.07214
     -4.65773      0.05333      0.01624      0.03709
     -4.64773      0.32343      0.09833      0.22510
     -4.63773      0.92066      0.28427      0.63639
     -4.62773      1.00237      0.31452      0.68785
     -4.61773      0.42697      0.13633      0.29064
     -4.60773      0.17218      0.05815      0.11403
     -4.59773      0.41578      0.14378      0.27201
     -4.58773      0.71422      0.24365      0.47057
     -4.57773      0.99298      0.32860      0.66438
     -4.56773      1.47149      0.47550      0.99599
     -4.55773      1.64527      0.51059      1.13468
     -4.54773      1.14795      0.34195      0.80600
     -4.53773      0.38762      0.11312      0.27450
     -4.52773      0.05338      0.01545      0.03793
     -4.51773      0.00295      0.00085      0.00210
     -4.50773      0.00523      0.00158      0.00365
     -4.49773      0.07585      0.02294      0.05290
     -4.48773      0.45112      0.13722      0.31390
     -4.47773      1.28079      0.39836      0.88243
     -4.46773      2.26201      0.73680      1.52521
     -4.45773      2.94829      1.01207      1.93623
     -4.44773      3.35770      1.18725      2.17046
     -4.43773      3.70781      1.30817      2.39964
     -4.42773      3.58828      1.25902      2.32926
     -4.41773      3.21191      1.11704      2.09487
     -4.40773      3.55496      1.18617      2.36880
     -4.39773      5.00559      1.60717      3.39842
     -4.38773      6.09011      1.92261      4.16750
     -4.37773      5.94602      1.84785      4.09817
     -4.36773      5.79040      1.73957      4.05083
     -4.35773      5.39524      1.55879      3.83645
     -4.34773      5.80784      1.66636      4.14147
     -4.33773      6.24586      1.81476      4.43110
     -4.32773      5.75918      1.68873      4.07046
     -4.31773      6.23129      1.84424      4.38704
     -4.30773      6.41286      1.87653      4.53633
     -4.29773      6.05358      1.72616      4.32742
     -4.28773      6.04742      1.73678      4.31064
     -4.27773      5.55378      1.63307      3.92071
     -4.26773      4.54853      1.33563      3.21290
     -4.25773      4.52697      1.29807      3.22890
     -4.24773      5.75802      1.64824      4.10978
     -4.23773      6.76978      1.95593      4.81386
     -4.22773      6.72575      1.92166      4.80409
     -4.21773      5.61759      1.61053      4.00707
     -4.20773      4.73034      1.40545      3.32489
     -4.19773      4.01515      1.18538      2.82977
     -4.18773      3.75489      1.06568      2.68921
     -4.17773      4.00878      1.12305      2.88573
     -4.16773      3.97553      1.10564      2.86989
     -4.15773      3.26991      0.89308      2.37683
     -4.14773      2.81246      0.80383      2.00862
     -4.13773      2.64534      0.82465      1.82069
     -4.12773      2.56145      0.76301      1.79844
     -4.11773      2.75455      0.72694      2.02761
     -4.10773      2.45708      0.63531      1.82177
     -4.09773      1.99803      0.55005      1.44798
     -4.08773      1.94411      0.52424      1.41987
     -4.07773      2.14544      0.57871      1.56673
     -4.06773      2.39415      0.72881      1.66535
     -4.05773      2.26030      0.77079      1.48951
     -4.04773      1.98925      0.70973      1.27952
     -4.03773      1.91959      0.66400      1.25559
     -4.02773      1.82639      0.63842      1.18797
     -4.01773      1.30880      0.46895      0.83985
     -4.00773      1.12049      0.38580      0.73469
     -3.99773      1.20019      0.40254      0.79765
     -3.98773      0.77937      0.24567      0.53369
     -3.97773      0.40468      0.11575      0.28893
     -3.96773      0.57696      0.19610      0.38087
     -3.95773      1.48010      0.51723      0.96287
     -3.94773      1.89446      0.64667      1.24779
     -3.93773      1.48685      0.50209      0.98476
     -3.92773      1.28623      0.43554      0.85069
     -3.91773      0.77857      0.25990      0.51868
     -3.90773      0.34483      0.11181      0.23302
     -3.89773      0.57151      0.19304      0.37847
     -3.88773      0.94469      0.35448      0.59021
     -3.87773      1.11168      0.43624      0.67544
     -3.86773      1.32146      0.46831      0.85315
     -3.85773      1.71768      0.59099      1.12668
     -3.84773      2.00468      0.73640      1.26828
     -3.83773      2.00520      0.72990      1.27530
     -3.82773      1.83349      0.61500      1.21850
     -3.81773      1.41750      0.48883      0.92867
     -3.80773      0.80704      0.28802      0.51902
     -3.79773      0.66268      0.18160      0.48108
     -3.78773      0.83103      0.21292      0.61812
     -3.77773      0.82659      0.23866      0.58792
     -3.76773      0.82957      0.26686      0.56271
     -3.75773      0.80229      0.28762      0.51466
     -3.74773      0.67438      0.26499      0.40939
     -3.73773      0.59966      0.25821      0.34145
     -3.72773      0.97142      0.38941      0.58201
     -3.71773      1.47761      0.48676      0.99085
     -3.70773      1.88613      0.56857      1.31755
     -3.69773      2.81031      0.89047      1.91984
     -3.68773      4.31863      1.44141      2.87721
     -3.67773      4.37506      1.48953      2.88553
