Energy-E_F (eV)    DOS (1/eV)    PDOS (1/eV)  of atom type Mo S  
     -5.42656      5.03133      1.75468      3.27665
     -5.41656      4.69488      1.64524      3.04964
     -5.40656      4.21179      1.47820      2.73359
     -5.39656      3.59891      1.25945      2.33947
     -5.38656      3.47217      1.21729      2.25487
     -5.37656      4.04217      1.42938      2.61279
     -5.36656      4.64704      1.64630      3.00074
     -5.35656      4.23876      1.47912      2.75964
     -5.34656      3.66177      1.26169      2.40007
     -5.33656      3.50865      1.21560      2.29305
     -5.32656      3.90544      1.35759      2.54785
     -5.31656      5.08729      1.77716      3.31013
     -5.30656      6.94221      2.42337      4.51885
     -5.29656      8.26855      2.83890      5.42965
     -5.28656      7.57030      2.53999      5.03031
     -5.27656      6.37278      2.10706      4.26572
     -5.26656      5.61437      1.83594      3.77844
     -5.25656      5.14202      1.67914      3.46289
     -5.24656      5.31306      1.76141      3.55166
     -5.23656      5.09482      1.71241      3.38241
     -5.22656      4.17904      1.41508      2.76396
     -5.21656      3.06183      1.00947      2.05236
     -5.20656      2.19345      0.67198      1.52147
     -5.19656      1.62620      0.48052      1.14568
     -5.18656      1.41500      0.42595      0.98905
     -5.17656      1.63738      0.50081      1.13657
     -5.16656      1.96874      0.60741      1.36133
     -5.15656      2.20759      0.69565      1.51194
     -5.14656      2.22290      0.73059      1.49231
     -5.13656      1.79904      0.59686      1.20218
     -5.12656      1.05728      0.33270      0.72458
     -5.11656      0.97468      0.28631      0.68837
     -5.10656      1.37077      0.39979      0.97097
     -5.09656      1.37937      0.39934      0.98003
     -5.08656      1.04149      0.30707      0.73442
     -5.07656      1.09774      0.33611      0.76163
     -5.06656      1.31058      0.40365      0.90693
     -5.05656      1.21233      0.38588      0.82645
     -5.04656      1.24274      0.40115      0.84158
     -5.03656      1.30701      0.39923      0.90778
     -5.02656      1.27760      0.37315      0.90445
     -5.01656      1.06100      0.31473      0.74627
     -5.00656      0.80330      0.24646      0.55684
     -4.99656      0.92985      0.28869      0.64117
     -4.98656      1.05303      0.33173      0.72130
     -4.97656      1.01870      0.33127      0.68743
