Energy-E_F (eV)    DOS (1/eV)    PDOS (1/eV)  of atom type Mo S  
     -5.29859      2.09773      0.60148      1.49624
     -5.28859      2.59440      0.79769      1.79671
     -5.27859      3.05798      0.99923      2.05875
     -5.26859      2.79733      0.93333      1.86400
     -5.25859      1.66933      0.53716      1.13217
     -5.24859      1.09560      0.31661      0.77899
     -5.23859      1.12604      0.31377      0.81227
     -5.22859      1.06540      0.29878      0.76662
     -5.21859      0.98663      0.28151      0.70512
     -5.20859      0.97743      0.28029      0.69713
     -5.19859      1.11154      0.32301      0.78852
     -5.18859      1.14430      0.34159      0.80271
     -5.17859      1.28056      0.39428      0.88627
     -5.16859      1.42647      0.44909      0.97738
     -5.15859      1.32066      0.41874      0.90192
     -5.14859      1.24203      0.37416      0.86787
     -5.13859      1.27045      0.36518      0.90527
     -5.12859      1.00357      0.29033      0.71324
     -5.11859      0.68645      0.20761      0.47884
     -5.10859      0.80403      0.24379      0.56024
     -5.09859      1.09262      0.32988      0.76274
     -5.08859      1.16472      0.35632      0.80840
     -5.07859      1.17944      0.36418      0.81526
     -5.06859      1.24507      0.38728      0.85779
     -5.05859      1.32901      0.42657      0.90244
     -5.04859      1.46815      0.48841      0.97974
     -5.03859      1.35602      0.44693      0.90908
     -5.02859      0.80958      0.25294      0.55664
     -5.01859      0.53115      0.15261      0.37854
     -5.00859      0.54108      0.15579      0.38529
     -4.99859      0.62177      0.18720      0.43457
     -4.98859      0.81944      0.24711      0.57233
     -4.97859      0.96403      0.28098      0.68305
     -4.96859      0.78632      0.22753      0.55879
     -4.95859      0.47501      0.14659      0.32842
     -4.94859      0.53107      0.17558      0.35549
     -4.93859      0.80842      0.25797      0.55045
     -4.92859      0.89055      0.28095      0.60959
     -4.91859      0.71646      0.23234      0.48413
     -4.90859      0.70262      0.22333      0.47929
     -4.89859      0.79336      0.24204      0.55133
     -4.88859      0.79260      0.23121      0.56138
     -4.87859      0.80962      0.23641      0.57320
     -4.86859      0.60084      0.18428      0.41657
     -4.85859      0.34479      0.11038      0.23441
