Energy-E_F (eV)    DOS (1/eV)    PDOS (1/eV)  of atom type Mo S  
     -5.28759      2.19141      0.59408      1.59733
     -5.27759      2.04684      0.57001      1.47682
     -5.26759      1.87683      0.54818      1.32865
     -5.25759      2.10695      0.64714      1.45981
     -5.24759      2.64380      0.84608      1.79773
     -5.23759      2.89736      0.98196      1.91541
     -5.22759      2.35695      0.83261      1.52434
     -5.21759      1.33923      0.45402      0.88521
     -5.20759      0.85521      0.24996      0.60525
     -5.19759      0.74163      0.20471      0.53692
     -5.18759      0.72951      0.19733      0.53218
     -5.17759      0.93897      0.25215      0.68683
     -5.16759      0.97122      0.27104      0.70018
     -5.15759      1.16038      0.33705      0.82333
     -5.14759      1.16801      0.33413      0.83388
     -5.13759      0.66839      0.18689      0.48150
     -5.12759      0.41782      0.12528      0.29254
     -5.11759      0.86159      0.26938      0.59221
     -5.10759      1.11723      0.34361      0.77362
     -5.09759      0.93993      0.27942      0.66051
     -5.08759      1.54261      0.46102      1.08159
     -5.07759      2.19580      0.67395      1.52185
     -5.06759      1.52798      0.48207      1.04591
     -5.05759      0.60938      0.19785      0.41152
     -5.04759      0.54323      0.16758      0.37565
     -5.03759      0.79557      0.23608      0.55949
     -5.02759      0.60389      0.17630      0.42758
     -5.01759      0.47591      0.14678      0.32912
     -5.00759      0.75434      0.23671      0.51763
     -4.99759      0.94144      0.28287      0.65857
     -4.98759      1.02283      0.29837      0.72446
     -4.97759      1.20778      0.36051      0.84727
     -4.96759      0.97908      0.30322      0.67586
     -4.95759      0.59638      0.19814      0.39824
     -4.94759      0.63974      0.22227      0.41747
     -4.93759      0.77926      0.26423      0.51502
     -4.92759      1.28318      0.42256      0.86061
     -4.91759      1.54391      0.51156      1.03235
     -4.90759      1.09734      0.36558      0.73176
     -4.89759      0.74926      0.24094      0.50831
     -4.88759      0.44540      0.13896      0.30644
     -4.87759      0.29082      0.08594      0.20488
     -4.86759      0.57643      0.16422      0.41221
     -4.85759      0.84518      0.23725      0.60793
     -4.84759      0.73921      0.20413      0.53508
     -4.83759      0.35118      0.09629      0.25489
     -4.82759      0.14041      0.04118      0.09923
     -4.81759      0.44746      0.14098      0.30648
     -4.80759      1.03774      0.32964      0.70810
     -4.79759      0.95163      0.30228      0.64935
     -4.78759      0.48881      0.14811      0.34070
     -4.77759      0.31007      0.08688      0.22319
     -4.76759      0.17890      0.05124      0.12767
     -4.75759      0.33319      0.10895      0.22424
     -4.74759      0.92425      0.30786      0.61640
     -4.73759      1.05814      0.35292      0.70522
     -4.72759      0.68435      0.21765      0.46670
     -4.71759      0.85948      0.24955      0.60993
     -4.70759      1.06145      0.30395      0.75750
     -4.69759      0.82623      0.24517      0.58106
     -4.68759      0.66964      0.21227      0.45737
     -4.67759      0.40238      0.13035      0.27203
     -4.66759      0.10585      0.03433      0.07152
     -4.65759      0.05581      0.01694      0.03886
     -4.64759      0.33322      0.10111      0.23210
     -4.63759      0.92654      0.28592      0.64062
     -4.62759      0.99266      0.31174      0.68092
     -4.61759      0.41953      0.13424      0.28529
     -4.60759      0.17116      0.05789      0.11327
     -4.59759      0.41599      0.14386      0.27213
     -4.58759      0.71297      0.24325      0.46972
     -4.57759      0.99288      0.32850      0.66439
     -4.56759      1.48187      0.47852      1.00335
     -4.55759      1.65557      0.51363      1.14194
     -4.54759      1.13976      0.33958      0.80018
     -4.53759      0.37822      0.11039      0.26783
     -4.52759      0.05123      0.01483      0.03640
     -4.51759      0.00281      0.00081      0.00200
     -4.50759      0.00563      0.00170      0.00393
     -4.49759      0.08010      0.02424      0.05586
     -4.48759      0.46716      0.14229      0.32487
     -4.47759      1.30411      0.40658      0.89753
     -4.46759      2.28058      0.74444      1.53614
     -4.45759      2.96313      1.01797      1.94516
     -4.44759      3.36369      1.18930      2.17439
     -4.43759      3.70563      1.30704      2.39859
     -4.42759      3.59778      1.26224      2.33554
     -4.41759      3.20932      1.11574      2.09358
     -4.40759      3.55039      1.18353      2.36686
     -4.39759      5.01837      1.61106      3.40731
     -4.38759      6.09245      1.92374      4.16870
     -4.37759      5.93333      1.84405      4.08928
     -4.36759      5.76848      1.73241      4.03607
     -4.35759      5.37261      1.55116      3.82146
     -4.34759      5.82507      1.67203      4.15304
     -4.33759      6.25677      1.81757      4.43920
     -4.32759      5.76200      1.68869      4.07331
     -4.31759      6.24110      1.84713      4.39397
     -4.30759      6.40511      1.87380      4.53131
     -4.29759      6.06204      1.72844      4.33360
     -4.28759      6.06153      1.74115      4.32039
     -4.27759      5.51937      1.62209      3.89728
     -4.26759      4.51869      1.32552      3.19317
     -4.25759      4.53113      1.29866      3.23247
     -4.24759      5.77164      1.65292      4.11871
     -4.23759      6.78591      1.96106      4.82484
     -4.22759      6.71232      1.91742      4.79490
     -4.21759      5.59841      1.60504      3.99337
     -4.20759      4.75445      1.41225      3.34220
     -4.19759      4.03806      1.19099      2.84707
     -4.18759      3.74819      1.06275      2.68544
     -4.17759      3.99094      1.11888      2.87206
     -4.16759      3.95606      1.10131      2.85475
     -4.15759      3.26375      0.89144      2.37231
     -4.14759      2.82093      0.80685      2.01407
     -4.13759      2.64623      0.82493      1.82131
     -4.12759      2.56111      0.76152      1.79959
     -4.11759      2.74476      0.72357      2.02119
     -4.10759      2.44393      0.63188      1.81204
     -4.09759      2.00039      0.55057      1.44982
     -4.08759      1.95244      0.52643      1.42600
     -4.07759      2.14534      0.57971      1.56563
     -4.06759      2.38137      0.72590      1.65547
     -4.05759      2.24844      0.76751      1.48094
     -4.04759      1.98300      0.70789      1.27511
     -4.03759      1.91748      0.66345      1.25403
     -4.02759      1.83232      0.64045      1.19187
     -4.01759      1.31635      0.47080      0.84555
     -4.00759      1.12847      0.38797      0.74050
     -3.99759      1.19832      0.40179      0.79653
     -3.98759      0.77248      0.24324      0.52925
     -3.97759      0.40216      0.11515      0.28701
     -3.96759      0.58400      0.19906      0.38494
     -3.95759      1.48954      0.52069      0.96885
     -3.94759      1.88794      0.64390      1.24404
     -3.93759      1.47733      0.49816      0.97916
     -3.92759      1.28337      0.43446      0.84892
     -3.91759      0.77666      0.25967      0.51699
     -3.90759      0.34203      0.11117      0.23086
     -3.89759      0.57005      0.19284      0.37720
     -3.88759      0.94756      0.35581      0.59175
     -3.87759      1.10805      0.43504      0.67301
     -3.86759      1.31398      0.46572      0.84826
     -3.85759      1.72156      0.59259      1.12897
     -3.84759      2.01504      0.73963      1.27542
     -3.83759      2.01060      0.73068      1.27992
     -3.82759      1.83471      0.61515      1.21956
     -3.81759      1.41473      0.48831      0.92642
     -3.80759      0.80484      0.28725      0.51759
     -3.79759      0.66460      0.18194      0.48266
     -3.78759      0.83230      0.21342      0.61888
     -3.77759      0.82704      0.23900      0.58804
     -3.76759      0.82692      0.26601      0.56091
     -3.75759      0.79706      0.28593      0.51112
     -3.74759      0.67509      0.26558      0.40951
     -3.73759      0.60653      0.26125      0.34528
     -3.72759      0.97802      0.39145      0.58657
     -3.71759      1.48156      0.48697      0.99459
     -3.70759      1.88460      0.56789      1.31672
     -3.69759      2.80322      0.88888      1.91434
     -3.68759      4.32359      1.44368      2.87991
     -3.67759      4.38143      1.49127      2.89017
     -3.66759      3.07739      0.98877      2.08862
     -3.65759      2.95328      0.85892      2.09436
     -3.64759      3.31852      0.96533      2.35320
     -3.63759      2.20301      0.65059      1.55242
     -3.62759      1.27575      0.38805      0.88770
     -3.61759      2.46420      0.77871      1.68549
     -3.60759      4.51953      1.42263      3.09689
     -3.59759      5.12750      1.58529      3.54221
     -3.58759      4.36679      1.36015      3.00665
     -3.57759      3.86398      1.24600      2.61798
     -3.56759      3.86688      1.27432      2.59256
     -3.55759      3.52359      1.15442      2.36917
     -3.54759      3.53917      1.19121      2.34796
     -3.53759      4.68539      1.61386      3.07153
     -3.52759      6.49843      2.07490      4.42353
     -3.51759      7.91244      2.38209      5.53035
     -3.50759      6.06392      1.86671      4.19722
     -3.49759      3.89873      1.28817      2.61056
     -3.48759      4.35619      1.47279      2.88340
     -3.47759      4.56108      1.52688      3.03421
     -3.46759      4.39907      1.45097      2.94810
     -3.45759      4.34938      1.42763      2.92176
     -3.44759      4.52103      1.43292      3.08810
     -3.43759      4.74298      1.49140      3.25158
     -3.42759      4.73763      1.55005      3.18758
     -3.41759      5.53889      1.90842      3.63047
     -3.40759      6.35477      2.30789      4.04689
     -3.39759      4.73906      1.79079      2.94827
     -3.38759      2.72099      1.01805      1.70293
     -3.37759      3.25156      1.14569      2.10587
     -3.36759      4.18395      1.48198      2.70197
     -3.35759      4.11492      1.47457      2.64035
     -3.34759      3.84100      1.46510      2.37590
     -3.33759      2.75290      1.14945      1.60345
     -3.32759      1.26000      0.54764      0.71236
     -3.31759      1.15705      0.46310      0.69395
     -3.30759      2.21716      0.86498      1.35218
     -3.29759      2.63615      1.06804      1.56811
     -3.28759      2.12161      0.91192      1.20969
     -3.27759      2.12833      0.90383      1.22450
     -3.26759      2.52622      1.08357      1.44265
     -3.25759      2.39468      1.08867      1.30601
     -3.24759      1.82618      0.84388      0.98230
     -3.23759      1.25731      0.55622      0.70109
     -3.22759      1.17616      0.46326      0.71290
     -3.21759      1.40374      0.45377      0.94997
     -3.20759      1.95780      0.56114      1.39667
     -3.19759      2.39368      0.78304      1.61064
     -3.18759      2.45759      0.99167      1.46591
     -3.17759      2.26755      0.93043      1.33712
     -3.16759      1.42528      0.52377      0.90152
     -3.15759      0.63616      0.21735      0.41881
     -3.14759      1.01098      0.37445      0.63653
     -3.13759      2.19790      0.87599      1.32192
     -3.12759      2.76104      1.18362      1.57742
     -3.11759      2.26452      1.01875      1.24577
     -3.10759      1.37924      0.63719      0.74205
     -3.09759      0.81439      0.36751      0.44688
     -3.08759      0.48976      0.19442      0.29534
     -3.07759      0.47538      0.15349      0.32189
     -3.06759      0.90259      0.29224      0.61035
     -3.05759      1.49253      0.55921      0.93332
     -3.04759      2.04502      0.89531      1.14971
     -3.03759      2.00457      0.94464      1.05993
     -3.02759      1.41747      0.66474      0.75273
     -3.01759      1.33226      0.59696      0.73530
     -3.00759      1.57196      0.68394      0.88802
     -2.99759      1.42792      0.56973      0.85819
     -2.98759      1.42855      0.47917      0.94938
     -2.97759      1.99222      0.60129      1.39093
     -2.96759      2.45442      0.70845      1.74596
     -2.95759      2.39550      0.72093      1.67457
     -2.94759      2.29838      0.79917      1.49921
     -2.93759      2.14994      0.80626      1.34368
     -2.92759      2.22468      0.88420      1.34048
     -2.91759      2.12437      0.84307      1.28130
     -2.90759      1.35281      0.46571      0.88710
     -2.89759      0.67240      0.18641      0.48599
     -2.88759      0.22409      0.05921      0.16488
     -2.87759      0.16033      0.07102      0.08931
     -2.86759      0.73892      0.32324      0.41568
     -2.85759      2.00661      0.80945      1.19716
     -2.84759      2.69454      1.07938      1.61517
     -2.83759      1.99787      0.87907      1.11880
     -2.82759      1.02659      0.52469      0.50190
     -2.81759      0.35860      0.20052      0.15808
     -2.80759      0.08955      0.04414      0.04541
     -2.79759      0.24931      0.08154      0.16777
     -2.78759      0.97803      0.34247      0.63555
     -2.77759      1.85946      0.71758      1.14188
     -2.76759      1.72844      0.72631      1.00213
     -2.75759      1.12811      0.48019      0.64792
     -2.74759      1.31903      0.53964      0.77939
     -2.73759      1.66882      0.67309      0.99573
     -2.72759      1.91423      0.70957      1.20465
     -2.71759      1.98807      0.68589      1.30218
     -2.70759      1.72915      0.59110      1.13804
     -2.69759      1.58908      0.60840      0.98068
     -2.68759      1.84978      0.74992      1.09986
     -2.67759      2.20669      0.87146      1.33523
     -2.66759      2.11384      0.82867      1.28517
     -2.65759      1.48652      0.63145      0.85507
     -2.64759      1.08469      0.51358      0.57111
     -2.63759      1.14750      0.58248      0.56502
     -2.62759      1.11479      0.58720      0.52759
     -2.61759      0.58410      0.31132      0.27278
     -2.60759      0.58537      0.30043      0.28494
     -2.59759      1.32290      0.65765      0.66524
     -2.58759      1.93158      0.88769      1.04389
     -2.57759      2.27096      0.89621      1.37474
     -2.56759      2.24420      0.76756      1.47665
     -2.55759      1.93766      0.69176      1.24590
     -2.54759      1.99264      0.82863      1.16401
     -2.53759      1.74909      0.76785      0.98123
     -2.52759      1.37012      0.63537      0.73475
     -2.51759      1.74182      0.80610      0.93572
     -2.50759      1.76380      0.71209      1.05170
     -2.49759      2.11127      0.64875      1.46252
     -2.48759      3.80997      1.05637      2.75360
     -2.47759      4.63112      1.33586      3.29526
     -2.46759      3.95030      1.27809      2.67221
     -2.45759      3.06370      1.03796      2.02574
     -2.44759      2.49496      0.84321      1.65175
     -2.43759      1.98012      0.67004      1.31007
     -2.42759      2.26106      0.74431      1.51675
     -2.41759      2.96161      1.00906      1.95255
     -2.40759      2.51064      0.91371      1.59692
     -2.39759      1.96911      0.70153      1.26758
     -2.38759      1.54353      0.49740      1.04613
     -2.37759      1.30860      0.46861      0.83999
     -2.36759      1.87208      0.76161      1.11047
     -2.35759      3.07709      1.11043      1.96665
     -2.34759      4.78875      1.42755      3.36120
     -2.33759      6.32978      1.65195      4.67783
     -2.32759      7.07269      1.75324      5.31945
     -2.31759      7.44116      1.86643      5.57473
     -2.30759      6.10671      1.55692      4.54980
     -2.29759      4.58232      1.20671      3.37561
     -2.28759      4.48281      1.29489      3.18793
     -2.27759      5.04557      1.57095      3.47462
     -2.26759      5.98376      1.63396      4.34980
     -2.25759      6.44118      1.47565      4.96552
     -2.24759      5.32870      1.24671      4.08198
     -2.23759      3.82425      1.05365      2.77060
     -2.22759      3.38132      0.98624      2.39508
     -2.21759      3.65377      0.98457      2.66920
     -2.20759      3.33406      0.85759      2.47648
     -2.19759      3.57306      1.06313      2.50993
     -2.18759      4.92081      1.61545      3.30535
     -2.17759      5.43179      1.58128      3.85052
     -2.16759      4.82791      1.17249      3.65542
     -2.15759      4.33957      1.12275      3.21682
     -2.14759      3.99608      1.25834      2.73774
     -2.13759      3.38882      1.15490      2.23391
     -2.12759      3.04498      0.90367      2.14131
     -2.11759      2.93678      0.80728      2.12950
     -2.10759      2.53217      0.75633      1.77584
     -2.09759      2.81315      0.86026      1.95289
     -2.08759      3.43696      1.02506      2.41190
     -2.07759      3.01269      0.87854      2.13415
     -2.06759      3.19906      0.97515      2.22392
     -2.05759      5.62184      1.75487      3.86696
     -2.04759      7.59665      2.33982      5.25683
     -2.03759      7.04211      1.99513      5.04698
     -2.02759      5.31555      1.25892      4.05663
     -2.01759      4.14345      0.78054      3.36290
     -2.00759      3.43514      0.62511      2.81003
     -1.99759      2.67337      0.59753      2.07585
     -1.98759      2.09386      0.52993      1.56393
     -1.97759      1.58294      0.44892      1.13402
     -1.96759      1.53845      0.52050      1.01794
     -1.95759      1.87086      0.53246      1.33840
     -1.94759      2.29139      0.54063      1.75075
     -1.93759      2.39902      0.68810      1.71092
     -1.92759      2.06657      0.63217      1.43440
