Energy-E_F (eV)    DOS (1/eV)    PDOS (1/eV)  of atom type Mo S  
     -5.28937      3.45881      1.23008      2.22873
     -5.27937      3.58318      1.25656      2.32662
     -5.26937      4.09713      1.43233      2.66480
     -5.25937      4.07902      1.43691      2.64212
     -5.24937      3.98521      1.41583      2.56938
     -5.23937      5.29491      1.87032      3.42459
     -5.22937      6.92125      2.42891      4.49234
     -5.21937      6.77560      2.38471      4.39089
     -5.20937      5.60927      1.98230      3.62697
     -5.19937      4.84831      1.68901      3.15930
     -5.18937      4.52876      1.55161      2.97716
     -5.17937      4.37773      1.48909      2.88863
     -5.16937      4.25721      1.43837      2.81883
     -5.15937      4.22819      1.41461      2.81358
     -5.14937      4.24395      1.38504      2.85891
     -5.13937      3.50281      1.07483      2.42798
     -5.12937      2.34287      0.66129      1.68158
     -5.11937      1.67243      0.44780      1.22463
     -5.10937      1.72212      0.46779      1.25433
     -5.09937      2.14119      0.60807      1.53311
     -5.08937      2.35374      0.70652      1.64722
     -5.07937      2.53274      0.80942      1.72332
     -5.06937      2.86925      0.94705      1.92220
     -5.05937      2.55694      0.83033      1.72662
     -5.04937      1.64821      0.50059      1.14762
     -5.03937      0.99921      0.28426      0.71495
     -5.02937      0.89579      0.25469      0.64110
     -5.01937      1.08489      0.30841      0.77647
     -5.00937      1.31427      0.37855      0.93572
     -4.99937      1.31082      0.38865      0.92216
     -4.98937      1.21342      0.37176      0.84166
     -4.97937      1.41402      0.44282      0.97120
     -4.96937      1.73990      0.53930      1.20061
     -4.95937      1.54783      0.46657      1.08127
     -4.94937      0.97695      0.28986      0.68709
     -4.93937      0.71709      0.21614      0.50095
     -4.92937      0.99705      0.29773      0.69931
     -4.91937      1.32815      0.39680      0.93135
     -4.90937      1.22380      0.37321      0.85059
     -4.89937      1.12323      0.34664      0.77659
     -4.88937      1.21807      0.37977      0.83830
     -4.87937      1.35351      0.44009      0.91342
     -4.86937      1.65826      0.54902      1.10924
     -4.85937      1.44135      0.46936      0.97199
     -4.84937      0.76963      0.23805      0.53158
     -4.83937      0.52035      0.15239      0.36796
     -4.82937      0.65387      0.19455      0.45932
     -4.81937      0.96818      0.28796      0.68022
     -4.80937      1.03713      0.30376      0.73337
     -4.79937      0.67144      0.19803      0.47341
     -4.78937      0.46076      0.14613      0.31464
     -4.77937      0.75398      0.24200      0.51198
     -4.76937      0.96257      0.30339      0.65918
     -4.75937      0.82886      0.26738      0.56149
     -4.74937      0.83196      0.26794      0.56402
     -4.73937      0.94355      0.28896      0.65459
     -4.72937      0.92326      0.26980      0.65347
     -4.71937      0.77930      0.22940      0.54990
     -4.70937      0.53400      0.16674      0.36726
     -4.69937      0.43948      0.13973      0.29975
     -4.68937      0.70586      0.22072      0.48514
     -4.67937      0.89541      0.28030      0.61512
     -4.66937      0.89804      0.28883      0.60921
     -4.65937      0.86938      0.28937      0.58000
     -4.64937      1.04549      0.34660      0.69889
     -4.63937      1.26420      0.40300      0.86120
     -4.62937      0.99153      0.29979      0.69174
     -4.61937      0.47802      0.13982      0.33820
     -4.60937      0.39558      0.12252      0.27306
     -4.59937      0.65128      0.20642      0.44486
     -4.58937      0.63518      0.19697      0.43821
     -4.57937      0.45478      0.13386      0.32092
     -4.56937      0.32782      0.09719      0.23063
     -4.55937      0.41526      0.13101      0.28425
     -4.54937      0.68044      0.21794      0.46250
     -4.53937      1.04905      0.32745      0.72160
     -4.52937      1.20393      0.36663      0.83729
     -4.51937      0.94033      0.29155      0.64878
     -4.50937      0.51038      0.16388      0.34649
     -4.49937      0.19977      0.06414      0.13563
     -4.48937      0.29822      0.09123      0.20700
     -4.47937      0.69682      0.21365      0.48317
     -4.46937      0.66870      0.20669      0.46201
     -4.45937      0.30623      0.09658      0.20964
     -4.44937      0.38279      0.12516      0.25764
     -4.43937      0.80566      0.25924      0.54642
     -4.42937      1.17114      0.36346      0.80768
     -4.41937      1.35817      0.41712      0.94105
     -4.40937      1.08282      0.33917      0.74365
     -4.39937      0.67813      0.21605      0.46208
     -4.38937      0.33321      0.10610      0.22712
     -4.37937      0.31953      0.09775      0.22179
     -4.36937      0.59791      0.18003      0.41788
     -4.35937      0.64059      0.19358      0.44701
     -4.34937      0.63560      0.19341      0.44219
     -4.33937      0.80128      0.24935      0.55192
     -4.32937      1.47984      0.50833      0.97151
     -4.31937      3.32843      1.16540      2.16303
     -4.30937      5.13507      1.76236      3.37271
     -4.29937      5.60996      1.89788      3.71208
     -4.28937      5.54434      1.84955      3.69480
     -4.27937      6.14984      1.96925      4.18059
     -4.26937      7.30163      2.21731      5.08432
     -4.25937      8.12691      2.38897      5.73793
     -4.24937      7.95943      2.32240      5.63703
     -4.23937      6.97512      2.03671      4.93842
     -4.22937      6.41722      1.87648      4.54075
     -4.21937      6.36936      1.88249      4.48687
     -4.20937      6.29058      1.87160      4.41898
     -4.19937      7.13543      2.11387      5.02156
     -4.18937      8.53295      2.53523      5.99772
     -4.17937      8.12467      2.42218      5.70249
     -4.16937      6.68533      1.96990      4.71543
     -4.15937      6.07661      1.74740      4.32922
     -4.14937      6.18613      1.77040      4.41573
     -4.13937      5.98378      1.74428      4.23949
     -4.12937      5.30929      1.53790      3.77139
     -4.11937      4.78649      1.36146      3.42503
     -4.10937      4.22159      1.19045      3.03114
     -4.09937      3.64621      1.01097      2.63524
     -4.08937      3.53310      0.99396      2.53913
