Energy-E_F (eV)    DOS (1/eV)    PDOS (1/eV)  of atom type Mo S  
     -5.36520      7.69056      0.00000      0.00000
     -5.35520      7.59521      0.00000      0.00000
     -5.34520      7.89256      0.00000      0.00000
     -5.33520      8.09232      0.00000      0.00000
     -5.32520      8.95730      0.00000      0.00000
     -5.31520     11.55493      0.00000      0.00000
     -5.30520     13.61998      0.00000      0.00000
     -5.29520     12.90785      0.00000      0.00000
     -5.28520     11.06469      0.00000      0.00000
     -5.27520      9.63527      0.00000      0.00000
     -5.26520      8.70053      0.00000      0.00000
     -5.25520      8.31765      0.00000      0.00000
     -5.24520      7.97680      0.00000      0.00000
     -5.23520      7.87909      0.00000      0.00000
     -5.22520      7.79421      0.00000      0.00000
     -5.21520      6.68768      0.00000      0.00000
     -5.20520      4.76816      0.00000      0.00000
     -5.19520      3.85682      0.00000      0.00000
     -5.18520      3.88779      0.00000      0.00000
     -5.17520      4.09370      0.00000      0.00000
     -5.16520      4.68075      0.00000      0.00000
     -5.15520      5.67487      0.00000      0.00000
     -5.14520      5.61429      0.00000      0.00000
     -5.13520      4.08012      0.00000      0.00000
     -5.12520      2.63674      0.00000      0.00000
     -5.11520      2.10681      0.00000      0.00000
     -5.10520      2.26812      0.00000      0.00000
     -5.09520      2.50468      0.00000      0.00000
     -5.08520      2.31630      0.00000      0.00000
     -5.07520      2.33106      0.00000      0.00000
     -5.06520      2.83956      0.00000      0.00000
     -5.05520      3.09824      0.00000      0.00000
     -5.04520      3.00889      0.00000      0.00000
     -5.03520      2.61205      0.00000      0.00000
     -5.02520      2.03718      0.00000      0.00000
     -5.01520      1.93846      0.00000      0.00000
     -5.00520      2.18738      0.00000      0.00000
     -4.99520      2.16461      0.00000      0.00000
     -4.98520      2.24679      0.00000      0.00000
     -4.97520      2.54260      0.00000      0.00000
     -4.96520      2.72373      0.00000      0.00000
     -4.95520      3.02454      0.00000      0.00000
     -4.94520      3.01928      0.00000      0.00000
     -4.93520      2.18848      0.00000      0.00000
     -4.92520      1.38966      0.00000      0.00000
     -4.91520      1.25336      0.00000      0.00000
     -4.90520      1.60275      0.00000      0.00000
     -4.89520      1.99342      0.00000      0.00000
     -4.88520      1.76338      0.00000      0.00000
     -4.87520      1.17289      0.00000      0.00000
     -4.86520      1.17724      0.00000      0.00000
     -4.85520      1.65583      0.00000      0.00000
     -4.84520      1.80202      0.00000      0.00000
     -4.83520      1.68129      0.00000      0.00000
     -4.82520      1.76052      0.00000      0.00000
     -4.81520      1.87806      0.00000      0.00000
     -4.80520      1.75658      0.00000      0.00000
     -4.79520      1.33499      0.00000      0.00000
     -4.78520      0.99021      0.00000      0.00000
     -4.77520      1.14011      0.00000      0.00000
     -4.76520      1.55633      0.00000      0.00000
     -4.75520      1.78207      0.00000      0.00000
     -4.74520      1.74859      0.00000      0.00000
     -4.73520      1.90556      0.00000      0.00000
     -4.72520      2.25363      0.00000      0.00000
     -4.71520      2.27488      0.00000      0.00000
     -4.70520      1.58879      0.00000      0.00000
     -4.69520      0.94763      0.00000      0.00000
     -4.68520      0.99885      0.00000      0.00000
     -4.67520      1.22039      0.00000      0.00000
     -4.66520      1.13843      0.00000      0.00000
     -4.65520      0.84645      0.00000      0.00000
     -4.64520      0.75483      0.00000      0.00000
     -4.63520      1.06556      0.00000      0.00000
