Energy-E_F (eV)    DOS (1/eV)    PDOS (1/eV)  of atom type Mo S  
     -5.28635      3.41751      1.21226      2.20525
     -5.27635      3.66888      1.28442      2.38445
     -5.26635      4.14617      1.44976      2.69641
     -5.25635      4.01111      1.41573      2.59538
     -5.24635      4.10910      1.46037      2.64874
     -5.23635      5.66599      1.99871      3.66727
     -5.22635      7.03885      2.47001      4.56885
     -5.21635      6.56663      2.31409      4.25255
     -5.20635      5.40850      1.90933      3.49918
     -5.19635      4.77277      1.65593      3.11684
     -5.18635      4.50646      1.54103      2.96544
     -5.17635      4.38012      1.48930      2.89082
     -5.16635      4.23127      1.42811      2.80317
     -5.15635      4.23698      1.41360      2.82338
     -5.14635      4.18269      1.35383      2.82886
     -5.13635      3.30844      1.00020      2.30824
     -5.12635      2.17908      0.60702      1.57206
     -5.11635      1.63857      0.43834      1.20024
     -5.10635      1.79264      0.49139      1.30125
     -5.09635      2.20537      0.63318      1.57219
     -5.08635      2.37121      0.72212      1.64909
     -5.07635      2.62382      0.84791      1.77591
     -5.06635      2.88771      0.95451      1.93320
     -5.05635      2.37347      0.76309      1.61038
     -5.04635      1.46649      0.43770      1.02879
     -5.03635      0.93917      0.26603      0.67314
     -5.02635      0.93117      0.26514      0.66603
     -5.01635      1.13500      0.32298      0.81202
     -5.00635      1.33283      0.38643      0.94640
     -4.99635      1.27402      0.38046      0.89356
     -4.98635      1.22417      0.37750      0.84667
     -4.97635      1.48351      0.46499      1.01852
     -4.96635      1.76482      0.54454      1.22028
     -4.95635      1.44843      0.43480      1.01363
     -4.94635      0.87952      0.26196      0.61756
     -4.93635      0.74002      0.22348      0.51655
     -4.92635      1.08618      0.32418      0.76200
     -4.91635      1.33696      0.40129      0.93567
     -4.90635      1.18430      0.36273      0.82157
     -4.89635      1.15148      0.35568      0.79580
     -4.88635      1.24286      0.39071      0.85215
     -4.87635      1.41625      0.46455      0.95171
     -4.86635      1.67693      0.55494      1.12199
     -4.85635      1.28428      0.41527      0.86901
     -4.84635      0.66959      0.20354      0.46606
     -4.83635      0.53006      0.15538      0.37468
     -4.82635      0.71788      0.21437      0.50350
     -4.81635      1.02589      0.30442      0.72147
     -4.80635      0.98039      0.28699      0.69341
     -4.79635      0.57992      0.17281      0.40711
     -4.78635      0.49051      0.15750      0.33300
     -4.77635      0.84097      0.26837      0.57260
     -4.76635      0.94370      0.29802      0.64569
     -4.75635      0.80503      0.26148      0.54354
     -4.74635      0.87009      0.27797      0.59212
     -4.73635      0.94839      0.28748      0.66091
     -4.72635      0.90033      0.26219      0.63814
     -4.71635      0.73384      0.21888      0.51496
     -4.70635      0.48398      0.15280      0.33117
     -4.69635      0.47584      0.15057      0.32527
     -4.68635      0.77553      0.24243      0.53310
     -4.67635      0.90493      0.28463      0.62030
     -4.66635      0.89122      0.28951      0.60171
     -4.65635      0.88078      0.29439      0.58639
     -4.64635      1.11604      0.36767      0.74837
     -4.63635      1.24501      0.39262      0.85238
     -4.62635      0.86484      0.25870      0.60614
     -4.61635      0.40778      0.11992      0.28786
     -4.60635      0.45443      0.14244      0.31199
     -4.59635      0.67953      0.21527      0.46425
     -4.58635      0.59305      0.18202      0.41103
     -4.57635      0.41567      0.12159      0.29408
     -4.56635      0.32878      0.09915      0.22963
     -4.55635      0.46560      0.14813      0.31747
     -4.54635      0.75831      0.24233      0.51598
     -4.53635      1.11780      0.34654      0.77126
     -4.52635      1.17661      0.35880      0.81782
     -4.51635      0.84945      0.26593      0.58352
     -4.50635      0.41438      0.13380      0.28058
     -4.49635      0.17669      0.05603      0.12066
     -4.48635      0.38714      0.11838      0.26876
     -4.47635      0.75172      0.23114      0.52059
     -4.46635      0.57948      0.17974      0.39974
     -4.45635      0.27398      0.08756      0.18643
     -4.44635      0.47854      0.15657      0.32197
     -4.43635      0.89759      0.28681      0.61078
     -4.42635      1.23975      0.38250      0.85724
     -4.41635      1.34361      0.41380      0.92980
     -4.40635      0.99953      0.31439      0.68515
     -4.39635      0.57678      0.18468      0.39210
     -4.38635      0.27460      0.08753      0.18707
     -4.37635      0.37955      0.11551      0.26404
     -4.36635      0.64087      0.19303      0.44785
     -4.35635      0.63450      0.19205      0.44245
     -4.34635      0.68059      0.20631      0.47428
     -4.33635      0.87089      0.27725      0.59364
     -4.32635      1.79251      0.62529      1.16722
     -4.31635      3.81000      1.32875      2.48124
     -4.30635      5.34901      1.82669      3.52232
     -4.29635      5.56225      1.87804      3.68420
     -4.28635      5.57049      1.84676      3.72373
     -4.27635      6.37836      2.01672      4.36164
     -4.26635      7.58994      2.28082      5.30911
     -4.25635      8.23881      2.41171      5.82709
     -4.24635      7.78670      2.27192      5.51478
     -4.23635      6.78607      1.98181      4.80427
     -4.22635      6.42795      1.88291      4.54504
     -4.21635      6.34239      1.87948      4.46292
     -4.20635      6.37157      1.89500      4.47657
     -4.19635      7.55116      2.23567      5.31550
     -4.18635      8.65777      2.57528      6.08249
     -4.17635      7.75407      2.30786      5.44621
     -4.16635      6.39578      1.87408      4.52171
     -4.15635      6.08489      1.74192      4.34298
     -4.14635      6.21628      1.78653      4.42975
     -4.13635      5.86026      1.71105      4.14921
     -4.12635      5.13981      1.47909      3.66072
     -4.11635      4.64824      1.31854      3.32969
     -4.10635      4.05668      1.13861      2.91807
     -4.09635      3.58596      0.99308      2.59287
     -4.08635      3.59887      1.02323      2.57564
     -4.07635      4.06471      1.20324      2.86147
     -4.06635      4.30028      1.28183      3.01845
     -4.05635      3.73138      1.06888      2.66250
     -4.04635      3.06482      0.81255      2.25227
     -4.03635      2.86967      0.77212      2.09755
     -4.02635      2.67891      0.76264      1.91628
     -4.01635      2.44818      0.69640      1.75178
     -4.00635      2.69720      0.75597      1.94123
     -3.99635      2.45952      0.68595      1.77357
     -3.98635      1.54247      0.44991      1.09256
     -3.97635      1.10960      0.39858      0.71101
     -3.96635      1.24490      0.48966      0.75525
     -3.95635      1.57561      0.58775      0.98787
     -3.94635      1.90797      0.67410      1.23387
     -3.93635      1.93490      0.64613      1.28877
     -3.92635      1.61887      0.52357      1.09530
     -3.91635      1.15715      0.39837      0.75877
     -3.90635      0.96037      0.33658      0.62379
     -3.89635      1.11743      0.33791      0.77952
     -3.88635      1.28464      0.37653      0.90811
     -3.87635      1.42248      0.47385      0.94863
     -3.86635      1.32106      0.50387      0.81719
     -3.85635      0.91729      0.37315      0.54414
     -3.84635      0.89729      0.31721      0.58008
     -3.83635      1.45397      0.46208      0.99189
     -3.82635      1.72758      0.53262      1.19497
     -3.81635      1.54382      0.49471      1.04911
     -3.80635      1.18855      0.43526      0.75329
     -3.79635      0.73784      0.31276      0.42508
     -3.78635      0.60053      0.27620      0.32433
     -3.77635      0.97923      0.41644      0.56279
     -3.76635      1.56246      0.58552      0.97695
     -3.75635      1.59853      0.54974      1.04878
     -3.74635      1.32294      0.42569      0.89726
     -3.73635      1.29288      0.36888      0.92400
     -3.72635      1.03170      0.26503      0.76667
     -3.71635      0.83407      0.23125      0.60282
     -3.70635      1.40691      0.47632      0.93059
     -3.69635      2.07885      0.73237      1.34648
     -3.68635      1.47889      0.52664      0.95224
     -3.67635      0.67510      0.25215      0.42296
     -3.66635      0.92238      0.31647      0.60591
     -3.65635      2.02151      0.65886      1.36264
     -3.64635      2.94547      0.94156      2.00392
     -3.63635      3.27326      1.03758      2.23568
     -3.62635      3.51616      1.14773      2.36843
     -3.61635      3.48211      1.14086      2.34125
     -3.60635      3.02194      0.95849      2.06346
     -3.59635      3.14337      1.00652      2.13684
     -3.58635      4.27218      1.37545      2.89673
     -3.57635      4.68784      1.48359      3.20425
     -3.56635      3.83544      1.19364      2.64180
     -3.55635      3.22801      0.99492      2.23309
     -3.54635      3.60563      1.13855      2.46708
     -3.53635      3.95322      1.30284      2.65038
     -3.52635      3.88367      1.25700      2.62667
     -3.51635      4.51036      1.37684      3.13352
     -3.50635      5.13977      1.57392      3.56585
     -3.49635      5.28450      1.65972      3.62479
     -3.48635      5.69635      1.78677      3.90958
     -3.47635      6.07668      1.87360      4.20308
     -3.46635      6.90110      2.14103      4.76007
     -3.45635      7.33418      2.29372      5.04046
     -3.44635      5.92920      1.83341      4.09579
     -3.43635      4.84522      1.55359      3.29163
     -3.42635      4.69065      1.59971      3.09094
     -3.41635      4.44457      1.55678      2.88779
     -3.40635      4.57228      1.62841      2.94387
     -3.39635      5.12253      1.88501      3.23751
     -3.38635      5.13408      1.94120      3.19288
     -3.37635      4.86927      1.88776      2.98152
     -3.36635      4.21751      1.64803      2.56948
     -3.35635      3.69707      1.36882      2.32825
     -3.34635      3.91683      1.38115      2.53568
