Energy-E_F (eV)    DOS (1/eV)    PDOS (1/eV)  of atom type Mo S  
     -4.99000      2.82571      0.95167      1.87404
     -4.98000      1.96712      0.65571      1.31141
     -4.97000      1.81790      0.60850      1.20941
     -4.96000      1.87979      0.62011      1.25968
     -4.95000      1.63885      0.53075      1.10810
     -4.94000      1.24123      0.39861      0.84262
     -4.93000      1.01481      0.32092      0.69388
     -4.92000      1.11672      0.34416      0.77256
     -4.91000      1.31205      0.39182      0.92023
     -4.90000      1.51522      0.44687      1.06835
     -4.89000      1.67401      0.51787      1.15615
     -4.88000      2.01234      0.67251      1.33983
     -4.87000      2.55222      0.85463      1.69759
     -4.86000      2.61753      0.83869      1.77883
     -4.85000      2.30677      0.70572      1.60105
     -4.84000      2.22524      0.65024      1.57501
     -4.83000      2.52305      0.70666      1.81639
     -4.82000      2.47581      0.67351      1.80231
     -4.81000      1.54117      0.41218      1.12899
     -4.80000      0.82898      0.22368      0.60531
     -4.79000      1.22598      0.36323      0.86274
     -4.78000      2.29401      0.71693      1.57708
     -4.77000      2.30551      0.72041      1.58509
     -4.76000      1.28306      0.37932      0.90374
     -4.75000      0.81845      0.22209      0.59636
     -4.74000      0.97020      0.26261      0.70759
     -4.73000      1.15369      0.31787      0.83582
     -4.72000      1.26055      0.35401      0.90653
     -4.71000      1.34872      0.39209      0.95664
     -4.70000      1.46265      0.44624      1.01641
     -4.69000      1.83880      0.57856      1.26024
     -4.68000      2.16168      0.70310      1.45857
     -4.67000      1.96886      0.65979      1.30907
     -4.66000      1.30416      0.42551      0.87865
     -4.65000      0.85810      0.25451      0.60360
     -4.64000      0.77122      0.21732      0.55389
     -4.63000      0.66189      0.18587      0.47602
     -4.62000      0.63204      0.18355      0.44848
     -4.61000      0.70584      0.20563      0.50021
     -4.60000      0.78651      0.22778      0.55873
     -4.59000      0.99356      0.29258      0.70098
     -4.58000      0.88407      0.26857      0.61550
     -4.57000      0.84159      0.26934      0.57225
     -4.56000      1.00120      0.32406      0.67714
     -4.55000      0.92717      0.29473      0.63243
     -4.54000      0.79690      0.24138      0.55552
     -4.53000      0.80362      0.23445      0.56917
     -4.52000      0.83788      0.24368      0.59420
     -4.51000      0.68275      0.20231      0.48044
     -4.50000      0.53848      0.16721      0.37127
     -4.49000      0.65773      0.20384      0.45390
     -4.48000      0.97478      0.29815      0.67663
     -4.47000      0.98058      0.30612      0.67446
     -4.46000      0.82863      0.27005      0.55858
     -4.45000      1.02944      0.33757      0.69188
     -4.44000      1.31550      0.42798      0.88752
     -4.43000      1.14670      0.36840      0.77829
     -4.42000      0.82851      0.25786      0.57065
     -4.41000      0.65411      0.19726      0.45685
     -4.40000      0.37657      0.11053      0.26604
     -4.39000      0.28868      0.08240      0.20628
     -4.38000      0.46162      0.13616      0.32546
     -4.37000      0.62623      0.19300      0.43324
     -4.36000      0.69100      0.21343      0.47756
     -4.35000      0.81470      0.24112      0.57358
     -4.34000      0.91096      0.26930      0.64165
     -4.33000      0.74245      0.23233      0.51012
     -4.32000      0.56935      0.19041      0.37895
     -4.31000      0.62451      0.20460      0.41991
     -4.30000      0.70269      0.21786      0.48483
     -4.29000      0.50955      0.15226      0.35728
     -4.28000      0.44325      0.13554      0.30771
     -4.27000      0.66390      0.20596      0.45793
     -4.26000      0.69834      0.21234      0.48600
     -4.25000      0.80053      0.23873      0.56180
     -4.24000      0.85025      0.25740      0.59285
     -4.23000      0.51425      0.16075      0.35350
     -4.22000      0.39686      0.13006      0.26680
     -4.21000      0.64553      0.20903      0.43650
     -4.20000      0.93394      0.29978      0.63416
     -4.19000      1.12574      0.36612      0.75962
     -4.18000      0.87448      0.28730      0.58718
     -4.17000      0.41319      0.13387      0.27932
     -4.16000      0.39183      0.11877      0.27307
     -4.15000      0.66279      0.19786      0.46493
