Energy-E_F (eV)    DOS (1/eV)    PDOS (1/eV)  of atom type Mo Se 
     -3.87245     12.78748      0.00000      0.00000
     -3.86245     11.88793      0.00000      0.00000
     -3.85245     12.31789      0.00000      0.00000
     -3.84245     14.53931      0.00000      0.00000
     -3.83245     15.32060      0.00000      0.00000
     -3.82245     13.58189      0.00000      0.00000
     -3.81245     11.81080      0.00000      0.00000
     -3.80245      9.58546      0.00000      0.00000
     -3.79245      7.66105      0.00000      0.00000
     -3.78245      7.56988      0.00000      0.00000
     -3.77245      7.31385      0.00000      0.00000
     -3.76245      7.13119      0.00000      0.00000
     -3.75245      7.76454      0.00000      0.00000
     -3.74245      8.10628      0.00000      0.00000
     -3.73245      7.47115      0.00000      0.00000
     -3.72245      6.73450      0.00000      0.00000
     -3.71245      6.36405      0.00000      0.00000
     -3.70245      5.83975      0.00000      0.00000
     -3.69245      4.96880      0.00000      0.00000
     -3.68245      4.38828      0.00000      0.00000
     -3.67245      4.22927      0.00000      0.00000
     -3.66245      3.64370      0.00000      0.00000
     -3.65245      2.86048      0.00000      0.00000
     -3.64245      2.38017      0.00000      0.00000
     -3.63245      2.42400      0.00000      0.00000
     -3.62245      2.50314      0.00000      0.00000
     -3.61245      1.92257      0.00000      0.00000
     -3.60245      1.17170      0.00000      0.00000
     -3.59245      0.99835      0.00000      0.00000
     -3.58245      1.97615      0.00000      0.00000
     -3.57245      3.13582      0.00000      0.00000
     -3.56245      3.44456      0.00000      0.00000
     -3.55245      3.43272      0.00000      0.00000
     -3.54245      2.98401      0.00000      0.00000
     -3.53245      2.29617      0.00000      0.00000
     -3.52245      1.96186      0.00000      0.00000
     -3.51245      1.80450      0.00000      0.00000
     -3.50245      2.09169      0.00000      0.00000
     -3.49245      2.83472      0.00000      0.00000
     -3.48245      3.09079      0.00000      0.00000
     -3.47245      2.30030      0.00000      0.00000
     -3.46245      1.45050      0.00000      0.00000
     -3.45245      1.67139      0.00000      0.00000
     -3.44245      2.18373      0.00000      0.00000
     -3.43245      2.08419      0.00000      0.00000
     -3.42245      2.56749      0.00000      0.00000
     -3.41245      3.28947      0.00000      0.00000
     -3.40245      3.55940      0.00000      0.00000
     -3.39245      4.13400      0.00000      0.00000
     -3.38245      4.39871      0.00000      0.00000
     -3.37245      3.52967      0.00000      0.00000
     -3.36245      2.34465      0.00000      0.00000
     -3.35245      1.88357      0.00000      0.00000
     -3.34245      2.02522      0.00000      0.00000
     -3.33245      2.39694      0.00000      0.00000
     -3.32245      2.76573      0.00000      0.00000
     -3.31245      3.39881      0.00000      0.00000
     -3.30245      4.56475      0.00000      0.00000
     -3.29245      5.52663      0.00000      0.00000
     -3.28245      4.90646      0.00000      0.00000
     -3.27245      4.24228      0.00000      0.00000
     -3.26245      4.49213      0.00000      0.00000
     -3.25245      4.74916      0.00000      0.00000
     -3.24245      6.05691      0.00000      0.00000
     -3.23245      7.78519      0.00000      0.00000
     -3.22245      9.17500      0.00000      0.00000
     -3.21245     10.52209      0.00000      0.00000
     -3.20245      9.99757      0.00000      0.00000
     -3.19245      8.76080      0.00000      0.00000
     -3.18245      8.33165      0.00000      0.00000
     -3.17245      8.27365      0.00000      0.00000
     -3.16245      7.43225      0.00000      0.00000
     -3.15245      6.80128      0.00000      0.00000
     -3.14245      6.83703      0.00000      0.00000
     -3.13245      6.06865      0.00000      0.00000
     -3.12245      6.11991      0.00000      0.00000
     -3.11245      7.32884      0.00000      0.00000
     -3.10245      8.64810      0.00000      0.00000
     -3.09245      8.82414      0.00000      0.00000
     -3.08245      8.06311      0.00000      0.00000
     -3.07245      9.16782      0.00000      0.00000
     -3.06245     10.96494      0.00000      0.00000
     -3.05245     10.40555      0.00000      0.00000
     -3.04245      8.81771      0.00000      0.00000
     -3.03245      7.89282      0.00000      0.00000
     -3.02245      7.24516      0.00000      0.00000
     -3.01245      6.96549      0.00000      0.00000
     -3.00245      7.49769      0.00000      0.00000
     -2.99245      7.35796      0.00000      0.00000
     -2.98245      6.75635      0.00000      0.00000
     -2.97245      6.42424      0.00000      0.00000
     -2.96245      5.85762      0.00000      0.00000
     -2.95245      6.13603      0.00000      0.00000
     -2.94245      6.91544      0.00000      0.00000
     -2.93245      7.15684      0.00000      0.00000
     -2.92245      7.88813      0.00000      0.00000
     -2.91245      7.95314      0.00000      0.00000
     -2.90245      6.74969      0.00000      0.00000
     -2.89245      6.17753      0.00000      0.00000
     -2.88245      6.29038      0.00000      0.00000
     -2.87245      6.69795      0.00000      0.00000
     -2.86245      6.30408      0.00000      0.00000
     -2.85245      4.92975      0.00000      0.00000
     -2.84245      4.20311      0.00000      0.00000
     -2.83245      4.92833      0.00000      0.00000
     -2.82245      4.90608      0.00000      0.00000
     -2.81245      4.05127      0.00000      0.00000
     -2.80245      4.82625      0.00000      0.00000
     -2.79245      5.70152      0.00000      0.00000
     -2.78245      4.93114      0.00000      0.00000
     -2.77245      3.71296      0.00000      0.00000
     -2.76245      2.79522      0.00000      0.00000
     -2.75245      2.53778      0.00000      0.00000
     -2.74245      3.07944      0.00000      0.00000
     -2.73245      3.66337      0.00000      0.00000
     -2.72245      3.35841      0.00000      0.00000
     -2.71245      2.52417      0.00000      0.00000
     -2.70245      2.38839      0.00000      0.00000
     -2.69245      3.45935      0.00000      0.00000
     -2.68245      4.78809      0.00000      0.00000
     -2.67245      5.23495      0.00000      0.00000
     -2.66245      5.41192      0.00000      0.00000
     -2.65245      4.76781      0.00000      0.00000
     -2.64245      3.99861      0.00000      0.00000
     -2.63245      3.44070      0.00000      0.00000
     -2.62245      3.35220      0.00000      0.00000
     -2.61245      4.33792      0.00000      0.00000
     -2.60245      4.98138      0.00000      0.00000
     -2.59245      3.98018      0.00000      0.00000
     -2.58245      2.99526      0.00000      0.00000
     -2.57245      3.21568      0.00000      0.00000
     -2.56245      3.33286      0.00000      0.00000
     -2.55245      3.22912      0.00000      0.00000
     -2.54245      3.22060      0.00000      0.00000
     -2.53245      2.86759      0.00000      0.00000
     -2.52245      2.95620      0.00000      0.00000
     -2.51245      3.68893      0.00000      0.00000
     -2.50245      3.66233      0.00000      0.00000
     -2.49245      3.38753      0.00000      0.00000
     -2.48245      2.98989      0.00000      0.00000
     -2.47245      1.84287      0.00000      0.00000
     -2.46245      1.20570      0.00000      0.00000
     -2.45245      1.53067      0.00000      0.00000
     -2.44245      2.62704      0.00000      0.00000
     -2.43245      3.62999      0.00000      0.00000
     -2.42245      4.26215      0.00000      0.00000
     -2.41245      5.03897      0.00000      0.00000
     -2.40245      4.24561      0.00000      0.00000
     -2.39245      2.52943      0.00000      0.00000
     -2.38245      1.62080      0.00000      0.00000
     -2.37245      1.39934      0.00000      0.00000
     -2.36245      2.32818      0.00000      0.00000
     -2.35245      4.28590      0.00000      0.00000
     -2.34245      5.33077      0.00000      0.00000
     -2.33245      4.18919      0.00000      0.00000
     -2.32245      2.89923      0.00000      0.00000
     -2.31245      2.30213      0.00000      0.00000
     -2.30245      2.53897      0.00000      0.00000
     -2.29245      3.54272      0.00000      0.00000
     -2.28245      3.85642      0.00000      0.00000
     -2.27245      2.91266      0.00000      0.00000
     -2.26245      1.89025      0.00000      0.00000
     -2.25245      2.60115      0.00000      0.00000
     -2.24245      3.76978      0.00000      0.00000
     -2.23245      3.99549      0.00000      0.00000
     -2.22245      4.66532      0.00000      0.00000
     -2.21245      5.09144      0.00000      0.00000
     -2.20245      4.54565      0.00000      0.00000
     -2.19245      4.49954      0.00000      0.00000
     -2.18245      5.19726      0.00000      0.00000
     -2.17245      5.47701      0.00000      0.00000
     -2.16245      4.74101      0.00000      0.00000
     -2.15245      4.75654      0.00000      0.00000
     -2.14245      6.23749      0.00000      0.00000
     -2.13245      7.17134      0.00000      0.00000
     -2.12245      6.29407      0.00000      0.00000
     -2.11245      5.52748      0.00000      0.00000
     -2.10245      5.46282      0.00000      0.00000
     -2.09245      5.03430      0.00000      0.00000
     -2.08245      4.65098      0.00000      0.00000
     -2.07245      5.37677      0.00000      0.00000
     -2.06245      7.05449      0.00000      0.00000
     -2.05245      8.77699      0.00000      0.00000
     -2.04245     10.79771      0.00000      0.00000
     -2.03245     12.10139      0.00000      0.00000
     -2.02245     12.15299      0.00000      0.00000
     -2.01245     12.44714      0.00000      0.00000
     -2.00245     12.72161      0.00000      0.00000
     -1.99245     11.28643      0.00000      0.00000
     -1.98245      9.36586      0.00000      0.00000
     -1.97245      8.25026      0.00000      0.00000
     -1.96245      8.04997      0.00000      0.00000
     -1.95245      9.50227      0.00000      0.00000
     -1.94245     10.60674      0.00000      0.00000
     -1.93245      9.30542      0.00000      0.00000
     -1.92245      7.51390      0.00000      0.00000
     -1.91245      7.48304      0.00000      0.00000
     -1.90245      8.52104      0.00000      0.00000
     -1.89245      8.50199      0.00000      0.00000
     -1.88245      7.36945      0.00000      0.00000
     -1.87245      8.15088      0.00000      0.00000
     -1.86245      9.76534      0.00000      0.00000
     -1.85245      9.73863      0.00000      0.00000
     -1.84245      8.79683      0.00000      0.00000
     -1.83245      8.17889      0.00000      0.00000
     -1.82245      7.03402      0.00000      0.00000
     -1.81245      6.02269      0.00000      0.00000
     -1.80245      6.42623      0.00000      0.00000
     -1.79245      7.76488      0.00000      0.00000
     -1.78245      8.45236      0.00000      0.00000
     -1.77245      7.94123      0.00000      0.00000
     -1.76245      7.51200      0.00000      0.00000
     -1.75245      7.80673      0.00000      0.00000
     -1.74245      7.20920      0.00000      0.00000
     -1.73245      6.90307      0.00000      0.00000
     -1.72245      7.54650      0.00000      0.00000
     -1.71245      7.33085      0.00000      0.00000
     -1.70245      7.07174      0.00000      0.00000
     -1.69245      7.60520      0.00000      0.00000
     -1.68245      7.59795      0.00000      0.00000
     -1.67245      7.69712      0.00000      0.00000
     -1.66245      7.89717      0.00000      0.00000
     -1.65245      8.34901      0.00000      0.00000
     -1.64245      8.19928      0.00000      0.00000
     -1.63245      7.36549      0.00000      0.00000
     -1.62245      6.75660      0.00000      0.00000
     -1.61245      5.41795      0.00000      0.00000
     -1.60245      3.96957      0.00000      0.00000
     -1.59245      3.67426      0.00000      0.00000
     -1.58245      3.69506      0.00000      0.00000
     -1.57245      3.10112      0.00000      0.00000
     -1.56245      2.87511      0.00000      0.00000
     -1.55245      3.23318      0.00000      0.00000
     -1.54245      3.51185      0.00000      0.00000
     -1.53245      3.40906      0.00000      0.00000
     -1.52245      2.77742      0.00000      0.00000
     -1.51245      2.30102      0.00000      0.00000
     -1.50245      2.81944      0.00000      0.00000
     -1.49245      3.37090      0.00000      0.00000
     -1.48245      3.17408      0.00000      0.00000
     -1.47245      3.31103      0.00000      0.00000
     -1.46245      4.00071      0.00000      0.00000
     -1.45245      4.14989      0.00000      0.00000
     -1.44245      4.22924      0.00000      0.00000
     -1.43245      5.11177      0.00000      0.00000
     -1.42245      6.01068      0.00000      0.00000
     -1.41245      5.58690      0.00000      0.00000
     -1.40245      5.62017      0.00000      0.00000
     -1.39245      7.82840      0.00000      0.00000
     -1.38245      8.67141      0.00000      0.00000
     -1.37245      6.09283      0.00000      0.00000
     -1.36245      3.71194      0.00000      0.00000
     -1.35245      3.39286      0.00000      0.00000
     -1.34245      3.66317      0.00000      0.00000
     -1.33245      3.49243      0.00000      0.00000
     -1.32245      3.49494      0.00000      0.00000
     -1.31245      4.44786      0.00000      0.00000
     -1.30245      5.45898      0.00000      0.00000
     -1.29245      4.85391      0.00000      0.00000
     -1.28245      3.36779      0.00000      0.00000
     -1.27245      3.12968      0.00000      0.00000
     -1.26245      3.67931      0.00000      0.00000
     -1.25245      4.51879      0.00000      0.00000
     -1.24245      4.88648      0.00000      0.00000
     -1.23245      4.30373      0.00000      0.00000
     -1.22245      4.06349      0.00000      0.00000
     -1.21245      4.48644      0.00000      0.00000
     -1.20245      4.89574      0.00000      0.00000
     -1.19245      4.57496      0.00000      0.00000
     -1.18245      3.78708      0.00000      0.00000
     -1.17245      3.26188      0.00000      0.00000
     -1.16245      3.81153      0.00000      0.00000
     -1.15245      5.29444      0.00000      0.00000
     -1.14245      5.45756      0.00000      0.00000
     -1.13245      5.31282      0.00000      0.00000
     -1.12245      6.02970      0.00000      0.00000
     -1.11245      6.91144      0.00000      0.00000
     -1.10245      6.74969      0.00000      0.00000
     -1.09245      5.45102      0.00000      0.00000
     -1.08245      4.73953      0.00000      0.00000
     -1.07245      4.92240      0.00000      0.00000
     -1.06245      5.87416      0.00000      0.00000
     -1.05245      5.99010      0.00000      0.00000
     -1.04245      4.40180      0.00000      0.00000
     -1.03245      3.65325      0.00000      0.00000
     -1.02245      3.93575      0.00000      0.00000
     -1.01245      3.78203      0.00000      0.00000
     -1.00245      4.15982      0.00000      0.00000
     -0.99245      5.06181      0.00000      0.00000
     -0.98245      5.23452      0.00000      0.00000
     -0.97245      5.22297      0.00000      0.00000
     -0.96245      5.17472      0.00000      0.00000
     -0.95245      5.16523      0.00000      0.00000
     -0.94245      4.83244      0.00000      0.00000
     -0.93245      4.33603      0.00000      0.00000
     -0.92245      5.33295      0.00000      0.00000
     -0.91245      6.05121      0.00000      0.00000
     -0.90245      5.49837      0.00000      0.00000
     -0.89245      6.02274      0.00000      0.00000
     -0.88245      7.01830      0.00000      0.00000
     -0.87245      7.10180      0.00000      0.00000
     -0.86245      6.81558      0.00000      0.00000
     -0.85245      6.89489      0.00000      0.00000
     -0.84245      6.52859      0.00000      0.00000
     -0.83245      6.20864      0.00000      0.00000
     -0.82245      6.71424      0.00000      0.00000
     -0.81245      6.32183      0.00000      0.00000
     -0.80245      6.32890      0.00000      0.00000
     -0.79245      8.13226      0.00000      0.00000
     -0.78245      8.31765      0.00000      0.00000
     -0.77245      6.63439      0.00000      0.00000
     -0.76245      6.36829      0.00000      0.00000
     -0.75245      7.71325      0.00000      0.00000
     -0.74245      8.01310      0.00000      0.00000
     -0.73245      6.67346      0.00000      0.00000
     -0.72245      5.07521      0.00000      0.00000
     -0.71245      4.89457      0.00000      0.00000
     -0.70245      5.98260      0.00000      0.00000
     -0.69245      6.08986      0.00000      0.00000
     -0.68245      5.00234      0.00000      0.00000
     -0.67245      4.91167      0.00000      0.00000
     -0.66245      6.29294      0.00000      0.00000
     -0.65245      7.09931      0.00000      0.00000
     -0.64245      5.91447      0.00000      0.00000
     -0.63245      5.18412      0.00000      0.00000
     -0.62245      5.34542      0.00000      0.00000
     -0.61245      5.56355      0.00000      0.00000
     -0.60245      6.58906      0.00000      0.00000
     -0.59245      6.69586      0.00000      0.00000
     -0.58245      4.88311      0.00000      0.00000
     -0.57245      3.72335      0.00000      0.00000
     -0.56245      4.00871      0.00000      0.00000
     -0.55245      4.41474      0.00000      0.00000
     -0.54245      6.15164      0.00000      0.00000
     -0.53245      7.99221      0.00000      0.00000
     -0.52245      6.73648      0.00000      0.00000
     -0.51245      3.68672      0.00000      0.00000
     -0.50245      2.79851      0.00000      0.00000
     -0.49245      4.95927      0.00000      0.00000
     -0.48245      7.08030      0.00000      0.00000
     -0.47245      6.80245      0.00000      0.00000
     -0.46245      4.97213      0.00000      0.00000
     -0.45245      3.80576      0.00000      0.00000
     -0.44245      4.01064      0.00000      0.00000
     -0.43245      4.60164      0.00000      0.00000
     -0.42245      5.62724      0.00000      0.00000
     -0.41245      5.73689      0.00000      0.00000
     -0.40245      3.75201      0.00000      0.00000
     -0.39245      2.63578      0.00000      0.00000
     -0.38245      3.84283      0.00000      0.00000
     -0.37245      6.07495      0.00000      0.00000
     -0.36245      6.67597      0.00000      0.00000
     -0.35245      5.01063      0.00000      0.00000
     -0.34245      3.09896      0.00000      0.00000
     -0.33245      2.61203      0.00000      0.00000
     -0.32245      3.20885      0.00000      0.00000
     -0.31245      3.28310      0.00000      0.00000
     -0.30245      3.76529      0.00000      0.00000
     -0.29245      3.70165      0.00000      0.00000
     -0.28245      2.66198      0.00000      0.00000
     -0.27245      1.69995      0.00000      0.00000
     -0.26245      1.29528      0.00000      0.00000
     -0.25245      1.65889      0.00000      0.00000
     -0.24245      2.31496      0.00000      0.00000
     -0.23245      2.85051      0.00000      0.00000
     -0.22245      2.23218      0.00000      0.00000
     -0.21245      0.91518      0.00000      0.00000
     -0.20245      0.44759      0.00000      0.00000
     -0.19245      0.68991      0.00000      0.00000
     -0.18245      0.72655      0.00000      0.00000
     -0.17245      0.61978      0.00000      0.00000
     -0.16245      0.99087      0.00000      0.00000
     -0.15245      1.03046      0.00000      0.00000
     -0.14245      0.56056      0.00000      0.00000
     -0.13245      0.53750      0.00000      0.00000
     -0.12245      0.61236      0.00000      0.00000
     -0.11245      0.64683      0.00000      0.00000
     -0.10245      0.89877      0.00000      0.00000
     -0.09245      0.96382      0.00000      0.00000
     -0.08245      0.83918      0.00000      0.00000
     -0.07245      0.63190      0.00000      0.00000
     -0.06245      0.29768      0.00000      0.00000
     -0.05245      0.25459      0.00000      0.00000
     -0.04245      0.49720      0.00000      0.00000
     -0.03245      0.54198      0.00000      0.00000
     -0.02245      0.53263      0.00000      0.00000
     -0.01245      0.57816      0.00000      0.00000
     -0.00245      0.31245      0.00000      0.00000
      0.00755      0.06441      0.00000      0.00000
      0.01755      0.00490      0.00000      0.00000
      0.02755      0.00014      0.00000      0.00000
      0.03755      0.00000      0.00000      0.00000
      0.04755      0.00000      0.00000      0.00000
      0.05755      0.00000      0.00000      0.00000
      0.06755      0.00000      0.00000      0.00000
      0.07755      0.00000      0.00000      0.00000
      0.08755      0.00000      0.00000      0.00000
      0.09755      0.00000      0.00000      0.00000
      0.10755      0.00000      0.00000      0.00000
      0.11755      0.00000      0.00000      0.00000
      0.12755      0.00000      0.00000      0.00000
      0.13755      0.00000      0.00000      0.00000
      0.14755      0.00000      0.00000      0.00000
      0.15755      0.00000      0.00000      0.00000
      0.16755      0.00000      0.00000      0.00000
      0.17755      0.00000      0.00000      0.00000
      0.18755      0.00000      0.00000      0.00000
      0.19755      0.00000      0.00000      0.00000
      0.20755      0.00000      0.00000      0.00000
      0.21755      0.00000      0.00000      0.00000
      0.22755      0.00000      0.00000      0.00000
      0.23755      0.00000      0.00000      0.00000
      0.24755      0.00000      0.00000      0.00000
      0.25755      0.00000      0.00000      0.00000
      0.26755      0.00000      0.00000      0.00000
      0.27755      0.00000      0.00000      0.00000
      0.28755      0.00000      0.00000      0.00000
      0.29755      0.00000      0.00000      0.00000
      0.30755      0.00000      0.00000      0.00000
      0.31755      0.00000      0.00000      0.00000
      0.32755      0.00000      0.00000      0.00000
      0.33755      0.00000      0.00000      0.00000
      0.34755      0.00000      0.00000      0.00000
      0.35755      0.00000      0.00000      0.00000
      0.36755      0.00000      0.00000      0.00000
      0.37755      0.00000      0.00000      0.00000
      0.38755      0.00000      0.00000      0.00000
      0.39755      0.00000      0.00000      0.00000
      0.40755      0.00000      0.00000      0.00000
      0.41755      0.00000      0.00000      0.00000
      0.42755      0.00000      0.00000      0.00000
      0.43755      0.00000      0.00000      0.00000
      0.44755      0.00000      0.00000      0.00000
      0.45755      0.00000      0.00000      0.00000
      0.46755      0.00000      0.00000      0.00000
      0.47755      0.00000      0.00000      0.00000
      0.48755      0.00000      0.00000      0.00000
      0.49755      0.00000      0.00000      0.00000
      0.50755      0.00000      0.00000      0.00000
      0.51755      0.00000      0.00000      0.00000
      0.52755      0.00000      0.00000      0.00000
      0.53755      0.00000      0.00000      0.00000
      0.54755      0.00000      0.00000      0.00000
      0.55755      0.00000      0.00000      0.00000
      0.56755      0.00000      0.00000      0.00000
      0.57755      0.00000      0.00000      0.00000
      0.58755      0.00000      0.00000      0.00000
      0.59755      0.00000      0.00000      0.00000
      0.60755      0.00000      0.00000      0.00000
      0.61755      0.00000      0.00000      0.00000
      0.62755      0.00000      0.00000      0.00000
      0.63755      0.00000      0.00000      0.00000
      0.64755      0.00000      0.00000      0.00000
      0.65755      0.00000      0.00000      0.00000
      0.66755      0.00000      0.00000      0.00000
      0.67755      0.00000      0.00000      0.00000
      0.68755      0.00000      0.00000      0.00000
      0.69755      0.00000      0.00000      0.00000
      0.70755      0.00000      0.00000      0.00000
      0.71755      0.00000      0.00000      0.00000
      0.72755      0.00000      0.00000      0.00000
      0.73755      0.00000      0.00000      0.00000
      0.74755      0.00000      0.00000      0.00000
      0.75755      0.00000      0.00000      0.00000
      0.76755      0.00000      0.00000      0.00000
      0.77755      0.00000      0.00000      0.00000
      0.78755      0.00000      0.00000      0.00000
      0.79755      0.00000      0.00000      0.00000
      0.80755      0.00000      0.00000      0.00000
      0.81755      0.00000      0.00000      0.00000
      0.82755      0.00000      0.00000      0.00000
      0.83755      0.00000      0.00000      0.00000
      0.84755      0.00000      0.00000      0.00000
      0.85755      0.00000      0.00000      0.00000
      0.86755      0.00000      0.00000      0.00000
      0.87755      0.00000      0.00000      0.00000
      0.88755      0.00000      0.00000      0.00000
      0.89755      0.00000      0.00000      0.00000
      0.90755      0.00000      0.00000      0.00000
      0.91755      0.00000      0.00000      0.00000
      0.92755      0.00000      0.00000      0.00000
      0.93755      0.00000      0.00000      0.00000
      0.94755      0.00000      0.00000      0.00000
      0.95755      0.00000      0.00000      0.00000
      0.96755      0.00000      0.00000      0.00000
      0.97755      0.00000      0.00000      0.00000
      0.98755      0.00000      0.00000      0.00000
      0.99755      0.00000      0.00000      0.00000
      1.00755      0.00000      0.00000      0.00000
      1.01755      0.00000      0.00000      0.00000
      1.02755      0.00000      0.00000      0.00000
      1.03755      0.00000      0.00000      0.00000
      1.04755      0.00000      0.00000      0.00000
      1.05755      0.00000      0.00000      0.00000
      1.06755      0.00000      0.00000      0.00000
      1.07755      0.00000      0.00000      0.00000
      1.08755      0.00000      0.00000      0.00000
      1.09755      0.00000      0.00000      0.00000
      1.10755      0.00000      0.00000      0.00000
      1.11755      0.00000      0.00000      0.00000
      1.12755      0.00000      0.00000      0.00000
      1.13755      0.00000      0.00000      0.00000
      1.14755      0.00000      0.00000      0.00000
      1.15755      0.00000      0.00000      0.00000
      1.16755      0.00000      0.00000      0.00000
      1.17755      0.00000      0.00000      0.00000
      1.18755      0.00000      0.00000      0.00000
      1.19755      0.00000      0.00000      0.00000
      1.20755      0.00000      0.00000      0.00000
      1.21755      0.00000      0.00000      0.00000
      1.22755      0.00000      0.00000      0.00000
      1.23755      0.00000      0.00000      0.00000
      1.24755      0.00000      0.00000      0.00000
      1.25755      0.00000      0.00000      0.00000
      1.26755      0.00000      0.00000      0.00000
