Energy-E_F (eV)    DOS (1/eV)    PDOS (1/eV)  of atom type Mo Se 
      1.29000      0.00000      0.00000      0.00000
      1.30000      0.00000      0.00000      0.00000
      1.31000      0.00000      0.00000      0.00000
      1.32000      0.00000      0.00000      0.00000
      1.33000      0.00000      0.00000      0.00000
      1.34000      0.00000      0.00000      0.00000
      1.35000      0.00000      0.00000      0.00000
      1.36000      0.00000      0.00000      0.00000
      1.37000      0.00000      0.00000      0.00000
      1.38000      0.00000      0.00000      0.00000
      1.39000      0.00000      0.00000      0.00000
      1.40000      0.00000      0.00000      0.00000
      1.41000      0.00000      0.00000      0.00000
      1.42000      0.00008      0.00006      0.00001
      1.43000      0.00311      0.00262      0.00048
      1.44000      0.04715      0.03984      0.00730
      1.45000      0.26358      0.22275      0.04084
      1.46000      0.54961      0.46446      0.08515
      1.47000      0.49998      0.42251      0.07747
      1.48000      0.47408      0.40054      0.07355
      1.49000      0.55426      0.46813      0.08613
      1.50000      0.31403      0.26517      0.04886
      1.51000      0.10469      0.08843      0.01626
      1.52000      0.26148      0.22098      0.04050
      1.53000      0.74626      0.62993      0.11632
      1.54000      1.02997      0.86787      0.16210
      1.55000      0.89063      0.74940      0.14123
      1.56000      0.71166      0.59879      0.11286
      1.57000      0.42122      0.35458      0.06663
      1.58000      0.29936      0.25252      0.04684
      1.59000      0.57930      0.48852      0.09078
      1.60000      0.78375      0.65825      0.12550
      1.61000      0.72196      0.60318      0.11878
      1.62000      0.47057      0.39323      0.07734
      1.63000      0.47450      0.39608      0.07842
      1.64000      0.77392      0.60815      0.16577
      1.65000      1.28475      0.89190      0.39285
      1.66000      2.23725      1.49032      0.74692
      1.67000      2.93011      1.95460      0.97551
      1.68000      3.20019      2.13319      1.06700
      1.69000      3.53141      2.29265      1.23876
      1.70000      3.44852      2.16906      1.27946
      1.71000      2.85956      1.74601      1.11354
      1.72000      2.97021      1.81996      1.15025
      1.73000      3.57551      2.28905      1.28646
      1.74000      3.94507      2.61548      1.32959
      1.75000      4.05025      2.70773      1.34252
      1.76000      3.71818      2.42058      1.29761
      1.77000      3.06837      1.93762      1.13075
      1.78000      2.95198      1.93910      1.01288
      1.79000      4.57624      3.07400      1.50224
      1.80000      6.48535      4.17682      2.30853
      1.81000      6.80656      4.28352      2.52304
      1.82000      6.58974      4.29854      2.29119
      1.83000      6.77544      4.58625      2.18918
      1.84000      7.67206      5.28748      2.38458
      1.85000     10.14280      7.24866      2.89414
      1.86000     14.87928     11.01133      3.86795
      1.87000     17.69502     13.39712      4.29790
      1.88000     14.13602     10.82754      3.30848
      1.89000      7.41429      5.57824      1.83606
      1.90000      3.72913      2.55827      1.17085
      1.91000      2.89292      1.80607      1.08685
      1.92000      2.47096      1.46526      1.00570
      1.93000      2.04361      1.11662      0.92699
      1.94000      1.81923      0.93880      0.88043
      1.95000      1.39805      0.71507      0.68298
      1.96000      0.86661      0.43264      0.43397
      1.97000      0.40645      0.20223      0.20422
      1.98000      0.24052      0.14400      0.09652
      1.99000      0.57376      0.35516      0.21860
      2.00000      1.24236      0.72695      0.51541
      2.01000      1.65779      0.95616      0.70163
      2.02000      1.74645      1.05542      0.69102
      2.03000      2.01331      1.24351      0.76980
      2.04000      1.94567      1.16684      0.77882
      2.05000      1.47382      0.88295      0.59088
      2.06000      1.58724      1.04997      0.53727
      2.07000      2.89686      1.98771      0.90914
      2.08000      3.45450      2.34135      1.11315
      2.09000      2.85901      1.93043      0.92858
      2.10000      3.21659      2.18529      1.03129
      2.11000      4.20787      2.82564      1.38223
      2.12000      4.81386      3.24710      1.56676
      2.13000      5.46191      3.75543      1.70648
      2.14000      6.61867      4.75556      1.86311
      2.15000      8.73560      6.40533      2.33027
      2.16000      9.67682      7.11277      2.56405
      2.17000      8.29251      6.17506      2.11746
      2.18000      6.69639      4.96898      1.72741
      2.19000      5.39430      3.89705      1.49725
      2.20000      3.95863      2.84564      1.11299
      2.21000      3.74097      2.59950      1.14147
      2.22000      5.39153      3.55369      1.83783
      2.23000      7.06644      4.75911      2.30734
      2.24000      6.59255      4.59750      1.99504
      2.25000      6.10006      4.32182      1.77824
      2.26000      6.54674      4.58996      1.95677
      2.27000      6.36346      4.29394      2.06951
      2.28000      5.29091      3.38241      1.90850
      2.29000      4.04499      2.48352      1.56147
      2.30000      2.91151      1.81563      1.09588
      2.31000      2.86594      1.79765      1.06830
      2.32000      4.15178      2.47962      1.67216
      2.33000      5.09474      2.95418      2.14056
      2.34000      5.10775      3.06236      2.04539
      2.35000      5.37836      3.36191      2.01645
      2.36000      5.07358      3.05719      2.01640
      2.37000      4.00017      2.27702      1.72315
      2.38000      3.70748      2.08433      1.62315
      2.39000      4.05751      2.18007      1.87743
      2.40000      4.72642      2.47329      2.25312
      2.41000      4.08567      2.27775      1.80792
      2.42000      3.04335      1.81968      1.22367
      2.43000      3.47627      2.10493      1.37134
      2.44000      3.35613      2.05155      1.30459
      2.45000      2.45937      1.54607      0.91330
      2.46000      2.40939      1.61776      0.79163
      2.47000      2.86247      1.90161      0.96086
      2.48000      2.83871      1.66113      1.17758
      2.49000      2.77226      1.42362      1.34863
      2.50000      3.25763      1.69255      1.56507
      2.51000      4.30275      2.37999      1.92276
      2.52000      4.62685      2.67508      1.95176
      2.53000      3.54282      2.06809      1.47474
      2.54000      2.08682      1.13535      0.95148
      2.55000      1.67820      0.79984      0.87836
      2.56000      2.43181      1.14420      1.28760
      2.57000      3.25518      1.60279      1.65238
      2.58000      3.35787      1.77853      1.57934
      2.59000      2.88979      1.60450      1.28529
      2.60000      2.73378      1.49595      1.23783
      2.61000      3.45418      1.90447      1.54971
      2.62000      4.32191      2.40527      1.91664
      2.63000      4.54174      2.45150      2.09025
      2.64000      3.29702      1.70294      1.59409
      2.65000      2.76963      1.35322      1.41641
      2.66000      4.00982      1.97780      2.03202
      2.67000      4.05702      2.09988      1.95714
      2.68000      3.37936      1.81062      1.56874
      2.69000      4.10978      2.25368      1.85610
      2.70000      5.29529      2.97987      2.31542
      2.71000      5.26024      2.92764      2.33260
      2.72000      4.56523      2.38858      2.17664
      2.73000      4.36114      2.19974      2.16139
      2.74000      5.06572      2.49587      2.56985
      2.75000      4.81765      2.24669      2.57096
      2.76000      3.52202      1.64712      1.87490
      2.77000      2.64320      1.36904      1.27415
      2.78000      1.90405      1.09089      0.81315
      2.79000      1.18213      0.70200      0.48013
      2.80000      1.36649      0.76357      0.60292
      2.81000      2.00150      1.03908      0.96242
      2.82000      2.27783      1.10024      1.17759
      2.83000      2.97504      1.46393      1.51111
      2.84000      3.08310      1.60292      1.48018
      2.85000      2.33016      1.19332      1.13685
      2.86000      2.35727      1.13595      1.22132
      2.87000      2.65421      1.29523      1.35898
      2.88000      2.65914      1.27529      1.38385
      2.89000      2.74880      1.26686      1.48194
      2.90000      3.05569      1.47511      1.58058
      2.91000      2.81380      1.44832      1.36548
      2.92000      2.02337      1.09884      0.92453
      2.93000      1.65435      0.86654      0.78781
      2.94000      2.12069      0.99357      1.12712
      2.95000      3.05837      1.37000      1.68836
      2.96000      3.22759      1.51615      1.71144
      2.97000      3.08240      1.56543      1.51697
      2.98000      3.35545      1.67800      1.67745
      2.99000      3.17247      1.50418      1.66829
      3.00000      2.58210      1.19331      1.38879
      3.01000      1.62962      0.73335      0.89627
      3.02000      0.57727      0.24432      0.33295
      3.03000      0.34115      0.11533      0.22582
      3.04000      0.84303      0.29157      0.55147
      3.05000      1.85285      0.73243      1.12041
      3.06000      3.05970      1.31473      1.74497
      3.07000      2.85758      1.27779      1.57978
      3.08000      1.42362      0.65195      0.77167
      3.09000      0.85461      0.39093      0.46368
      3.10000      0.88736      0.40620      0.48117
      3.11000      0.82881      0.37877      0.45004
      3.12000      1.33782      0.61545      0.72237
      3.13000      1.70614      0.78161      0.92453
      3.14000      1.33059      0.58460      0.74599
      3.15000      0.74793      0.32076      0.42717
      3.16000      0.79915      0.37799      0.42116
      3.17000      1.45701      0.71059      0.74642
      3.18000      1.77722      0.85795      0.91927
      3.19000      2.37161      1.09919      1.27242
      3.20000      3.12444      1.41360      1.71084
      3.21000      2.47718      1.10230      1.37488
      3.22000      1.26932      0.53770      0.73162
      3.23000      0.51645      0.20483      0.31162
      3.24000      0.21324      0.08310      0.13014
      3.25000      0.39048      0.16324      0.22724
      3.26000      0.97509      0.44005      0.53505
      3.27000      1.80501      0.83224      0.97277
      3.28000      1.90324      0.86675      1.03649
      3.29000      1.14980      0.50993      0.63987
      3.30000      0.97548      0.42023      0.55525
      3.31000      1.08829      0.48123      0.60705
      3.32000      0.78479      0.36242      0.42237
      3.33000      0.68643      0.32664      0.35979
      3.34000      0.77584      0.36579      0.41005
      3.35000      1.28468      0.57699      0.70769
      3.36000      2.19994      0.95014      1.24980
      3.37000      2.30623      0.98308      1.32315
      3.38000      1.86671      0.80908      1.05763
      3.39000      2.00512      0.90571      1.09941
      3.40000      1.76407      0.81943      0.94464
      3.41000      1.19732      0.55717      0.64015
      3.42000      1.08179      0.49405      0.58774
      3.43000      1.11414      0.50344      0.61070
      3.44000      1.39040      0.61362      0.77679
      3.45000      1.54198      0.67325      0.86873
      3.46000      1.55808      0.69040      0.86768
      3.47000      1.55650      0.69516      0.86134
      3.48000      1.28794      0.58600      0.70194
      3.49000      1.04549      0.48457      0.56091
      3.50000      0.73232      0.33835      0.39397
      3.51000      0.82242      0.36859      0.45383
      3.52000      2.20325      0.96489      1.23836
      3.53000      3.83161      1.67602      2.15559
      3.54000      3.89981      1.73061      2.16920
      3.55000      2.70675      1.21806      1.48868
      3.56000      1.34183      0.60493      0.73691
      3.57000      0.90439      0.40619      0.49820
      3.58000      0.97708      0.44380      0.53328
      3.59000      0.94107      0.42625      0.51482
      3.60000      1.17256      0.51262      0.65994
      3.61000      1.43521      0.61786      0.81735
      3.62000      1.02214      0.43749      0.58465
      3.63000      0.36484      0.15545      0.20940
      3.64000      0.06314      0.02688      0.03626
      3.65000      0.09903      0.04312      0.05591
      3.66000      0.69167      0.30189      0.38978
      3.67000      2.12294      0.92840      1.19453
      3.68000      2.95116      1.29358      1.65758
      3.69000      1.94624      0.85440      1.09185
      3.70000      0.74678      0.32652      0.42026
      3.71000      0.36303      0.15730      0.20573
      3.72000      0.40212      0.17641      0.22572
      3.73000      0.95965      0.42429      0.53536
      3.74000      1.57121      0.69749      0.87372
      3.75000      1.54369      0.69108      0.85261
      3.76000      1.41738      0.64094      0.77645
      3.77000      1.65369      0.74870      0.90499
      3.78000      2.28967      1.03220      1.25747
      3.79000      3.17470      1.43382      1.74088
      3.80000      3.22902      1.46748      1.76154
      3.81000      3.06856      1.40114      1.66743
      3.82000      2.99016      1.36674      1.62341
      3.83000      3.14897      1.43599      1.71298
      3.84000      3.34607      1.53231      1.81376
      3.85000      3.48238      1.60783      1.87455
      3.86000      4.06835      1.87446      2.19389
      3.87000      4.23658      1.94967      2.28692
      3.88000      4.89670      2.27684      2.61986
      3.89000      7.24869      3.40060      3.84808
      3.90000      9.21306      4.32294      4.89012
      3.91000      8.30919      3.89417      4.41502
      3.92000      6.06533      2.85264      3.21268
      3.93000      4.94866      2.35173      2.59693
      3.94000      4.58134      2.19205      2.38929
      3.95000      5.10059      2.45226      2.64833
      3.96000      6.00237      2.89161      3.11076
      3.97000      5.23914      2.52321      2.71593
      3.98000      3.59692      1.75243      1.84449
      3.99000      2.55714      1.26565      1.29149
      4.00000      1.96731      0.98842      0.97889
      4.01000      2.36630      1.21494      1.15136
      4.02000      3.43224      1.78650      1.64574
      4.03000      3.76748      1.97535      1.79213
      4.04000      2.53542      1.33255      1.20286
      4.05000      1.38744      0.72996      0.65748
      4.06000      1.07365      0.56767      0.50598
      4.07000      1.12910      0.60152      0.52757
      4.08000      1.32876      0.71226      0.61651
      4.09000      1.46795      0.79105      0.67690
      4.10000      1.40423      0.75999      0.64424
      4.11000      1.20762      0.65576      0.55186
      4.12000      1.24787      0.68039      0.56748
      4.13000      1.23790      0.67711      0.56079
      4.14000      1.08868      0.59863      0.49005
      4.15000      1.32080      0.73009      0.59071
      4.16000      1.56138      0.86530      0.69608
      4.17000      1.26169      0.70077      0.56092
      4.18000      0.89640      0.49969      0.39670
      4.19000      0.77552      0.43416      0.34136
      4.20000      0.83862      0.47126      0.36735
      4.21000      0.89794      0.50621      0.39172
      4.22000      0.89750      0.50749      0.39001
      4.23000      0.78935      0.44755      0.34181
      4.24000      0.70677      0.40240      0.30437
      4.25000      0.97940      0.55987      0.41952
      4.26000      1.26860      0.72672      0.54188
      4.27000      1.05253      0.60383      0.44870
      4.28000      0.56700      0.32619      0.24081
      4.29000      0.55692      0.32226      0.23466
      4.30000      0.76902      0.44601      0.32302
      4.31000      0.76227      0.44292      0.31935
      4.32000      0.46595      0.27102      0.19493
      4.33000      0.12889      0.07499      0.05390
      4.34000      0.01382      0.00804      0.00578
      4.35000      0.00055      0.00032      0.00023
      4.36000      0.00001      0.00000      0.00000
      4.37000      0.00000      0.00000      0.00000
      4.38000      0.00000      0.00000      0.00000
      4.39000      0.00000      0.00000      0.00000
      4.40000      0.00000      0.00000      0.00000
      4.41000      0.00000      0.00000      0.00000
      4.42000      0.00000      0.00000      0.00000
      4.43000      0.00000      0.00000      0.00000
      4.44000      0.00000      0.00000      0.00000
      4.45000      0.00000      0.00000      0.00000
      4.46000      0.00000      0.00000      0.00000
      4.47000      0.00000      0.00000      0.00000
      4.48000      0.00000      0.00000      0.00000
      4.49000      0.00000      0.00000      0.00000
      4.50000      0.00000      0.00000      0.00000
      4.51000      0.00000      0.00000      0.00000
      4.52000      0.00000      0.00000      0.00000
      4.53000      0.00000      0.00000      0.00000
      4.54000      0.00000      0.00000      0.00000
      4.55000      0.00000      0.00000      0.00000
      4.56000      0.00000      0.00000      0.00000
      4.57000      0.00000      0.00000      0.00000
      4.58000      0.00000      0.00000      0.00000
      4.59000      0.00000      0.00000      0.00000
      4.60000      0.00000      0.00000      0.00000
      4.61000      0.00000      0.00000      0.00000
      4.62000      0.00000      0.00000      0.00000
      4.63000      0.00000      0.00000      0.00000
      4.64000      0.00000      0.00000      0.00000
      4.65000      0.00000      0.00000      0.00000
      4.66000      0.00000      0.00000      0.00000
      4.67000      0.00000      0.00000      0.00000
      4.68000      0.00000      0.00000      0.00000
      4.69000      0.00000      0.00000      0.00000
      4.70000      0.00000      0.00000      0.00000
      4.71000      0.00000      0.00000      0.00000
      4.72000      0.00000      0.00000      0.00000
      4.73000      0.00000      0.00000      0.00000
      4.74000      0.00000      0.00000      0.00000
      4.75000      0.00000      0.00000      0.00000
      4.76000      0.00000      0.00000      0.00000
      4.77000      0.00000      0.00000      0.00000
      4.78000      0.00000      0.00000      0.00000
      4.79000      0.00000      0.00000      0.00000
      4.80000      0.00000      0.00000      0.00000
      4.81000      0.00000      0.00000      0.00000
      4.82000      0.00000      0.00000      0.00000
      4.83000      0.00000      0.00000      0.00000
      4.84000      0.00000      0.00000      0.00000
      4.85000      0.00000      0.00000      0.00000
      4.86000      0.00000      0.00000      0.00000
      4.87000      0.00000      0.00000      0.00000
      4.88000      0.00000      0.00000      0.00000
      4.89000      0.00000      0.00000      0.00000
      4.90000      0.00000      0.00000      0.00000
      4.91000      0.00000      0.00000      0.00000
      4.92000      0.00000      0.00000      0.00000
      4.93000      0.00000      0.00000      0.00000
      4.94000      0.00000      0.00000      0.00000
      4.95000      0.00000      0.00000      0.00000
      4.96000      0.00000      0.00000      0.00000
      4.97000      0.00000      0.00000      0.00000
      4.98000      0.00000      0.00000      0.00000
      4.99000      0.00000      0.00000      0.00000
      5.00000      0.00000      0.00000      0.00000
      5.01000      0.00000      0.00000      0.00000
      5.02000      0.00000      0.00000      0.00000
      5.03000      0.00000      0.00000      0.00000
      5.04000      0.00000      0.00000      0.00000
      5.05000      0.00000      0.00000      0.00000
      5.06000      0.00000      0.00000      0.00000
      5.07000      0.00000      0.00000      0.00000
      5.08000      0.00000      0.00000      0.00000
      5.09000      0.00000      0.00000      0.00000
      5.10000      0.00000      0.00000      0.00000
      5.11000      0.00000      0.00000      0.00000
      5.12000      0.00000      0.00000      0.00000
      5.13000      0.00000      0.00000      0.00000
      5.14000      0.00000      0.00000      0.00000
      5.15000      0.00000      0.00000      0.00000
      5.16000      0.00000      0.00000      0.00000
      5.17000      0.00000      0.00000      0.00000
      5.18000      0.00000      0.00000      0.00000
      5.19000      0.00000      0.00000      0.00000
      5.20000      0.00000      0.00000      0.00000
      5.21000      0.00000      0.00000      0.00000
      5.22000      0.00000      0.00000      0.00000
      5.23000      0.00000      0.00000      0.00000
      5.24000      0.00000      0.00000      0.00000
      5.25000      0.00000      0.00000      0.00000
      5.26000      0.00000      0.00000      0.00000
      5.27000      0.00000      0.00000      0.00000
      5.28000      0.00000      0.00000      0.00000
      5.29000      0.00000      0.00000      0.00000
      5.30000      0.00000      0.00000      0.00000
      5.31000      0.00000      0.00000      0.00000
      5.32000      0.00000      0.00000      0.00000
      5.33000      0.00000      0.00000      0.00000
      5.34000      0.00000      0.00000      0.00000
      5.35000      0.00000      0.00000      0.00000
      5.36000      0.00000      0.00000      0.00000
      5.37000      0.00000      0.00000      0.00000
      5.38000      0.00000      0.00000      0.00000
      5.39000      0.00000      0.00000      0.00000
      5.40000      0.00000      0.00000      0.00000
      5.41000      0.00000      0.00000      0.00000
      5.42000      0.00000      0.00000      0.00000
      5.43000      0.00000      0.00000      0.00000
      5.44000      0.00000      0.00000      0.00000
      5.45000      0.00000      0.00000      0.00000
      5.46000      0.00000      0.00000      0.00000
      5.47000      0.00000      0.00000      0.00000
      5.48000      0.00000      0.00000      0.00000
      5.49000      0.00000      0.00000      0.00000
      5.50000      0.00000      0.00000      0.00000
      5.51000      0.00000      0.00000      0.00000
      5.52000      0.00000      0.00000      0.00000
      5.53000      0.00000      0.00000      0.00000
      5.54000      0.00000      0.00000      0.00000
      5.55000      0.00000      0.00000      0.00000
      5.56000      0.00000      0.00000      0.00000
      5.57000      0.00000      0.00000      0.00000
      5.58000      0.00000      0.00000      0.00000
      5.59000      0.00000      0.00000      0.00000
      5.60000      0.00000      0.00000      0.00000
      5.61000      0.00000      0.00000      0.00000
      5.62000      0.00000      0.00000      0.00000
      5.63000      0.00000      0.00000      0.00000
      5.64000      0.00000      0.00000      0.00000
      5.65000      0.00000      0.00000      0.00000
      5.66000      0.00000      0.00000      0.00000
      5.67000      0.00000      0.00000      0.00000
      5.68000      0.00000      0.00000      0.00000
      5.69000      0.00004      0.00001      0.00003
      5.70000      0.00191      0.00058      0.00133
      5.71000      0.03388      0.01037      0.02351
      5.72000      0.22585      0.06913      0.15673
      5.73000      0.60520      0.18523      0.41997
      5.74000      0.80079      0.24513      0.55566
      5.75000      0.68323      0.20922      0.47400
      5.76000      0.34497      0.10568      0.23928
      5.77000      0.12107      0.03708      0.08399
      5.78000      0.28189      0.08625      0.19564
      5.79000      0.72674      0.22255      0.50420
      5.80000      0.92360      0.28324      0.64036
      5.81000      0.60159      0.18473      0.41686
      5.82000      0.18148      0.05577      0.12572
      5.83000      0.02499      0.00768      0.01731
      5.84000      0.05251      0.01612      0.03639
      5.85000      0.36719      0.11269      0.25450
      5.86000      0.98759      0.30305      0.68454
      5.87000      1.09885      0.33726      0.76158
      5.88000      0.91975      0.28262      0.63713
      5.89000      1.05871      0.32519      0.73352
      5.90000      0.78054      0.23939      0.54115
      5.91000      0.25715      0.07878      0.17837
      5.92000      0.08769      0.02699      0.06070
      5.93000      0.31391      0.09689      0.21702
      5.94000      0.72560      0.22372      0.50188
      5.95000      0.81352      0.25036      0.56316
      5.96000      0.72394      0.22245      0.50149
      5.97000      0.57641      0.17710      0.39930
      5.98000      0.28635      0.08810      0.19825
      5.99000      0.32935      0.10176      0.22759
      6.00000      0.57186      0.17698      0.39489
      6.01000      0.56247      0.17766      0.38482
      6.02000      0.76889      0.26684      0.50206
      6.03000      1.04175      0.40482      0.63693
      6.04000      0.66772      0.29269      0.37503
      6.05000      0.18043      0.08880      0.09164
      6.06000      0.02813      0.01336      0.01477
      6.07000      0.10164      0.03255      0.06908
      6.08000      0.52461      0.17388      0.35073
      6.09000      1.31227      0.46080      0.85147
      6.10000      1.66884      0.61081      1.05803
      6.11000      1.05380      0.38576      0.66804
      6.12000      0.72369      0.23784      0.48586
      6.13000      1.35614      0.42102      0.93512
      6.14000      1.49194      0.46202      1.02993
      6.15000      0.66436      0.20576      0.45860
      6.16000      0.12229      0.03789      0.08440
      6.17000      0.09829      0.03060      0.06769
      6.18000      0.46382      0.14441      0.31941
      6.19000      0.97827      0.30555      0.67272
      6.20000      0.92275      0.30505      0.61770
      6.21000      0.65068      0.29816      0.35252
      6.22000      0.84903      0.44910      0.39992
      6.23000      0.94774      0.42585      0.52189
      6.24000      0.68432      0.24705      0.43728
      6.25000      0.65024      0.20811      0.44213
      6.26000      0.85239      0.28617      0.56623
      6.27000      1.11133      0.41655      0.69478
      6.28000      1.13250      0.44307      0.68943
      6.29000      0.84240      0.30508      0.53732
      6.30000      0.61220      0.19790      0.41430
      6.31000      0.26599      0.08319      0.18280
      6.32000      0.04666      0.01452      0.03214
      6.33000      0.00308      0.00096      0.00212
      6.34000      0.00180      0.00059      0.00121
      6.35000      0.03774      0.01285      0.02489
      6.36000      0.34286      0.12209      0.22077
      6.37000      1.37307      0.51297      0.86010
      6.38000      2.57150      0.98350      1.58800
      6.39000      2.43219      0.90489      1.52730
      6.40000      1.28521      0.44535      0.83985
      6.41000      0.64557      0.20677      0.43880
      6.42000      0.86855      0.27266      0.59589
      6.43000      1.17004      0.36839      0.80165
      6.44000      1.07173      0.33626      0.73548
      6.45000      0.61419      0.19139      0.42280
      6.46000      0.42967      0.13368      0.29599
      6.47000      0.59231      0.18496      0.40735
      6.48000      0.58316      0.18503      0.39812
      6.49000      0.64440      0.20931      0.43509
      6.50000      0.67526      0.22375      0.45150
      6.51000      0.60587      0.24396      0.36191
      6.52000      0.75442      0.39426      0.36016
      6.53000      1.08648      0.51178      0.57470
      6.54000      1.36734      0.50449      0.86285
      6.55000      1.34996      0.49019      0.85977
      6.56000      1.34254      0.58382      0.75872
      6.57000      1.20147      0.55490      0.64657
      6.58000      0.82138      0.33810      0.48328
      6.59000      0.37150      0.13493      0.23657
      6.60000      0.20585      0.06948      0.13637
      6.61000      0.58886      0.19414      0.39472
      6.62000      1.05535      0.34912      0.70623
      6.63000      0.90785      0.33126      0.57659
      6.64000      0.70106      0.30950      0.39156
      6.65000      0.96242      0.36797      0.59445
      6.66000      1.18482      0.38541      0.79941
      6.67000      1.17921      0.38556      0.79364
      6.68000      1.68234      0.60102      1.08133
      6.69000      1.99512      0.74559      1.24953
      6.70000      1.53867      0.56796      0.97071
      6.71000      1.16644      0.40018      0.76626
      6.72000      1.25563      0.40243      0.85320
      6.73000      1.26089      0.41629      0.84460
      6.74000      1.00203      0.42305      0.57898
      6.75000      0.90682      0.48246      0.42437
      6.76000      0.90979      0.43118      0.47861
      6.77000      1.47473      0.53478      0.93995
      6.78000      1.55790      0.53427      1.02364
      6.79000      0.65239      0.22189      0.43050
      6.80000      0.17099      0.05587      0.11512
      6.81000      0.34533      0.10684      0.23850
      6.82000      0.70043      0.21535      0.48508
      6.83000      0.99328      0.30282      0.69047
      6.84000      1.19441      0.37152      0.82290
      6.85000      0.92597      0.34719      0.57879
      6.86000      0.94505      0.47105      0.47401
      6.87000      1.38950      0.66217      0.72734
      6.88000      1.41311      0.66740      0.74571
      6.89000      0.80663      0.42155      0.38508
      6.90000      0.26902      0.14826      0.12076
      6.91000      0.38877      0.17968      0.20909
      6.92000      0.97721      0.45694      0.52028
      6.93000      0.97457      0.47059      0.50398
      6.94000      0.39167      0.18871      0.20296
      6.95000      0.29939      0.09800      0.20139
      6.96000      0.79630      0.23539      0.56091
      6.97000      1.05947      0.32681      0.73266
      6.98000      0.70761      0.26583      0.44177
      6.99000      0.40681      0.21420      0.19261
      7.00000      0.32956      0.15956      0.17000
      7.01000      0.74993      0.25768      0.49225
      7.02000      1.54714      0.55540      0.99174
      7.03000      1.74724      0.70991      1.03733
      7.04000      1.07210      0.47063      0.60146
      7.05000      0.37082      0.15886      0.21197
      7.06000      0.42897      0.16428      0.26469
      7.07000      0.92226      0.39790      0.52436
      7.08000      0.94001      0.46040      0.47961
      7.09000      0.51817      0.25016      0.26801
      7.10000      0.35249      0.11834      0.23414
      7.11000      0.35514      0.10298      0.25216
      7.12000      0.50523      0.15251      0.35272
      7.13000      0.53134      0.16232      0.36902
      7.14000      0.23130      0.07075      0.16055
      7.15000      0.07597      0.02368      0.05229
      7.16000      0.27242      0.09523      0.17719
      7.17000      0.87909      0.38138      0.49771
      7.18000      1.68532      0.91192      0.77341
      7.19000      1.95825      1.15120      0.80705
      7.20000      1.69981      0.89089      0.80892
      7.21000      1.68869      0.68606      1.00263
      7.22000      1.22546      0.42493      0.80053
      7.23000      0.81829      0.28219      0.53609
      7.24000      1.05021      0.37996      0.67025
      7.25000      1.19300      0.39997      0.79304
      7.26000      1.15839      0.34895      0.80944
      7.27000      1.01499      0.30246      0.71253
      7.28000      0.80420      0.24815      0.55605
      7.29000      0.57556      0.21391      0.36165
      7.30000      0.76490      0.37301      0.39189
      7.31000      1.18536      0.60181      0.58354
      7.32000      1.05222      0.55272      0.49950
      7.33000      0.70321      0.37072      0.33249
      7.34000      0.74854      0.32143      0.42711
      7.35000      0.76443      0.26182      0.50261
      7.36000      0.58091      0.18401      0.39691
      7.37000      0.61540      0.24501      0.37039
      7.38000      1.04387      0.48252      0.56136
      7.39000      1.57977      0.71870      0.86107
      7.40000      1.42833      0.63407      0.79426
      7.41000      0.92889      0.38524      0.54365
      7.42000      1.21942      0.49625      0.72318
      7.43000      1.79509      0.75357      1.04153
      7.44000      2.18600      0.84565      1.34035
      7.45000      2.30761      0.87865      1.42897
