Energy-E_F (eV)    DOS (1/eV)    PDOS (1/eV)  of atom type Mo S  
     -5.58944     11.38338      0.00000      0.00000
     -5.57944     11.27669      0.00000      0.00000
     -5.56944     10.46294      0.00000      0.00000
     -5.55944     10.00437      0.00000      0.00000
     -5.54944      9.96294      0.00000      0.00000
     -5.53944      9.15308      0.00000      0.00000
     -5.52944      8.95404      0.00000      0.00000
     -5.51944      8.53207      0.00000      0.00000
     -5.50944      6.44134      0.00000      0.00000
     -5.49944      4.23682      0.00000      0.00000
     -5.48944      2.92821      0.00000      0.00000
     -5.47944      2.46681      0.00000      0.00000
     -5.46944      2.43855      0.00000      0.00000
     -5.45944      2.49659      0.00000      0.00000
     -5.44944      2.78672      0.00000      0.00000
     -5.43944      2.78174      0.00000      0.00000
     -5.42944      2.75996      0.00000      0.00000
     -5.41944      2.52588      0.00000      0.00000
     -5.40944      2.11811      0.00000      0.00000
     -5.39944      2.08717      0.00000      0.00000
     -5.38944      2.37153      0.00000      0.00000
     -5.37944      2.50091      0.00000      0.00000
     -5.36944      2.04108      0.00000      0.00000
     -5.35944      1.87719      0.00000      0.00000
     -5.34944      2.53733      0.00000      0.00000
     -5.33944      2.92895      0.00000      0.00000
     -5.32944      2.66654      0.00000      0.00000
     -5.31944      2.36212      0.00000      0.00000
     -5.30944      2.10918      0.00000      0.00000
     -5.29944      2.01310      0.00000      0.00000
     -5.28944      1.88468      0.00000      0.00000
     -5.27944      1.39850      0.00000      0.00000
     -5.26944      0.91752      0.00000      0.00000
     -5.25944      1.13705      0.00000      0.00000
     -5.24944      1.51950      0.00000      0.00000
     -5.23944      1.49753      0.00000      0.00000
     -5.22944      1.74750      0.00000      0.00000
     -5.21944      2.48442      0.00000      0.00000
     -5.20944      2.40380      0.00000      0.00000
     -5.19944      1.29566      0.00000      0.00000
     -5.18944      0.75007      0.00000      0.00000
     -5.17944      1.04098      0.00000      0.00000
     -5.16944      1.36307      0.00000      0.00000
     -5.15944      1.37786      0.00000      0.00000
     -5.14944      1.36044      0.00000      0.00000
     -5.13944      1.51525      0.00000      0.00000
     -5.12944      2.01578      0.00000      0.00000
     -5.11944      2.63754      0.00000      0.00000
     -5.10944      2.36817      0.00000      0.00000
     -5.09944      1.45236      0.00000      0.00000
     -5.08944      0.95875      0.00000      0.00000
     -5.07944      1.13926      0.00000      0.00000
     -5.06944      1.45945      0.00000      0.00000
     -5.05944      1.19444      0.00000      0.00000
     -5.04944      0.63553      0.00000      0.00000
     -5.03944      0.59576      0.00000      0.00000
     -5.02944      1.17385      0.00000      0.00000
     -5.01944      2.05440      0.00000      0.00000
     -5.00944      2.26369      0.00000      0.00000
     -4.99944      1.60587      0.00000      0.00000
     -4.98944      1.10312      0.00000      0.00000
     -4.97944      0.90759      0.00000      0.00000
     -4.96944      0.94429      0.00000      0.00000
     -4.95944      1.15646      0.00000      0.00000
     -4.94944      1.06958      0.00000      0.00000
     -4.93944      0.74792      0.00000      0.00000
     -4.92944      0.76976      0.00000      0.00000
     -4.91944      1.48642      0.00000      0.00000
     -4.90944      2.50306      0.00000      0.00000
     -4.89944      2.54649      0.00000      0.00000
     -4.88944      1.56207      0.00000      0.00000
     -4.87944      0.95520      0.00000      0.00000
     -4.86944      0.98862      0.00000      0.00000
     -4.85944      1.35069      0.00000      0.00000
     -4.84944      1.72498      0.00000      0.00000
     -4.83944      1.36532      0.00000      0.00000
     -4.82944      0.84368      0.00000      0.00000
     -4.81944      0.70916      0.00000      0.00000
     -4.80944      1.04361      0.00000      0.00000
     -4.79944      2.02925      0.00000      0.00000
     -4.78944      2.51006      0.00000      0.00000
     -4.77944      1.71540      0.00000      0.00000
     -4.76944      0.98737      0.00000      0.00000
     -4.75944      1.10417      0.00000      0.00000
     -4.74944      1.70773      0.00000      0.00000
     -4.73944      2.60776      0.00000      0.00000
     -4.72944      4.57102      0.00000      0.00000
     -4.71944      8.06538      0.00000      0.00000
     -4.70944     11.79183      0.00000      0.00000
     -4.69944     16.96535      0.00000      0.00000
     -4.68944     22.57198      0.00000      0.00000
     -4.67944     22.62900      0.00000      0.00000
     -4.66944     19.55760      0.00000      0.00000
     -4.65944     18.78067      0.00000      0.00000
     -4.64944     18.87837      0.00000      0.00000
     -4.63944     17.59437      0.00000      0.00000
     -4.62944     16.17336      0.00000      0.00000
     -4.61944     15.64310      0.00000      0.00000
     -4.60944     15.94030      0.00000      0.00000
     -4.59944     16.20402      0.00000      0.00000
     -4.58944     14.87184      0.00000      0.00000
     -4.57944     12.14570      0.00000      0.00000
     -4.56944     10.08417      0.00000      0.00000
     -4.55944      8.75953      0.00000      0.00000
     -4.54944      8.65763      0.00000      0.00000
     -4.53944      9.70776      0.00000      0.00000
     -4.52944      9.37024      0.00000      0.00000
     -4.51944      8.00759      0.00000      0.00000
     -4.50944      6.65007      0.00000      0.00000
     -4.49944      5.92423      0.00000      0.00000
     -4.48944      5.78826      0.00000      0.00000
     -4.47944      5.32695      0.00000      0.00000
     -4.46944      4.57538      0.00000      0.00000
     -4.45944      3.42134      0.00000      0.00000
     -4.44944      1.92694      0.00000      0.00000
     -4.43944      1.41085      0.00000      0.00000
     -4.42944      1.82543      0.00000      0.00000
     -4.41944      2.78480      0.00000      0.00000
     -4.40944      3.37569      0.00000      0.00000
     -4.39944      3.38768      0.00000      0.00000
     -4.38944      3.10139      0.00000      0.00000
