Energy-E_F (eV)    DOS (1/eV)    PDOS (1/eV)  of atom type Mo S  
     -5.29313      4.16996      1.45424      2.71571
     -5.28313      4.31815      1.50512      2.81304
     -5.27313      4.51872      1.58988      2.92884
     -5.26313      4.55949      1.60924      2.95025
     -5.25313      4.69780      1.64911      3.04869
     -5.24313      5.08786      1.78548      3.30238
     -5.23313      5.62302      1.97787      3.64515
     -5.22313      5.71892      2.00802      3.71090
     -5.21313      5.34345      1.86451      3.47894
     -5.20313      5.10933      1.77917      3.33016
     -5.19313      5.11870      1.77738      3.34132
     -5.18313      4.81853      1.65737      3.16116
     -5.17313      4.40793      1.49514      2.91278
     -5.16313      4.12869      1.37747      2.75122
     -5.15313      3.59608      1.15858      2.43749
     -5.14313      2.86006      0.85425      2.00581
     -5.13313      2.61086      0.74251      1.86834
     -5.12313      2.96635      0.88361      2.08274
     -5.11313      2.93802      0.90959      2.02843
     -5.10313      2.21306      0.66853      1.54453
     -5.09313      1.69008      0.48928      1.20079
     -5.08313      1.63825      0.48102      1.15723
     -5.07313      1.71136      0.51714      1.19422
     -5.06313      1.64238      0.49695      1.14543
     -5.05313      1.52736      0.45554      1.07182
     -5.04313      1.52796      0.46097      1.06699
     -5.03313      1.73147      0.53606      1.19541
     -5.02313      1.82462      0.57328      1.25134
     -5.01313      1.54768      0.47778      1.06990
     -5.00313      1.23094      0.36755      0.86339
     -4.99313      1.17796      0.35150      0.82646
     -4.98313      1.27776      0.38792      0.88984
     -4.97313      1.29467      0.39836      0.89631
     -4.96313      1.22716      0.37474      0.85242
     -4.95313      1.19974      0.36210      0.83764
     -4.94313      1.26152      0.38431      0.87721
     -4.93313      1.32774      0.41560      0.91215
     -4.92313      1.33441      0.42423      0.91018
     -4.91313      1.19797      0.37264      0.82533
     -4.90313      0.99747      0.30127      0.69621
     -4.89313      0.95743      0.28867      0.66876
     -4.88313      1.06404      0.32406      0.73998
     -4.87313      1.09943      0.33890      0.76052
     -4.86313      1.01125      0.31320      0.69805
     -4.85313      0.90724      0.27871      0.62853
     -4.84313      0.89659      0.27538      0.62120
     -4.83313      0.97497      0.30454      0.67043
     -4.82313      1.02056      0.32721      0.69335
     -4.81313      0.98222      0.31594      0.66628
     -4.80313      0.86525      0.26878      0.59647
     -4.79313      0.79527      0.24101      0.55426
     -4.78313      0.71932      0.22060      0.49872
     -4.77313      0.76167      0.23769      0.52398
     -4.76313      0.87817      0.27517      0.60300
     -4.75313      0.85086      0.26339      0.58748
     -4.74313      0.72873      0.22455      0.50418
     -4.73313      0.73783      0.23011      0.50772
     -4.72313      0.80487      0.25338      0.55150
     -4.71313      0.91758      0.29097      0.62661
     -4.70313      0.95620      0.30433      0.65187
     -4.69313      0.75528      0.23805      0.51723
     -4.68313      0.62297      0.19236      0.43060
     -4.67313      0.64770      0.19858      0.44912
     -4.66313      0.77243      0.23695      0.53548
     -4.65313      0.78722      0.24566      0.54157
     -4.64313      0.67980      0.21481      0.46499
     -4.63313      0.63262      0.19761      0.43501
     -4.62313      0.70277      0.21777      0.48499
     -4.61313      0.78821      0.24329      0.54492
     -4.60313      0.74417      0.23378      0.51039
     -4.59313      0.76694      0.24749      0.51945
     -4.58313      0.76882      0.24706      0.52176
     -4.57313      0.65281      0.20328      0.44953
     -4.56313      0.66723      0.20232      0.46491
     -4.55313      0.64398      0.19716      0.44682
     -4.54313      0.59878      0.18788      0.41091
     -4.53313      0.63610      0.20159      0.43451
     -4.52313      0.63135      0.19886      0.43249
     -4.51313      0.70084      0.21558      0.48526
     -4.50313      0.71233      0.21900      0.49333
     -4.49313      0.58976      0.18545      0.40431
     -4.48313      0.60507      0.19265      0.41242
     -4.47313      0.69231      0.22281      0.46949
     -4.46313      0.79303      0.25202      0.54101
     -4.45313      0.73903      0.22740      0.51163
     -4.44313      0.51098      0.15612      0.35486
     -4.43313      0.49365      0.15334      0.34030
     -4.42313      0.58267      0.18074      0.40193
     -4.41313      0.66803      0.20693      0.46110
     -4.40313      0.82546      0.25094      0.57453
     -4.39313      0.78001      0.23353      0.54647
     -4.38313      0.62699      0.18854      0.43845
     -4.37313      0.66069      0.20066      0.46003
     -4.36313      0.66791      0.20550      0.46241
     -4.35313      0.79272      0.24723      0.54548
     -4.34313      1.23823      0.39585      0.84239
     -4.33313      2.03159      0.69427      1.33732
     -4.32313      3.34502      1.18145      2.16357
     -4.31313      4.50569      1.57612      2.92957
     -4.30313      5.06979      1.73631      3.33349
     -4.29313      5.72744      1.89556      3.83188
     -4.28313      6.88419      2.16902      4.71518
     -4.27313      7.79767      2.34582      5.45185
     -4.26313      7.92509      2.32520      5.59989
     -4.25313      7.52476      2.20026      5.32450
     -4.24313      7.06527      2.07371      4.99156
     -4.23313      7.00133      2.06289      4.93844
     -4.22313      7.16908      2.11821      5.05087
     -4.21313      7.00224      2.07481      4.92743
     -4.20313      6.93811      2.06504      4.87307
     -4.19313      6.90967      2.05195      4.85772
     -4.18313      6.57096      1.93269      4.63827
     -4.17313      6.48034      1.89028      4.59006
     -4.16313      6.81878      1.98292      4.83585
     -4.15313      6.67254      1.93018      4.74236
     -4.14313      5.91975      1.69856      4.22119
     -4.13313      5.20587      1.49609      3.70978
     -4.12313      4.63759      1.33127      3.30632
     -4.11313      4.41201      1.26187      3.15014
     -4.10313      4.40353      1.26666      3.13688
     -4.09313      4.04232      1.15709      2.88523
     -4.08313      3.50709      0.99217      2.51492
     -4.07313      3.27747      0.92308      2.35439
     -4.06313      3.21526      0.90441      2.31085
     -4.05313      3.24124      0.92537      2.31587
     -4.04313      3.27961      0.94229      2.33732
     -4.03313      3.01023      0.84839      2.16185
     -4.02313      2.73373      0.76319      1.97054
     -4.01313      2.60110      0.72808      1.87302
     -4.00313      2.45708      0.70462      1.75246
