Energy-E_F (eV)    DOS (1/eV)    PDOS (1/eV)  of atom type Mo S  
     -4.99000      2.88740      0.98530      1.90210
     -4.98000      1.95105      0.65517      1.29588
     -4.97000      1.54474      0.51140      1.03334
     -4.96000      1.42711      0.46482      0.96230
     -4.95000      1.39392      0.44347      0.95045
     -4.94000      1.47195      0.46615      1.00580
     -4.93000      1.64738      0.53527      1.11212
     -4.92000      1.74796      0.57723      1.17073
     -4.91000      1.63956      0.53179      1.10777
     -4.90000      1.54499      0.48530      1.05969
     -4.89000      1.54580      0.47849      1.06731
     -4.88000      1.68809      0.52432      1.16377
     -4.87000      1.82973      0.56283      1.26690
     -4.86000      1.82825      0.54486      1.28338
     -4.85000      1.79165      0.51739      1.27426
     -4.84000      2.06364      0.59512      1.46852
     -4.83000      2.61906      0.78033      1.83873
     -4.82000      2.75787      0.83326      1.92462
     -4.81000      2.34504      0.68946      1.65559
     -4.80000      1.77071      0.50105      1.26966
     -4.79000      1.45163      0.41457      1.03706
     -4.78000      1.65101      0.49457      1.15644
     -4.77000      1.55222      0.46497      1.08725
     -4.76000      1.22000      0.34905      0.87095
     -4.75000      1.30118      0.37281      0.92837
     -4.74000      1.60714      0.48654      1.12061
     -4.73000      1.86760      0.59065      1.27695
     -4.72000      1.66105      0.52425      1.13681
     -4.71000      1.20603      0.36066      0.84537
     -4.70000      1.02727      0.29571      0.73156
     -4.69000      1.04825      0.30716      0.74109
     -4.68000      1.17328      0.35382      0.81946
     -4.67000      1.24214      0.37896      0.86318
     -4.66000      1.12333      0.33836      0.78496
     -4.65000      1.04823      0.31105      0.73718
     -4.64000      1.06068      0.31887      0.74181
     -4.63000      1.11706      0.34685      0.77021
     -4.62000      1.22498      0.39053      0.83445
     -4.61000      1.14897      0.36545      0.78352
     -4.60000      0.88028      0.26994      0.61034
     -4.59000      0.73583      0.21909      0.51674
     -4.58000      0.78826      0.23515      0.55311
     -4.57000      0.85639      0.26064      0.59575
     -4.56000      0.88496      0.27555      0.60941
     -4.55000      0.87573      0.27074      0.60499
     -4.54000      0.80548      0.24401      0.56147
     -4.53000      0.77825      0.23624      0.54201
     -4.52000      0.82026      0.25348      0.56678
     -4.51000      0.92993      0.29351      0.63643
     -4.50000      1.03071      0.32869      0.70202
     -4.49000      0.92546      0.29178      0.63369
     -4.48000      0.68775      0.21074      0.47701
     -4.47000      0.64540      0.19423      0.45117
     -4.46000      0.73554      0.22166      0.51388
     -4.45000      0.74946      0.23004      0.51942
     -4.44000      0.75609      0.23680      0.51929
     -4.43000      0.76656      0.23831      0.52824
     -4.42000      0.70549      0.21511      0.49038
     -4.41000      0.70019      0.21307      0.48711
     -4.40000      0.73070      0.22623      0.50447
     -4.39000      0.78034      0.24635      0.53399
     -4.38000      0.86722      0.27753      0.58969
     -4.37000      0.85705      0.27048      0.58657
     -4.36000      0.70217      0.21550      0.48667
     -4.35000      0.57106      0.17392      0.39715
     -4.34000      0.56155      0.17143      0.39011
     -4.33000      0.67020      0.20596      0.46424
     -4.32000      0.77226      0.23881      0.53345
     -4.31000      0.68413      0.21342      0.47071
     -4.30000      0.58913      0.18287      0.40626
     -4.29000      0.62086      0.19137      0.42949
     -4.28000      0.66391      0.20448      0.45943
     -4.27000      0.70304      0.21760      0.48544
     -4.26000      0.76026      0.24095      0.51930
     -4.25000      0.77458      0.24847      0.52611
     -4.24000      0.64741      0.20401      0.44340
     -4.23000      0.56869      0.17423      0.39446
     -4.22000      0.61113      0.18490      0.42623
     -4.21000      0.59322      0.18163      0.41159
     -4.20000      0.57191      0.17867      0.39324
     -4.19000      0.59339      0.18658      0.40681
     -4.18000      0.61674      0.19249      0.42425
     -4.17000      0.67710      0.20773      0.46936
     -4.16000      0.61029      0.18753      0.42276
     -4.15000      0.54954      0.17339      0.37614
     -4.14000      0.86905      0.28988      0.57918
     -4.13000      1.75086      0.61087      1.13999
     -4.12000      2.70233      0.95428      1.74805
     -4.11000      2.99143      1.05765      1.93378
     -4.10000      2.95377      1.04260      1.91117
     -4.09000      3.02660      1.05693      1.96967
     -4.08000      3.13831      1.08070      2.05761
     -4.07000      3.30800      1.12351      2.18449
     -4.06000      3.47899      1.16479      2.31419
     -4.05000      3.48887      1.15906      2.32981
     -4.04000      3.42409      1.13060      2.29349
     -4.03000      3.49110      1.13917      2.35192
     -4.02000      3.62968      1.17236      2.45732
     -4.01000      3.84503      1.22634      2.61869
     -4.00000      4.23419      1.33017      2.90402
     -3.99000      4.29920      1.33560      2.96360
     -3.98000      4.28167      1.31006      2.97162
     -3.97000      4.67530      1.40437      3.27094
     -3.96000      5.35860      1.58276      3.77583
     -3.95000      6.21244      1.79920      4.41324
     -3.94000      6.72228      1.90740      4.81488
     -3.93000      6.73839      1.89603      4.84236
     -3.92000      6.52393      1.84601      4.67791
