Energy-E_F (eV)    DOS (1/eV)    PDOS (1/eV)  of atom type Mo S  
     -5.00108      5.21512      0.00000      0.00000
     -4.99108      4.46795      0.00000      0.00000
     -4.98108      3.67005      0.00000      0.00000
     -4.97108      3.05396      0.00000      0.00000
     -4.96108      2.76688      0.00000      0.00000
     -4.95108      2.79593      0.00000      0.00000
     -4.94108      3.24469      0.00000      0.00000
     -4.93108      3.65749      0.00000      0.00000
     -4.92108      3.38228      0.00000      0.00000
     -4.91108      3.00274      0.00000      0.00000
     -4.90108      3.14324      0.00000      0.00000
     -4.89108      3.50175      0.00000      0.00000
     -4.88108      3.59335      0.00000      0.00000
     -4.87108      3.48659      0.00000      0.00000
     -4.86108      3.62119      0.00000      0.00000
     -4.85108      4.38742      0.00000      0.00000
     -4.84108      5.39673      0.00000      0.00000
     -4.83108      5.38050      0.00000      0.00000
     -4.82108      4.52505      0.00000      0.00000
     -4.81108      3.50065      0.00000      0.00000
     -4.80108      2.93856      0.00000      0.00000
     -4.79108      3.14101      0.00000      0.00000
     -4.78108      3.02679      0.00000      0.00000
     -4.77108      2.57600      0.00000      0.00000
     -4.76108      2.70754      0.00000      0.00000
     -4.75108      3.29570      0.00000      0.00000
     -4.74108      3.60969      0.00000      0.00000
     -4.73108      3.14162      0.00000      0.00000
     -4.72108      2.39292      0.00000      0.00000
     -4.71108      2.08492      0.00000      0.00000
     -4.70108      2.18828      0.00000      0.00000
     -4.69108      2.39048      0.00000      0.00000
     -4.68108      2.40609      0.00000      0.00000
     -4.67108      2.20648      0.00000      0.00000
     -4.66108      2.08228      0.00000      0.00000
     -4.65108      2.12332      0.00000      0.00000
     -4.64108      2.28764      0.00000      0.00000
     -4.63108      2.43412      0.00000      0.00000
     -4.62108      2.23361      0.00000      0.00000
     -4.61108      1.77654      0.00000      0.00000
     -4.60108      1.52840      0.00000      0.00000
     -4.59108      1.59733      0.00000      0.00000
     -4.58108      1.71067      0.00000      0.00000
     -4.57108      1.75189      0.00000      0.00000
     -4.56108      1.72340      0.00000      0.00000
     -4.55108      1.62708      0.00000      0.00000
     -4.54108      1.58151      0.00000      0.00000
     -4.53108      1.68053      0.00000      0.00000
     -4.52108      1.88057      0.00000      0.00000
     -4.51108      1.98128      0.00000      0.00000
     -4.50108      1.76211      0.00000      0.00000
     -4.49108      1.42857      0.00000      0.00000
     -4.48108      1.35221      0.00000      0.00000
     -4.47108      1.45844      0.00000      0.00000
     -4.46108      1.49948      0.00000      0.00000
     -4.45108      1.50502      0.00000      0.00000
     -4.44108      1.49679      0.00000      0.00000
     -4.43108      1.44410      0.00000      0.00000
     -4.42108      1.42355      0.00000      0.00000
     -4.41108      1.47585      0.00000      0.00000
     -4.40108      1.59286      0.00000      0.00000
     -4.39108      1.68599      0.00000      0.00000
     -4.38108      1.63910      0.00000      0.00000
     -4.37108      1.39811      0.00000      0.00000
     -4.36108      1.17586      0.00000      0.00000
     -4.35108      1.19248      0.00000      0.00000
     -4.34108      1.37386      0.00000      0.00000
     -4.33108      1.45834      0.00000      0.00000
     -4.32108      1.33316      0.00000      0.00000
     -4.31108      1.23387      0.00000      0.00000
     -4.30108      1.26231      0.00000      0.00000
     -4.29108      1.35331      0.00000      0.00000
     -4.28108      1.44695      0.00000      0.00000
     -4.27108      1.48582      0.00000      0.00000
     -4.26108      1.42938      0.00000      0.00000
     -4.25108      1.31301      0.00000      0.00000
     -4.24108      1.22219      0.00000      0.00000
     -4.23108      1.22024      0.00000      0.00000
     -4.22108      1.17489      0.00000      0.00000
     -4.21108      1.15003      0.00000      0.00000
     -4.20108      1.18563      0.00000      0.00000
     -4.19108      1.28280      0.00000      0.00000
     -4.18108      1.31766      0.00000      0.00000
     -4.17108      1.18920      0.00000      0.00000
     -4.16108      1.20748      0.00000      0.00000
     -4.15108      1.97563      0.00000      0.00000
     -4.14108      3.78478      0.00000      0.00000
     -4.13108      5.55480      0.00000      0.00000
     -4.12108      6.14507      0.00000      0.00000
     -4.11108      6.09751      0.00000      0.00000
     -4.10108      6.16260      0.00000      0.00000
