Energy-E_F (eV)    DOS (1/eV)    PDOS (1/eV)  of atom type Mo S  
     -5.28584      1.78571      0.49023      1.29549
     -5.27584      1.66294      0.45715      1.20579
     -5.26584      1.73953      0.49539      1.24413
     -5.25584      1.93616      0.57612      1.36004
     -5.24584      2.24934      0.69493      1.55441
     -5.23584      2.44165      0.79110      1.65055
     -5.22584      2.53284      0.84259      1.69025
     -5.21584      2.13629      0.68641      1.44989
     -5.20584      1.36246      0.40605      0.95641
     -5.19584      1.02468      0.29164      0.73304
     -5.18584      1.04386      0.29465      0.74921
     -5.17584      0.99620      0.28395      0.71226
     -5.16584      1.04780      0.30987      0.73793
     -5.15584      1.19971      0.35758      0.84214
     -5.14584      1.22325      0.37200      0.85125
     -5.13584      1.41213      0.43832      0.97381
     -5.12584      1.73297      0.53335      1.19962
     -5.11584      1.46417      0.44671      1.01747
     -5.10584      0.84094      0.25585      0.58509
     -5.09584      0.73645      0.22122      0.51524
     -5.08584      0.97437      0.29051      0.68386
     -5.07584      1.14597      0.34501      0.80096
     -5.06584      1.20849      0.36441      0.84408
     -5.05584      1.20044      0.36181      0.83863
     -5.04584      1.08136      0.33447      0.74689
     -5.03584      1.09972      0.35784      0.74188
     -5.02584      1.49056      0.49266      0.99790
     -5.01584      1.54015      0.50865      1.03151
     -5.00584      1.00587      0.32345      0.68242
     -4.99584      0.59080      0.17844      0.41236
     -4.98584      0.59583      0.17481      0.42102
     -4.97584      0.91215      0.26866      0.64349
     -4.96584      1.05382      0.31140      0.74242
     -4.95584      0.68742      0.20421      0.48321
     -4.94584      0.33623      0.10269      0.23354
     -4.93584      0.53029      0.16744      0.36284
     -4.92584      0.93648      0.29437      0.64211
     -4.91584      0.80018      0.25400      0.54618
     -4.90584      0.72382      0.23712      0.48670
     -4.89584      0.98900      0.31504      0.67396
     -4.88584      1.05565      0.31808      0.73757
     -4.87584      0.83187      0.24073      0.59113
     -4.86584      0.54934      0.16555      0.38379
     -4.85584      0.42557      0.13678      0.28879
     -4.84584      0.46475      0.14520      0.31956
     -4.83584      0.72376      0.22334      0.50042
     -4.82584      0.82491      0.25864      0.56627
     -4.81584      0.76914      0.24831      0.52083
     -4.80584      0.77593      0.25701      0.51893
     -4.79584      0.99668      0.32551      0.67117
     -4.78584      1.35237      0.43049      0.92188
     -4.77584      1.12418      0.34950      0.77468
     -4.76584      0.47334      0.14420      0.32913
     -4.75584      0.28129      0.08699      0.19430
     -4.74584      0.55844      0.17600      0.38245
     -4.73584      0.70954      0.22164      0.48790
     -4.72584      0.54303      0.16317      0.37986
     -4.71584      0.29629      0.08699      0.20930
     -4.70584      0.27905      0.08643      0.19261
     -4.69584      0.47760      0.15068      0.32692
     -4.68584      0.84848      0.26517      0.58332
     -4.67584      1.22684      0.37597      0.85086
     -4.66584      1.03094      0.31550      0.71544
     -4.65584      0.68521      0.21949      0.46572
     -4.64584      0.40198      0.13252      0.26946
     -4.63584      0.19379      0.06143      0.13236
     -4.62584      0.38130      0.11458      0.26672
     -4.61584      0.71204      0.21737      0.49467
     -4.60584      0.57435      0.17960      0.39475
     -4.59584      0.23766      0.07635      0.16131
     -4.58584      0.31883      0.10383      0.21500
     -4.57584      0.80819      0.25852      0.54967
     -4.56584      1.23109      0.38051      0.85058
     -4.55584      1.24156      0.37890      0.86266
     -4.54584      0.89908      0.28417      0.61491
     -4.53584      0.68465      0.22135      0.46331
     -4.52584      0.49787      0.15886      0.33901
     -4.51584      0.35899      0.11094      0.24805
     -4.50584      0.56160      0.16907      0.39254
     -4.49584      0.59821      0.17994      0.41827
     -4.48584      0.48325      0.15055      0.33271
     -4.47584      0.88966      0.29114      0.59852
     -4.46584      1.90970      0.65789      1.25181
     -4.45584      3.32912      1.17236      2.15676
     -4.44584      4.67539      1.61381      3.06159
     -4.43584      5.30826      1.79070      3.51756
     -4.42584      5.11308      1.70338      3.40970
     -4.41584      5.25243      1.71570      3.53673
     -4.40584      5.93508      1.86332      4.07176
     -4.39584      6.81677      2.04558      4.77119
     -4.38584      7.53416      2.20868      5.32548
     -4.37584      7.33397      2.13362      5.20035
     -4.36584      6.35019      1.84692      4.50328
     -4.35584      5.95549      1.74011      4.21538
     -4.34584      6.08488      1.79125      4.29363
     -4.33584      6.11841      1.81689      4.30152
     -4.32584      6.71121      1.98403      4.72718
     -4.31584      7.94310      2.34673      5.59636
     -4.30584      7.74116      2.29552      5.44564
     -4.29584      6.04082      1.77035      4.27048
     -4.28584      5.27364      1.51143      3.76221
     -4.27584      5.75780      1.63423      4.12357
     -4.26584      5.86995      1.68887      4.18108
     -4.25584      5.76029      1.68205      4.07824
     -4.24584      5.12767      1.47586      3.65181
     -4.23584      4.27105      1.20544      3.06561
     -4.22584      3.60212      0.99554      2.60659
     -4.21584      3.37017      0.92655      2.44362
     -4.20584      3.45618      0.98403      2.47215
     -4.19584      3.95027      1.16601      2.78426
     -4.18584      4.22085      1.25842      2.96243
     -4.17584      3.76221      1.08309      2.67912
     -4.16584      3.04134      0.80741      2.23392
     -4.15584      2.64509      0.69812      1.94696
     -4.14584      2.47021      0.70120      1.76901
     -4.13584      2.37590      0.68012      1.69577
     -4.12584      2.64393      0.73969      1.90423
     -4.11584      2.48290      0.69680      1.78610
     -4.10584      1.49896      0.43672      1.06223
     -4.09584      0.85677      0.30099      0.55579
     -4.08584      1.02653      0.41220      0.61433
     -4.07584      1.43478      0.54762      0.88716
     -4.06584      1.85017      0.66041      1.18976
     -4.05584      1.99988      0.68251      1.31737
     -4.04584      1.76159      0.57222      1.18937
     -4.03584      1.27338      0.42037      0.85301
     -4.02584      0.97659      0.34691      0.62967
     -4.01584      1.10278      0.36131      0.74146
     -4.00584      1.18543      0.34921      0.83623
     -3.99584      1.16191      0.35023      0.81169
     -3.98584      1.24936      0.43645      0.81291
     -3.97584      1.13797      0.45535      0.68261
     -3.96584      0.84963      0.34658      0.50305
     -3.95584      0.95969      0.32565      0.63404
     -3.94584      1.53720      0.48399      1.05321
     -3.93584      1.69242      0.52618      1.16624
     -3.92584      1.39698      0.45055      0.94644
     -3.91584      1.08434      0.39933      0.68501
     -3.90584      0.70949      0.30206      0.40743
     -3.89584      0.54659      0.25228      0.29432
     -3.88584      0.85975      0.37134      0.48841
     -3.87584      1.46995      0.56040      0.90955
     -3.86584      1.63874      0.57069      1.06806
     -3.85584      1.31289      0.42912      0.88378
     -3.84584      1.27303      0.37688      0.89616
     -3.83584      1.11099      0.29597      0.81502
     -3.82584      0.78870      0.20431      0.58439
     -3.81584      1.00466      0.31893      0.68573
     -3.80584      1.84145      0.64149      1.19996
     -3.79584      1.86297      0.66094      1.20203
     -3.78584      0.92108      0.33987      0.58121
     -3.77584      0.58442      0.21746      0.36695
     -3.76584      1.26137      0.41711      0.84427
     -3.75584      2.37281      0.76688      1.60593
     -3.74584      2.98458      0.94690      2.03768
     -3.73584      3.15057      1.00076      2.14981
     -3.72584      3.37410      1.10675      2.26735
     -3.71584      3.28341      1.07078      2.21263
     -3.70584      2.80159      0.88613      1.91546
     -3.69584      3.04693      0.97827      2.06867
     -3.68584      4.23006      1.35915      2.87091
     -3.67584      4.52374      1.43129      3.09246
     -3.66584      3.63060      1.13124      2.49936
     -3.65584      2.91305      0.89546      2.01759
     -3.64584      3.20132      0.99998      2.20134
     -3.63584      3.78178      1.24215      2.53962
     -3.62584      3.75796      1.23397      2.52399
     -3.61584      4.06346      1.25007      2.81339
     -3.60584      4.71075      1.42717      3.28358
     -3.59584      4.79602      1.49393      3.30209
     -3.58584      5.08909      1.60647      3.48261
     -3.57584      5.58921      1.72494      3.86428
     -3.56584      6.03915      1.82641      4.21274
     -3.55584      7.05858      2.18248      4.87611
     -3.54584      6.81319      2.12367      4.68952
     -3.53584      5.10490      1.58004      3.52485
     -3.52584      4.40170      1.43246      2.96924
     -3.51584      4.37437      1.50306      2.87131
     -3.50584      4.19698      1.46738      2.72960
     -3.49584      4.42845      1.56585      2.86260
     -3.48584      4.84071      1.77802      3.06269
     -3.47584      4.65992      1.75225      2.90767
     -3.46584      4.36552      1.67912      2.68640
     -3.45584      4.25105      1.67065      2.58041
     -3.44584      3.94850      1.47747      2.47103
     -3.43584      3.88376      1.36984      2.51392
     -3.42584      4.14886      1.46472      2.68415
     -3.41584      3.61366      1.30704      2.30662
     -3.40584      2.65990      1.00447      1.65542
     -3.39584      2.36122      0.91918      1.44204
     -3.38584      2.39706      0.91965      1.47741
     -3.37584      2.45449      0.96544      1.48905
     -3.36584      2.51588      1.02811      1.48776
     -3.35584      2.28673      0.92284      1.36389
     -3.34584      1.84132      0.70468      1.13665
     -3.33584      1.55972      0.60325      0.95647
