Energy-E_F (eV)    DOS (1/eV)    PDOS (1/eV)  of atom type Mo S  
     -5.28606      3.41145      1.20916      2.20229
     -5.27606      3.69280      1.29219      2.40061
     -5.26606      4.15536      1.45322      2.70214
     -5.25606      3.99676      1.41140      2.58536
     -5.24606      4.14645      1.47322      2.67323
     -5.23606      5.75949      2.03033      3.72915
     -5.22606      7.06456      2.47897      4.58559
     -5.21606      6.51759      2.29779      4.21980
     -5.20606      5.37011      1.89484      3.47527
     -5.19606      4.76063      1.64988      3.11074
     -5.18606      4.50430      1.53964      2.96466
     -5.17606      4.38345      1.48982      2.89362
     -5.16606      4.22531      1.42509      2.80022
     -5.15606      4.23732      1.41190      2.82543
     -5.14606      4.15276      1.33977      2.81299
     -5.13606      3.24849      0.97704      2.27145
     -5.12606      2.13453      0.59208      1.54245
     -5.11606      1.63036      0.43577      1.19459
     -5.10606      1.81020      0.49685      1.31335
     -5.09606      2.21706      0.63768      1.57938
     -5.08606      2.37169      0.72408      1.64762
     -5.07606      2.63854      0.85370      1.78485
     -5.06606      2.88347      0.95241      1.93107
     -5.05606      2.33292      0.74813      1.58479
     -5.04606      1.43059      0.42547      1.00512
     -5.03606      0.93096      0.26338      0.66758
     -5.02606      0.94195      0.26795      0.67400
     -5.01606      1.14621      0.32602      0.82020
     -5.00606      1.33475      0.38735      0.94740
     -4.99606      1.26610      0.37854      0.88757
     -4.98606      1.22933      0.37941      0.84993
     -4.97606      1.50170      0.47024      1.03146
     -4.96606      1.76616      0.54382      1.22234
     -4.95606      1.42048      0.42564      0.99483
     -4.94606      0.85790      0.25561      0.60229
     -4.93606      0.74633      0.22524      0.52108
     -4.92606      1.10218      0.32858      0.77360
     -4.91606      1.33660      0.40118      0.93542
     -4.90606      1.17971      0.36128      0.81843
     -4.89606      1.15709      0.35704      0.80006
     -4.88606      1.24343      0.39124      0.85219
     -4.87606      1.42676      0.46842      0.95834
     -4.86606      1.67642      0.55429      1.12213
     -4.85606      1.25479      0.40496      0.84982
     -4.84606      0.65433      0.19822      0.45612
     -4.83606      0.53467      0.15670      0.37798
     -4.82606      0.73466      0.21924      0.51543
     -4.81606      1.03728      0.30723      0.73005
     -4.80606      0.96444      0.28198      0.68246
     -4.79606      0.56132      0.16761      0.39372
     -4.78606      0.49956      0.16063      0.33892
     -4.77606      0.85467      0.27222      0.58245
     -4.76606      0.93761      0.29601      0.64160
     -4.75606      0.80308      0.26089      0.54219
     -4.74606      0.87710      0.27938      0.59772
     -4.73606      0.95056      0.28711      0.66346
     -4.72606      0.89564      0.26034      0.63530
     -4.71606      0.71982      0.21504      0.50478
     -4.70606      0.47462      0.15005      0.32457
     -4.69606      0.48644      0.15363      0.33281
     -4.68606      0.78718      0.24580      0.54138
     -4.67606      0.90463      0.28455      0.62009
     -4.66606      0.88771      0.28864      0.59907
     -4.65606      0.88438      0.29548      0.58890
     -4.64606      1.13115      0.37173      0.75942
     -4.63606      1.24295      0.39073      0.85222
     -4.62606      0.84100      0.25092      0.59008
     -4.61606      0.39587      0.11659      0.27928
     -4.60606      0.46677      0.14645      0.32032
     -4.59606      0.68283      0.21601      0.46682
     -4.58606      0.58497      0.17890      0.40607
     -4.57606      0.40768      0.11899      0.28869
     -4.56606      0.32881      0.09938      0.22943
     -4.55606      0.47599      0.15148      0.32451
     -4.54606      0.77702      0.24783      0.52920
     -4.53606      1.13232      0.35011      0.78221
     -4.52606      1.16680      0.35554      0.81126
     -4.51606      0.82697      0.25917      0.56779
     -4.50606      0.39677      0.12815      0.26862
     -4.49606      0.17649      0.05574      0.12075
     -4.48606      0.40639      0.12410      0.28229
     -4.47606      0.75780      0.23283      0.52497
     -4.46606      0.56061      0.17385      0.38676
     -4.45606      0.27065      0.08663      0.18402
     -4.44606      0.49679      0.16231      0.33447
     -4.43606      0.91671      0.29210      0.62460
     -4.42606      1.25566      0.38659      0.86907
     -4.41606      1.33387      0.41067      0.92320
     -4.40606      0.97755      0.30761      0.66995
     -4.39606      0.55864      0.17895      0.37969
     -4.38606      0.27000      0.08589      0.18411
     -4.37606      0.39389      0.11962      0.27427
     -4.36606      0.64670      0.19454      0.45216
     -4.35606      0.63221      0.19124      0.44097
     -4.34606      0.68692      0.20819      0.47874
     -4.33606      0.89418      0.28636      0.60782
     -4.32606      1.88237      0.65787      1.22449
     -4.31606      3.92360      1.36698      2.55662
     -4.30606      5.39502      1.84065      3.55437
     -4.29606      5.56003      1.87628      3.68374
     -4.28606      5.59920      1.85282      3.74638
     -4.27606      6.44926      2.03326      4.41600
     -4.26606      7.64649      2.29359      5.35291
     -4.25606      8.23740      2.41081      5.82659
     -4.24606      7.73183      2.25717      5.47466
     -4.23606      6.74318      1.97006      4.77312
     -4.22606      6.42392      1.88352      4.54040
     -4.21606      6.33096      1.87784      4.45312
     -4.20606      6.39727      1.90284      4.49444
     -4.19606      7.63246      2.26022      5.37224
     -4.18606      8.65524      2.57567      6.07957
     -4.17606      7.67397      2.28346      5.39051
     -4.16606      6.34946      1.85849      4.49097
     -4.15606      6.09018      1.74265      4.34753
     -4.14606      6.20848      1.78668      4.42181
     -4.13606      5.82472      1.70128      4.12344
     -4.12606      5.11462      1.47045      3.64417
     -4.11606      4.62493      1.31192      3.31301
     -4.10606      4.02384      1.12886      2.89498
