Energy-E_F (eV)    DOS (1/eV)    PDOS (1/eV)  of atom type Mo S  
     -5.36542      8.63065      0.00000      0.00000
     -5.35542      9.80178      0.00000      0.00000
     -5.34542     10.43047      0.00000      0.00000
     -5.33542     10.96848      0.00000      0.00000
     -5.32542     11.83847      0.00000      0.00000
     -5.31542     12.39115      0.00000      0.00000
     -5.30542     11.23493      0.00000      0.00000
     -5.29542      9.75803      0.00000      0.00000
     -5.28542     10.16188      0.00000      0.00000
     -5.27542     10.92226      0.00000      0.00000
     -5.26542     10.62509      0.00000      0.00000
     -5.25542      9.51223      0.00000      0.00000
     -5.24542      7.43172      0.00000      0.00000
     -5.23542      5.72113      0.00000      0.00000
     -5.22542      5.27999      0.00000      0.00000
     -5.21542      5.03629      0.00000      0.00000
     -5.20542      5.06727      0.00000      0.00000
     -5.19542      5.69413      0.00000      0.00000
     -5.18542      5.35989      0.00000      0.00000
     -5.17542      3.72362      0.00000      0.00000
     -5.16542      2.56586      0.00000      0.00000
     -5.15542      2.35365      0.00000      0.00000
     -5.14542      2.34390      0.00000      0.00000
     -5.13542      2.44686      0.00000      0.00000
     -5.12542      2.45637      0.00000      0.00000
     -5.11542      2.36317      0.00000      0.00000
     -5.10542      2.61274      0.00000      0.00000
     -5.09542      2.96686      0.00000      0.00000
     -5.08542      2.99660      0.00000      0.00000
     -5.07542      2.69748      0.00000      0.00000
     -5.06542      2.24158      0.00000      0.00000
     -5.05542      1.89874      0.00000      0.00000
     -5.04542      2.02685      0.00000      0.00000
     -5.03542      2.24858      0.00000      0.00000
     -5.02542      2.32545      0.00000      0.00000
     -5.01542      2.55206      0.00000      0.00000
     -5.00542      2.73711      0.00000      0.00000
     -4.99542      2.92342      0.00000      0.00000
     -4.98542      3.17438      0.00000      0.00000
     -4.97542      2.57846      0.00000      0.00000
     -4.96542      1.52596      0.00000      0.00000
     -4.95542      1.21454      0.00000      0.00000
     -4.94542      1.53126      0.00000      0.00000
     -4.93542      1.98808      0.00000      0.00000
     -4.92542      2.03318      0.00000      0.00000
     -4.91542      1.43538      0.00000      0.00000
     -4.90542      1.10350      0.00000      0.00000
     -4.89542      1.48152      0.00000      0.00000
     -4.88542      1.78500      0.00000      0.00000
     -4.87542      1.67629      0.00000      0.00000
     -4.86542      1.67808      0.00000      0.00000
     -4.85542      1.82848      0.00000      0.00000
     -4.84542      1.82698      0.00000      0.00000
     -4.83542      1.51928      0.00000      0.00000
     -4.82542      1.06981      0.00000      0.00000
     -4.81542      0.97962      0.00000      0.00000
     -4.80542      1.32401      0.00000      0.00000
     -4.79542      1.67993      0.00000      0.00000
     -4.78542      1.72648      0.00000      0.00000
     -4.77542      1.72210      0.00000      0.00000
     -4.76542      2.01157      0.00000      0.00000
     -4.75542      2.33142      0.00000      0.00000
     -4.74542      2.07333      0.00000      0.00000
     -4.73542      1.25322      0.00000      0.00000
     -4.72542      0.86434      0.00000      0.00000
     -4.71542      1.07739      0.00000      0.00000
     -4.70542      1.22604      0.00000      0.00000
     -4.69542      1.03498      0.00000      0.00000
     -4.68542      0.75542      0.00000      0.00000
     -4.67542      0.75940      0.00000      0.00000
     -4.66542      1.16740      0.00000      0.00000
     -4.65542      1.81417      0.00000      0.00000
     -4.64542      2.27936      0.00000      0.00000
     -4.63542      2.01335      0.00000      0.00000
     -4.62542      1.23805      0.00000      0.00000
     -4.61542      0.67127      0.00000      0.00000
     -4.60542      0.61351      0.00000      0.00000
     -4.59542      1.05559      0.00000      0.00000
     -4.58542      1.24750      0.00000      0.00000
     -4.57542      0.92784      0.00000      0.00000
     -4.56542      0.78853      0.00000      0.00000
     -4.55542      1.28056      0.00000      0.00000
     -4.54542      2.13867      0.00000      0.00000
     -4.53542      2.62050      0.00000      0.00000
     -4.52542      2.17244      0.00000      0.00000
     -4.51542      1.34477      0.00000      0.00000
     -4.50542      0.80063      0.00000      0.00000
     -4.49542      0.81190      0.00000      0.00000
     -4.48542      1.31664      0.00000      0.00000
     -4.47542      1.62970      0.00000      0.00000
     -4.46542      1.20602      0.00000      0.00000
     -4.45542      0.71122      0.00000      0.00000
     -4.44542      0.97116      0.00000      0.00000
     -4.43542      2.83810      0.00000      0.00000
     -4.42542      6.48565      0.00000      0.00000
     -4.41542      9.28424      0.00000      0.00000
     -4.40542      9.78891      0.00000      0.00000
     -4.39542     10.05172      0.00000      0.00000
     -4.38542     11.66118      0.00000      0.00000
     -4.37542     13.90697      0.00000      0.00000
     -4.36542     15.21355      0.00000      0.00000
     -4.35542     14.84292      0.00000      0.00000
     -4.34542     14.28920      0.00000      0.00000
     -4.33542     14.19606      0.00000      0.00000
     -4.32542     13.71342      0.00000      0.00000
     -4.31542     13.44171      0.00000      0.00000
     -4.30542     13.79540      0.00000      0.00000
     -4.29542     15.02186      0.00000      0.00000
     -4.28542     15.13202      0.00000      0.00000
     -4.27542     13.96092      0.00000      0.00000
     -4.26542     12.91784      0.00000      0.00000
     -4.25542     12.28264      0.00000      0.00000
     -4.24542     12.00020      0.00000      0.00000
     -4.23542     11.40058      0.00000      0.00000
     -4.22542     10.31122      0.00000      0.00000
     -4.21542      8.95428      0.00000      0.00000
     -4.20542      7.77037      0.00000      0.00000
     -4.19542      7.19821      0.00000      0.00000
     -4.18542      7.40542      0.00000      0.00000
     -4.17542      8.34594      0.00000      0.00000
     -4.16542      8.31189      0.00000      0.00000
     -4.15542      6.87212      0.00000      0.00000
     -4.14542      5.93618      0.00000      0.00000
     -4.13542      5.74983      0.00000      0.00000
     -4.12542      5.29044      0.00000      0.00000
     -4.11542      5.02468      0.00000      0.00000
     -4.10542      5.06695      0.00000      0.00000
     -4.09542      4.39788      0.00000      0.00000
     -4.08542      3.20765      0.00000      0.00000
     -4.07542      2.69709      0.00000      0.00000
     -4.06542      2.67437      0.00000      0.00000
     -4.05542      3.19686      0.00000      0.00000
     -4.04542      3.89184      0.00000      0.00000
     -4.03542      3.30334      0.00000      0.00000
     -4.02542      2.53712      0.00000      0.00000
