Energy-E_F (eV)    DOS (1/eV)    PDOS (1/eV)  of atom type Mo Se 
     -4.02000      1.00368      0.29919      0.70449
     -4.01000      0.38889      0.11580      0.27308
     -4.00000      0.15769      0.05041      0.10728
     -3.99000      0.42422      0.13986      0.28436
     -3.98000      0.73573      0.23871      0.49701
     -3.97000      0.75711      0.23778      0.51934
     -3.96000      0.64954      0.20106      0.44848
     -3.95000      0.46341      0.14285      0.32055
     -3.94000      0.43067      0.12902      0.30165
     -3.93000      0.47179      0.14473      0.32706
     -3.92000      0.53745      0.16703      0.37042
     -3.91000      1.03379      0.31672      0.71707
     -3.90000      1.35841      0.41351      0.94490
     -3.89000      1.07623      0.32296      0.75327
     -3.88000      0.67383      0.19720      0.47663
     -3.87000      0.33915      0.09924      0.23992
     -3.86000      0.66809      0.19136      0.47673
     -3.85000      2.13450      0.57802      1.55648
     -3.84000      4.04694      1.07352      2.97342
     -3.83000      5.28981      1.43107      3.85873
     -3.82000      7.42080      2.15616      5.26464
     -3.81000     10.13308      3.09448      7.03861
     -3.80000     10.37611      3.20049      7.17562
     -3.79000      9.15529      2.79703      6.35827
     -3.78000      8.74972      2.64438      6.10534
     -3.77000      8.33203      2.49787      5.83416
     -3.76000      7.39665      2.18412      5.21253
     -3.75000      6.68400      1.96116      4.72284
     -3.74000      6.46901      1.92066      4.54836
     -3.73000      6.57258      1.96671      4.60588
     -3.72000      6.70571      2.01689      4.68882
     -3.71000      6.43758      1.95862      4.47896
     -3.70000      6.15967      1.90070      4.25897
     -3.69000      5.71568      1.78469      3.93099
     -3.68000      4.98152      1.56850      3.41301
     -3.67000      4.59258      1.42826      3.16432
     -3.66000      4.97416      1.50762      3.46653
     -3.65000      5.54929      1.65807      3.89121
     -3.64000      4.75774      1.44446      3.31328
     -3.63000      3.63896      1.12873      2.51023
     -3.62000      3.49619      1.06195      2.43424
     -3.61000      3.20585      0.95930      2.24656
     -3.60000      3.07291      0.90290      2.17001
     -3.59000      3.31640      0.94307      2.37333
     -3.58000      2.89587      0.83342      2.06245
     -3.57000      2.35852      0.71587      1.64265
     -3.56000      2.29984      0.68613      1.61372
     -3.55000      2.18406      0.62369      1.56038
     -3.54000      2.05730      0.58450      1.47279
     -3.53000      2.26957      0.67508      1.59449
     -3.52000      2.41728      0.73974      1.67754
     -3.51000      1.92458      0.60971      1.31487
     -3.50000      1.37970      0.49104      0.88866
     -3.49000      1.04630      0.41498      0.63132
     -3.48000      0.93096      0.37963      0.55133
     -3.47000      0.98306      0.39328      0.58978
     -3.46000      0.95674      0.36519      0.59155
     -3.45000      0.88109      0.31068      0.57041
     -3.44000      0.74058      0.25846      0.48212
     -3.43000      0.61321      0.23970      0.37351
     -3.42000      0.67027      0.27169      0.39858
     -3.41000      0.85945      0.30921      0.55024
     -3.40000      1.28145      0.41192      0.86953
     -3.39000      1.89949      0.60621      1.29328
     -3.38000      2.39701      0.79216      1.60485
     -3.37000      2.28025      0.79111      1.48914
     -3.36000      1.54947      0.56065      0.98882
     -3.35000      0.97937      0.34360      0.63577
     -3.34000      1.03093      0.33797      0.69296
     -3.33000      1.10257      0.36974      0.73283
     -3.32000      0.76053      0.26115      0.49938
     -3.31000      0.62560      0.22847      0.39713
     -3.30000      0.78009      0.30378      0.47631
     -3.29000      0.89378      0.33814      0.55564
     -3.28000      1.12518      0.40688      0.71830
     -3.27000      1.93453      0.66801      1.26651
     -3.26000      2.53869      0.85496      1.68373
     -3.25000      2.15366      0.72827      1.42539
     -3.24000      1.34522      0.45802      0.88720
     -3.23000      0.85681      0.30246      0.55435
     -3.22000      0.48745      0.18083      0.30662
     -3.21000      0.37023      0.12744      0.24278
     -3.20000      0.79946      0.25705      0.54241
     -3.19000      1.21063      0.40969      0.80094
     -3.18000      1.12006      0.44119      0.67887
     -3.17000      0.95952      0.39897      0.56055
     -3.16000      1.00307      0.35647      0.64660
     -3.15000      1.35364      0.44098      0.91266
     -3.14000      2.48061      0.81193      1.66868
     -3.13000      3.87893      1.28947      2.58945
     -3.12000      3.87657      1.30270      2.57387
     -3.11000      3.00606      1.01978      1.98628
     -3.10000      2.62413      0.92261      1.70152
     -3.09000      2.91598      1.04842      1.86757
     -3.08000      3.87670      1.36016      2.51654
     -3.07000      4.38496      1.49616      2.88880
     -3.06000      4.04028      1.36592      2.67437
     -3.05000      3.56812      1.21619      2.35193
     -3.04000      3.68306      1.24616      2.43690
     -3.03000      4.11698      1.33342      2.78356
     -3.02000      5.13424      1.55132      3.58292
     -3.01000      5.95852      1.76784      4.19068
     -3.00000      5.94141      1.81484      4.12657
     -2.99000      6.49348      2.01717      4.47631
     -2.98000      6.79475      2.12810      4.66666
     -2.97000      5.81449      1.84581      3.96868
     -2.96000      4.77553      1.53445      3.24108
     -2.95000      4.31947      1.41385      2.90562
     -2.94000      3.87900      1.32839      2.55062
     -2.93000      3.23449      1.17597      2.05852
     -2.92000      2.70435      1.03338      1.67097
     -2.91000      2.58686      0.98481      1.60205
     -2.90000      3.35439      1.28172      2.07267
     -2.89000      4.18033      1.67021      2.51013
     -2.88000      3.44363      1.43710      2.00653
     -2.87000      2.80268      1.15449      1.64818
     -2.86000      3.03482      1.18590      1.84892
     -2.85000      3.40515      1.38213      2.02301
     -2.84000      3.78063      1.62033      2.16029
     -2.83000      3.70437      1.58081      2.12356
     -2.82000      2.69698      1.14511      1.55187
     -2.81000      2.00594      0.87519      1.13075
     -2.80000      2.43245      1.06413      1.36831
     -2.79000      3.27029      1.42322      1.84707
     -2.78000      3.87532      1.68980      2.18552
     -2.77000      4.10988      1.81469      2.29520
     -2.76000      3.80316      1.70566      2.09750
     -2.75000      3.04737      1.37882      1.66855
     -2.74000      2.82897      1.29359      1.53538
     -2.73000      3.09551      1.42993      1.66558
     -2.72000      2.48508      1.15455      1.33054
     -2.71000      2.06178      0.88596      1.17582
     -2.70000      2.57204      0.96852      1.60352
     -2.69000      3.18645      1.20205      1.98440
     -2.68000      3.59630      1.42715      2.16916
     -2.67000      3.48958      1.38414      2.10544
     -2.66000      2.79313      1.11753      1.67559
     -2.65000      2.15675      0.94274      1.21402
     -2.64000      1.85093      0.84805      1.00288
     -2.63000      2.03716      0.89752      1.13964
     -2.62000      2.32605      1.01904      1.30701
     -2.61000      2.53462      1.11523      1.41939
     -2.60000      2.11584      0.91135      1.20448
     -2.59000      1.32444      0.54938      0.77506
     -2.58000      1.11890      0.47630      0.64260
     -2.57000      1.27257      0.53725      0.73533
     -2.56000      1.37103      0.56072      0.81030
     -2.55000      1.69907      0.72230      0.97678
     -2.54000      2.41029      1.04791      1.36238
     -2.53000      2.88062      1.20103      1.67960
     -2.52000      2.69603      1.06403      1.63200
     -2.51000      1.75208      0.68433      1.06775
     -2.50000      1.03913      0.42847      0.61066
     -2.49000      1.01692      0.39591      0.62102
     -2.48000      1.44859      0.58876      0.85982
     -2.47000      1.96910      0.88210      1.08700
     -2.46000      1.83194      0.85424      0.97770
     -2.45000      1.52951      0.68227      0.84724
     -2.44000      1.68738      0.68585      1.00153
     -2.43000      1.80573      0.74501      1.06072
     -2.42000      1.60188      0.71194      0.88994
     -2.41000      1.85353      0.84244      1.01110
     -2.40000      1.84858      0.81777      1.03081
     -2.39000      1.08918      0.47379      0.61539
     -2.38000      0.81864      0.35395      0.46469
     -2.37000      1.03023      0.43466      0.59557
     -2.36000      1.56303      0.60151      0.96152
     -2.35000      2.31397      0.75696      1.55701
     -2.34000      2.48143      0.75515      1.72628
     -2.33000      2.34697      0.83776      1.50921
     -2.32000      2.38571      1.00625      1.37945
     -2.31000      2.09945      0.94407      1.15538
     -2.30000      1.60914      0.71310      0.89604
     -2.29000      1.33222      0.53510      0.79711
     -2.28000      1.20459      0.45316      0.75142
     -2.27000      1.07319      0.42816      0.64502
     -2.26000      0.95899      0.43815      0.52084
     -2.25000      0.93731      0.41737      0.51995
     -2.24000      1.12775      0.46122      0.66653
     -2.23000      1.34311      0.57232      0.77078
     -2.22000      1.52420      0.66515      0.85905
     -2.21000      1.67861      0.73735      0.94126
     -2.20000      1.59279      0.68377      0.90902
     -2.19000      1.54504      0.61742      0.92762
     -2.18000      1.68969      0.67700      1.01270
     -2.17000      1.89426      0.73536      1.15890
     -2.16000      1.95200      0.73476      1.21724
     -2.15000      1.82805      0.73495      1.09310
     -2.14000      1.61060      0.72999      0.88061
     -2.13000      1.59736      0.74741      0.84996
     -2.12000      1.83944      0.80864      1.03080
     -2.11000      1.98994      0.84340      1.14654
     -2.10000      1.89428      0.81648      1.07780
     -2.09000      1.76731      0.80194      0.96537
     -2.08000      1.86019      0.87680      0.98339
     -2.07000      1.88888      0.84927      1.03961
     -2.06000      2.27046      0.92415      1.34631
     -2.05000      2.84115      1.11417      1.72698
     -2.04000      2.52160      1.00821      1.51340
     -2.03000      1.93701      0.85329      1.08372
     -2.02000      2.21654      1.02710      1.18944
     -2.01000      2.67348      1.14940      1.52407
     -2.00000      3.45558      1.24893      2.20665
     -1.99000      4.25280      1.38909      2.86371
     -1.98000      3.50470      1.17623      2.32847
     -1.97000      2.68864      0.99026      1.69838
     -1.96000      2.95518      1.16571      1.78947
     -1.95000      3.32233      1.33482      1.98752
     -1.94000      3.27459      1.30759      1.96700
     -1.93000      2.77356      1.09397      1.67958
     -1.92000      2.84721      1.07217      1.77504
     -1.91000      3.31715      1.22282      2.09433
     -1.90000      3.28541      1.14058      2.14483
     -1.89000      3.88955      1.18578      2.70377
     -1.88000      5.68804      1.60809      4.07996
     -1.87000      7.36938      2.11066      5.25872
     -1.86000      7.88895      2.37874      5.51021
     -1.85000      7.18957      2.22358      4.96599
     -1.84000      5.69693      1.79418      3.90275
     -1.83000      5.00802      1.63090      3.37712
     -1.82000      4.84982      1.57037      3.27945
     -1.81000      4.63846      1.35073      3.28772
     -1.80000      4.27310      1.26114      3.01196
     -1.79000      3.78169      1.29562      2.48607
     -1.78000      3.89212      1.39373      2.49839
     -1.77000      3.70548      1.31502      2.39046
     -1.76000      2.70386      0.93910      1.76476
     -1.75000      2.65249      0.83457      1.81792
     -1.74000      4.03407      1.26749      2.76658
     -1.73000      5.14555      1.70553      3.44002
     -1.72000      4.54211      1.58468      2.95743
     -1.71000      3.53771      1.35600      2.18171
     -1.70000      3.92501      1.58803      2.33698
     -1.69000      4.73855      1.84352      2.89503
     -1.68000      4.52312      1.68110      2.84202
     -1.67000      4.44999      1.64490      2.80509
     -1.66000      4.95339      1.68656      3.26683
     -1.65000      5.05101      1.64087      3.41014
     -1.64000      5.05326      1.71046      3.34280
     -1.63000      4.74562      1.66233      3.08329
     -1.62000      4.26478      1.59184      2.67294
     -1.61000      4.04199      1.57703      2.46497
     -1.60000      3.60317      1.30722      2.29595
     -1.59000      2.64453      0.83449      1.81004
     -1.58000      1.99382      0.66197      1.33186
     -1.57000      2.51132      0.91131      1.60001
     -1.56000      3.28040      1.15025      2.13015
     -1.55000      3.74029      1.35072      2.38957
     -1.54000      4.19942      1.64686      2.55256
     -1.53000      3.67018      1.41061      2.25957
     -1.52000      2.57289      0.80542      1.76746
     -1.51000      2.40715      0.62117      1.78598
     -1.50000      2.66019      0.70015      1.96004
     -1.49000      2.60826      0.78203      1.82623
     -1.48000      2.66937      0.91485      1.75452
     -1.47000      3.13336      1.20536      1.92801
     -1.46000      3.44361      1.36284      2.08077
     -1.45000      3.16023      1.13669      2.02354
     -1.44000      2.98566      0.94707      2.03859
     -1.43000      2.68529      0.80893      1.87637
     -1.42000      2.00555      0.58565      1.41990
     -1.41000      1.87424      0.57554      1.29870
     -1.40000      2.54427      0.93206      1.61221
     -1.39000      3.02980      1.16565      1.86415
     -1.38000      2.80840      0.94083      1.86757
     -1.37000      2.73539      0.71508      2.02031
     -1.36000      2.61749      0.64947      1.96802
     -1.35000      2.36984      0.69153      1.67831
     -1.34000      2.52410      0.88817      1.63593
     -1.33000      2.42043      0.88699      1.53344
     -1.32000      2.38873      0.83864      1.55009
     -1.31000      2.68208      0.84894      1.83314
     -1.30000      2.77081      0.77391      1.99690
     -1.29000      2.70119      0.82016      1.88103
     -1.28000      2.26875      0.75367      1.51508
     -1.27000      1.57907      0.49340      1.08567
     -1.26000      1.54297      0.46696      1.07601
     -1.25000      1.81409      0.61566      1.19843
     -1.24000      2.25026      0.73132      1.51894
     -1.23000      2.68696      0.74161      1.94535
     -1.22000      3.00050      0.83737      2.16313
     -1.21000      2.66754      0.79632      1.87122
     -1.20000      1.78490      0.61024      1.17466
     -1.19000      1.47503      0.60553      0.86950
     -1.18000      1.56840      0.57939      0.98902
     -1.17000      2.28373      0.62194      1.66179
     -1.16000      2.79199      0.72938      2.06261
     -1.15000      2.20413      0.59004      1.61409
     -1.14000      1.61693      0.44454      1.17240
     -1.13000      1.50551      0.43808      1.06743
     -1.12000      1.59744      0.44005      1.15739
     -1.11000      1.99609      0.54779      1.44830
     -1.10000      2.58043      0.72639      1.85404
     -1.09000      2.58707      0.69440      1.89267
     -1.08000      2.26929      0.57706      1.69223
     -1.07000      1.80017      0.52063      1.27953
     -1.06000      1.77806      0.53224      1.24582
     -1.05000      2.42515      0.65737      1.76778
     -1.04000      3.07803      0.86192      2.21611
     -1.03000      3.02280      0.90836      2.11443
     -1.02000      2.41543      0.65715      1.75827
     -1.01000      1.96800      0.45340      1.51460
     -1.00000      1.80281      0.46864      1.33417
     -0.99000      2.56475      0.68993      1.87481
     -0.98000      3.78142      0.97322      2.80819
     -0.97000      3.98182      1.03838      2.94344
     -0.96000      3.16980      0.93770      2.23209
     -0.95000      3.02968      1.07268      1.95700
     -0.94000      3.22255      1.19201      2.03054
     -0.93000      3.16299      1.07253      2.09045
     -0.92000      3.31830      1.13913      2.17916
     -0.91000      3.16447      1.22046      1.94401
     -0.90000      2.79380      0.94742      1.84638
     -0.89000      2.59544      0.69234      1.90310
     -0.88000      2.70668      0.89708      1.80960
     -0.87000      3.11684      1.37364      1.74319
     -0.86000      3.04142      1.50883      1.53259
     -0.85000      2.21368      1.19160      1.02208
     -0.84000      1.66052      1.00560      0.65492
     -0.83000      1.69959      1.06214      0.63745
     -0.82000      1.78335      1.07258      0.71077
     -0.81000      1.99606      1.23830      0.75776
     -0.80000      2.68666      1.73693      0.94973
     -0.79000      2.88419      1.86295      1.02124
     -0.78000      2.62163      1.65269      0.96894
     -0.77000      2.33934      1.48638      0.85295
     -0.76000      2.53185      1.72753      0.80432
     -0.75000      3.55037      2.49313      1.05723
     -0.74000      4.15566      2.89265      1.26301
     -0.73000      4.33542      3.01541      1.32001
     -0.72000      4.39759      3.03661      1.36098
     -0.71000      4.26776      2.85848      1.40928
     -0.70000      4.03413      2.59606      1.43807
     -0.69000      3.69683      2.39728      1.29956
     -0.68000      3.18502      2.11599      1.06904
     -0.67000      3.37493      2.23208      1.14284
     -0.66000      3.45743      2.29432      1.16311
     -0.65000      2.88613      1.89937      0.98675
     -0.64000      2.81318      1.80008      1.01310
     -0.63000      3.06129      1.89133      1.16997
     -0.62000      3.56264      2.17880      1.38384
     -0.61000      3.92098      2.53025      1.39073
     -0.60000      3.15930      2.12956      1.02974
     -0.59000      2.09722      1.40941      0.68781
     -0.58000      2.40325      1.58253      0.82072
     -0.57000      3.08857      2.03425      1.05432
     -0.56000      2.83578      1.83745      0.99832
     -0.55000      2.41420      1.53337      0.88083
     -0.54000      2.95970      1.94631      1.01339
     -0.53000      3.55173      2.36889      1.18284
     -0.52000      3.02286      1.98775      1.03511
     -0.51000      2.34160      1.52738      0.81422
     -0.50000      2.67235      1.73074      0.94160
     -0.49000      2.93396      1.89165      1.04231
     -0.48000      2.51193      1.64807      0.86386
     -0.47000      2.18098      1.48018      0.70080
     -0.46000      2.75049      1.88986      0.86063
     -0.45000      3.51660      2.37816      1.13843
     -0.44000      3.38966      2.25457      1.13509
     -0.43000      2.34076      1.55515      0.78561
     -0.42000      2.03925      1.37589      0.66336
     -0.41000      2.84756      1.92514      0.92242
     -0.40000      2.92704      1.96699      0.96004
     -0.39000      1.97511      1.31843      0.65668
     -0.38000      1.99837      1.36212      0.63625
     -0.37000      3.42605      2.39966      1.02639
     -0.36000      4.07955      2.86831      1.21124
     -0.35000      3.04617      2.10473      0.94144
     -0.34000      2.11683      1.43431      0.68251
     -0.33000      2.11515      1.45374      0.66141
     -0.32000      2.68283      1.88224      0.80059
     -0.31000      2.78405      1.94908      0.83497
     -0.30000      2.52183      1.73808      0.78375
     -0.29000      2.55083      1.75911      0.79173
     -0.28000      3.04201      2.13632      0.90569
     -0.27000      3.58059      2.56134      1.01925
     -0.26000      2.92754      2.11003      0.81751
     -0.25000      1.52081      1.10057      0.42025
     -0.24000      0.89634      0.66229      0.23405
     -0.23000      0.91833      0.69320      0.22513
     -0.22000      1.06155      0.81257      0.24898
     -0.21000      1.10878      0.85268      0.25609
     -0.20000      1.02123      0.78349      0.23774
     -0.19000      0.89429      0.68826      0.20603
     -0.18000      0.89955      0.70053      0.19902
     -0.17000      1.16632      0.91533      0.25099
     -0.16000      1.21839      0.95806      0.26034
     -0.15000      0.85937      0.67472      0.18465
     -0.14000      0.59979      0.47040      0.12938
     -0.13000      0.61449      0.48487      0.12962
     -0.12000      0.74049      0.58710      0.15339
     -0.11000      0.66408      0.52729      0.13679
     -0.10000      0.54763      0.43596      0.11166
     -0.09000      0.73223      0.58481      0.14742
     -0.08000      0.97565      0.78072      0.19492
     -0.07000      0.75606      0.60578      0.15028
     -0.06000      0.40678      0.32666      0.08012
     -0.05000      0.46359      0.37326      0.09033
     -0.04000      0.56813      0.45801      0.11012
     -0.03000      0.58831      0.47505      0.11326
     -0.02000      0.58181      0.47047      0.11134
     -0.01000      0.43545      0.35253      0.08292
      0.00000      0.23801      0.19289      0.04512
      0.01000      0.08190      0.06641      0.01549
      0.02000      0.01312      0.01064      0.00248
      0.03000      0.00083      0.00067      0.00016
      0.04000      0.00002      0.00002      0.00000
      0.05000      0.00000      0.00000      0.00000
      0.06000      0.00000      0.00000      0.00000
      0.07000      0.00000      0.00000      0.00000
      0.08000      0.00000      0.00000      0.00000
      0.09000      0.00000      0.00000      0.00000
      0.10000      0.00000      0.00000      0.00000
      0.11000      0.00000      0.00000      0.00000
      0.12000      0.00000      0.00000      0.00000
      0.13000      0.00000      0.00000      0.00000
      0.14000      0.00000      0.00000      0.00000
      0.15000      0.00000      0.00000      0.00000
      0.16000      0.00000      0.00000      0.00000
      0.17000      0.00000      0.00000      0.00000
      0.18000      0.00000      0.00000      0.00000
      0.19000      0.00000      0.00000      0.00000
      0.20000      0.00000      0.00000      0.00000
      0.21000      0.00000      0.00000      0.00000
      0.22000      0.00000      0.00000      0.00000
      0.23000      0.00000      0.00000      0.00000
      0.24000      0.00000      0.00000      0.00000
      0.25000      0.00000      0.00000      0.00000
      0.26000      0.00000      0.00000      0.00000
      0.27000      0.00000      0.00000      0.00000
      0.28000      0.00000      0.00000      0.00000
      0.29000      0.00000      0.00000      0.00000
      0.30000      0.00000      0.00000      0.00000
      0.31000      0.00000      0.00000      0.00000
      0.32000      0.00000      0.00000      0.00000
      0.33000      0.00000      0.00000      0.00000
      0.34000      0.00000      0.00000      0.00000
      0.35000      0.00000      0.00000      0.00000
      0.36000      0.00000      0.00000      0.00000
      0.37000      0.00000      0.00000      0.00000
      0.38000      0.00000      0.00000      0.00000
      0.39000      0.00000      0.00000      0.00000
      0.40000      0.00000      0.00000      0.00000
      0.41000      0.00000      0.00000      0.00000
      0.42000      0.00000      0.00000      0.00000
      0.43000      0.00000      0.00000      0.00000
      0.44000      0.00000      0.00000      0.00000
      0.45000      0.00000      0.00000      0.00000
      0.46000      0.00000      0.00000      0.00000
      0.47000      0.00000      0.00000      0.00000
      0.48000      0.00000      0.00000      0.00000
      0.49000      0.00000      0.00000      0.00000
      0.50000      0.00000      0.00000      0.00000
      0.51000      0.00000      0.00000      0.00000
      0.52000      0.00000      0.00000      0.00000
      0.53000      0.00000      0.00000      0.00000
      0.54000      0.00000      0.00000      0.00000
      0.55000      0.00000      0.00000      0.00000
      0.56000      0.00000      0.00000      0.00000
      0.57000      0.00000      0.00000      0.00000
      0.58000      0.00000      0.00000      0.00000
      0.59000      0.00000      0.00000      0.00000
      0.60000      0.00000      0.00000      0.00000
      0.61000      0.00000      0.00000      0.00000
      0.62000      0.00000      0.00000      0.00000
      0.63000      0.00000      0.00000      0.00000
      0.64000      0.00000      0.00000      0.00000
      0.65000      0.00000      0.00000      0.00000
      0.66000      0.00000      0.00000      0.00000
      0.67000      0.00000      0.00000      0.00000
      0.68000      0.00000      0.00000      0.00000
      0.69000      0.00000      0.00000      0.00000
      0.70000      0.00000      0.00000      0.00000
      0.71000      0.00000      0.00000      0.00000
      0.72000      0.00000      0.00000      0.00000
      0.73000      0.00000      0.00000      0.00000
      0.74000      0.00000      0.00000      0.00000
      0.75000      0.00000      0.00000      0.00000
      0.76000      0.00000      0.00000      0.00000
      0.77000      0.00000      0.00000      0.00000
      0.78000      0.00000      0.00000      0.00000
      0.79000      0.00000      0.00000      0.00000
      0.80000      0.00000      0.00000      0.00000
      0.81000      0.00000      0.00000      0.00000
      0.82000      0.00000      0.00000      0.00000
      0.83000      0.00000      0.00000      0.00000
      0.84000      0.00000      0.00000      0.00000
      0.85000      0.00000      0.00000      0.00000
      0.86000      0.00000      0.00000      0.00000
      0.87000      0.00000      0.00000      0.00000
      0.88000      0.00000      0.00000      0.00000
      0.89000      0.00000      0.00000      0.00000
      0.90000      0.00000      0.00000      0.00000
      0.91000      0.00000      0.00000      0.00000
      0.92000      0.00000      0.00000      0.00000
      0.93000      0.00000      0.00000      0.00000
      0.94000      0.00000      0.00000      0.00000
      0.95000      0.00000      0.00000      0.00000
      0.96000      0.00000      0.00000      0.00000
      0.97000      0.00000      0.00000      0.00000
      0.98000      0.00000      0.00000      0.00000
      0.99000      0.00000      0.00000      0.00000
      1.00000      0.00000      0.00000      0.00000
      1.01000      0.00000      0.00000      0.00000
      1.02000      0.00000      0.00000      0.00000
      1.03000      0.00000      0.00000      0.00000
      1.04000      0.00000      0.00000      0.00000
      1.05000      0.00000      0.00000      0.00000
      1.06000      0.00000      0.00000      0.00000
      1.07000      0.00000      0.00000      0.00000
      1.08000      0.00000      0.00000      0.00000
      1.09000      0.00000      0.00000      0.00000
      1.10000      0.00000      0.00000      0.00000
      1.11000      0.00000      0.00000      0.00000
      1.12000      0.00000      0.00000      0.00000
      1.13000      0.00000      0.00000      0.00000
      1.14000      0.00000      0.00000      0.00000
      1.15000      0.00000      0.00000      0.00000
      1.16000      0.00000      0.00000      0.00000
      1.17000      0.00000      0.00000      0.00000
      1.18000      0.00000      0.00000      0.00000
      1.19000      0.00000      0.00000      0.00000
      1.20000      0.00000      0.00000      0.00000
      1.21000      0.00000      0.00000      0.00000
      1.22000      0.00000      0.00000      0.00000
      1.23000      0.00000      0.00000      0.00000
      1.24000      0.00000      0.00000      0.00000
      1.25000      0.00000      0.00000      0.00000
      1.26000      0.00000      0.00000      0.00000
      1.27000      0.00000      0.00000      0.00000
      1.28000      0.00000      0.00000      0.00000
      1.29000      0.00000      0.00000      0.00000
      1.30000      0.00000      0.00000      0.00000
      1.31000      0.00000      0.00000      0.00000
      1.32000      0.00000      0.00000      0.00000
      1.33000      0.00000      0.00000      0.00000
      1.34000      0.00000      0.00000      0.00000
      1.35000      0.00000      0.00000      0.00000
      1.36000      0.00000      0.00000      0.00000
      1.37000      0.00000      0.00000      0.00000
      1.38000      0.00000      0.00000      0.00000
