Energy-E_F (eV)    DOS (1/eV)    PDOS (1/eV)  of atom type Mo Se 
     -3.40508      2.32728      0.00000      0.00000
     -3.39508      2.59425      0.00000      0.00000
     -3.38508      3.29244      0.00000      0.00000
     -3.37508      4.07676      0.00000      0.00000
     -3.36508      3.93523      0.00000      0.00000
     -3.35508      3.04290      0.00000      0.00000
     -3.34508      2.27790      0.00000      0.00000
     -3.33508      1.41181      0.00000      0.00000
     -3.32508      1.05497      0.00000      0.00000
     -3.31508      1.43453      0.00000      0.00000
     -3.30508      2.32250      0.00000      0.00000
     -3.29508      3.80811      0.00000      0.00000
     -3.28508      4.64918      0.00000      0.00000
     -3.27508      4.46321      0.00000      0.00000
     -3.26508      4.77307      0.00000      0.00000
     -3.25508      5.63399      0.00000      0.00000
     -3.24508      5.34033      0.00000      0.00000
     -3.23508      4.67866      0.00000      0.00000
     -3.22508      4.87185      0.00000      0.00000
     -3.21508      5.63186      0.00000      0.00000
     -3.20508      6.54631      0.00000      0.00000
     -3.19508      7.53007      0.00000      0.00000
     -3.18508      8.54387      0.00000      0.00000
     -3.17508      9.47144      0.00000      0.00000
     -3.16508      9.65141      0.00000      0.00000
     -3.15508      9.56709      0.00000      0.00000
     -3.14508      9.22287      0.00000      0.00000
     -3.13508      8.49738      0.00000      0.00000
     -3.12508      8.28463      0.00000      0.00000
     -3.11508      8.62654      0.00000      0.00000
     -3.10508      7.87929      0.00000      0.00000
     -3.09508      6.40791      0.00000      0.00000
     -3.08508      5.90649      0.00000      0.00000
     -3.07508      6.77272      0.00000      0.00000
     -3.06508      7.97173      0.00000      0.00000
     -3.05508      8.39345      0.00000      0.00000
     -3.04508      8.57445      0.00000      0.00000
     -3.03508      8.76699      0.00000      0.00000
     -3.02508      8.36955      0.00000      0.00000
     -3.01508      7.75301      0.00000      0.00000
     -3.00508      7.46189      0.00000      0.00000
     -2.99508      7.61015      0.00000      0.00000
     -2.98508      7.60505      0.00000      0.00000
     -2.97508      8.29957      0.00000      0.00000
     -2.96508      8.85388      0.00000      0.00000
     -2.95508      8.27080      0.00000      0.00000
     -2.94508      6.64159      0.00000      0.00000
     -2.93508      5.31152      0.00000      0.00000
     -2.92508      5.18770      0.00000      0.00000
     -2.91508      5.50883      0.00000      0.00000
     -2.90508      6.17426      0.00000      0.00000
     -2.89508      7.29746      0.00000      0.00000
     -2.88508      7.91158      0.00000      0.00000
     -2.87508      7.61409      0.00000      0.00000
     -2.86508      6.33434      0.00000      0.00000
     -2.85508      5.99711      0.00000      0.00000
     -2.84508      6.35795      0.00000      0.00000
     -2.83508      6.25741      0.00000      0.00000
     -2.82508      5.52371      0.00000      0.00000
     -2.81508      4.83675      0.00000      0.00000
     -2.80508      5.47082      0.00000      0.00000
     -2.79508      6.16343      0.00000      0.00000
     -2.78508      5.96022      0.00000      0.00000
     -2.77508      5.85388      0.00000      0.00000
     -2.76508      5.31560      0.00000      0.00000
     -2.75508      4.42428      0.00000      0.00000
     -2.74508      3.91751      0.00000      0.00000
     -2.73508      4.38811      0.00000      0.00000
     -2.72508      4.78367      0.00000      0.00000
     -2.71508      3.84494      0.00000      0.00000
     -2.70508      2.80076      0.00000      0.00000
     -2.69508      2.66493      0.00000      0.00000
     -2.68508      3.02731      0.00000      0.00000
     -2.67508      3.57423      0.00000      0.00000
     -2.66508      3.96979      0.00000      0.00000
     -2.65508      3.97118      0.00000      0.00000
     -2.64508      4.34236      0.00000      0.00000
     -2.63508      4.98977      0.00000      0.00000
     -2.62508      4.50088      0.00000      0.00000
     -2.61508      3.04920      0.00000      0.00000
     -2.60508      2.42302      0.00000      0.00000
     -2.59508      3.16094      0.00000      0.00000
     -2.58508      3.69309      0.00000      0.00000
     -2.57508      3.30448      0.00000      0.00000
     -2.56508      3.02183      0.00000      0.00000
     -2.55508      2.63483      0.00000      0.00000
     -2.54508      2.59039      0.00000      0.00000
     -2.53508      3.38752      0.00000      0.00000
     -2.52508      3.63059      0.00000      0.00000
     -2.51508      3.37328      0.00000      0.00000
     -2.50508      3.71397      0.00000      0.00000
     -2.49508      3.88296      0.00000      0.00000
     -2.48508      3.64433      0.00000      0.00000
     -2.47508      3.66555      0.00000      0.00000
     -2.46508      3.92533      0.00000      0.00000
     -2.45508      4.20583      0.00000      0.00000
     -2.44508      3.65978      0.00000      0.00000
     -2.43508      2.81564      0.00000      0.00000
     -2.42508      2.49938      0.00000      0.00000
     -2.41508      2.92748      0.00000      0.00000
     -2.40508      3.49967      0.00000      0.00000
     -2.39508      3.47471      0.00000      0.00000
     -2.38508      3.26885      0.00000      0.00000
     -2.37508      2.43811      0.00000      0.00000
     -2.36508      1.97628      0.00000      0.00000
     -2.35508      2.87626      0.00000      0.00000
     -2.34508      3.64000      0.00000      0.00000
     -2.33508      3.59405      0.00000      0.00000
     -2.32508      2.95365      0.00000      0.00000
     -2.31508      2.39547      0.00000      0.00000
     -2.30508      2.61444      0.00000      0.00000
     -2.29508      3.25483      0.00000      0.00000
     -2.28508      3.74650      0.00000      0.00000
     -2.27508      3.80004      0.00000      0.00000
     -2.26508      4.10723      0.00000      0.00000
     -2.25508      4.81459      0.00000      0.00000
     -2.24508      4.80696      0.00000      0.00000
     -2.23508      3.77973      0.00000      0.00000
     -2.22508      2.70080      0.00000      0.00000
     -2.21508      2.29998      0.00000      0.00000
     -2.20508      2.63041      0.00000      0.00000
     -2.19508      3.43479      0.00000      0.00000
     -2.18508      4.02469      0.00000      0.00000
     -2.17508      4.23538      0.00000      0.00000
     -2.16508      3.98468      0.00000      0.00000
     -2.15508      3.77801      0.00000      0.00000
     -2.14508      4.05454      0.00000      0.00000
     -2.13508      4.72970      0.00000      0.00000
     -2.12508      5.88873      0.00000      0.00000
     -2.11508      7.15760      0.00000      0.00000
     -2.10508      7.22397      0.00000      0.00000
     -2.09508      6.24467      0.00000      0.00000
     -2.08508      5.32579      0.00000      0.00000
     -2.07508      5.18279      0.00000      0.00000
     -2.06508      5.94769      0.00000      0.00000
     -2.05508      6.60721      0.00000      0.00000
     -2.04508      6.46341      0.00000      0.00000
     -2.03508      6.93412      0.00000      0.00000
     -2.02508      8.80307      0.00000      0.00000
     -2.01508     11.19120      0.00000      0.00000
     -2.00508     12.96751      0.00000      0.00000
     -1.99508     13.77019      0.00000      0.00000
     -1.98508     13.33983      0.00000      0.00000
     -1.97508     11.49128      0.00000      0.00000
     -1.96508      9.76760      0.00000      0.00000
     -1.95508      9.52429      0.00000      0.00000
     -1.94508     10.24111      0.00000      0.00000
     -1.93508      9.16138      0.00000      0.00000
     -1.92508      8.50884      0.00000      0.00000
     -1.91508      8.73086      0.00000      0.00000
     -1.90508      8.14754      0.00000      0.00000
     -1.89508      8.59309      0.00000      0.00000
     -1.88508      9.12701      0.00000      0.00000
     -1.87508      8.48844      0.00000      0.00000
     -1.86508      7.92276      0.00000      0.00000
     -1.85508      8.05970      0.00000      0.00000
     -1.84508      8.03019      0.00000      0.00000
     -1.83508      7.41710      0.00000      0.00000
     -1.82508      7.65171      0.00000      0.00000
     -1.81508      8.51819      0.00000      0.00000
     -1.80508      8.79866      0.00000      0.00000
     -1.79508      8.67012      0.00000      0.00000
     -1.78508      8.77763      0.00000      0.00000
     -1.77508      8.28877      0.00000      0.00000
     -1.76508      7.40415      0.00000      0.00000
     -1.75508      7.40581      0.00000      0.00000
     -1.74508      7.51209      0.00000      0.00000
     -1.73508      7.01681      0.00000      0.00000
     -1.72508      6.61386      0.00000      0.00000
     -1.71508      7.39251      0.00000      0.00000
     -1.70508      8.51372      0.00000      0.00000
     -1.69508      9.24244      0.00000      0.00000
     -1.68508      9.40121      0.00000      0.00000
     -1.67508      8.91366      0.00000      0.00000
     -1.66508      7.55953      0.00000      0.00000
     -1.65508      5.46777      0.00000      0.00000
     -1.64508      4.38521      0.00000      0.00000
     -1.63508      5.20451      0.00000      0.00000
     -1.62508      6.83962      0.00000      0.00000
     -1.61508      7.61230      0.00000      0.00000
     -1.60508      6.74392      0.00000      0.00000
     -1.59508      5.69514      0.00000      0.00000
     -1.58508      5.09643      0.00000      0.00000
     -1.57508      4.40194      0.00000      0.00000
     -1.56508      3.89750      0.00000      0.00000
     -1.55508      4.13522      0.00000      0.00000
     -1.54508      4.72231      0.00000      0.00000
     -1.53508      4.58604      0.00000      0.00000
     -1.52508      3.73415      0.00000      0.00000
     -1.51508      3.39089      0.00000      0.00000
     -1.50508      3.68190      0.00000      0.00000
     -1.49508      3.65813      0.00000      0.00000
     -1.48508      3.53482      0.00000      0.00000
     -1.47508      3.82592      0.00000      0.00000
     -1.46508      4.04623      0.00000      0.00000
     -1.45508      3.73093      0.00000      0.00000
     -1.44508      3.42225      0.00000      0.00000
     -1.43508      3.62643      0.00000      0.00000
     -1.42508      3.34835      0.00000      0.00000
     -1.41508      3.71137      0.00000      0.00000
     -1.40508      5.88118      0.00000      0.00000
     -1.39508      7.88389      0.00000      0.00000
     -1.38508      8.61066      0.00000      0.00000
     -1.37508      7.34321      0.00000      0.00000
     -1.36508      5.49334      0.00000      0.00000
     -1.35508      4.65964      0.00000      0.00000
     -1.34508      4.68823      0.00000      0.00000
     -1.33508      4.42283      0.00000      0.00000
     -1.32508      3.56434      0.00000      0.00000
     -1.31508      3.39666      0.00000      0.00000
     -1.30508      3.66504      0.00000      0.00000
     -1.29508      4.07061      0.00000      0.00000
     -1.28508      4.49059      0.00000      0.00000
     -1.27508      4.71624      0.00000      0.00000
     -1.26508      4.84333      0.00000      0.00000
     -1.25508      4.18336      0.00000      0.00000
     -1.24508      3.41824      0.00000      0.00000
     -1.23508      3.05062      0.00000      0.00000
     -1.22508      3.08646      0.00000      0.00000
     -1.21508      3.91049      0.00000      0.00000
     -1.20508      4.35865      0.00000      0.00000
     -1.19508      4.60500      0.00000      0.00000
     -1.18508      5.31119      0.00000      0.00000
     -1.17508      5.03101      0.00000      0.00000
     -1.16508      4.56608      0.00000      0.00000
     -1.15508      4.83653      0.00000      0.00000
     -1.14508      5.19167      0.00000      0.00000
     -1.13508      4.80284      0.00000      0.00000
     -1.12508      5.17108      0.00000      0.00000
     -1.11508      6.15812      0.00000      0.00000
     -1.10508      5.96084      0.00000      0.00000
     -1.09508      6.30672      0.00000      0.00000
     -1.08508      7.27466      0.00000      0.00000
     -1.07508      6.97372      0.00000      0.00000
     -1.06508      6.30246      0.00000      0.00000
     -1.05508      6.35224      0.00000      0.00000
     -1.04508      5.61108      0.00000      0.00000
     -1.03508      4.12635      0.00000      0.00000
     -1.02508      3.51060      0.00000      0.00000
     -1.01508      4.15058      0.00000      0.00000
     -1.00508      4.93528      0.00000      0.00000
     -0.99508      5.15456      0.00000      0.00000
     -0.98508      5.20317      0.00000      0.00000
     -0.97508      4.68898      0.00000      0.00000
     -0.96508      4.19279      0.00000      0.00000
     -0.95508      4.73038      0.00000      0.00000
     -0.94508      5.33549      0.00000      0.00000
     -0.93508      5.36172      0.00000      0.00000
     -0.92508      5.11475      0.00000      0.00000
     -0.91508      5.51041      0.00000      0.00000
     -0.90508      5.84729      0.00000      0.00000
     -0.89508      4.92094      0.00000      0.00000
     -0.88508      4.35329      0.00000      0.00000
     -0.87508      5.58023      0.00000      0.00000
     -0.86508      7.28053      0.00000      0.00000
     -0.85508      7.79025      0.00000      0.00000
     -0.84508      7.03413      0.00000      0.00000
     -0.83508      6.72059      0.00000      0.00000
     -0.82508      6.76003      0.00000      0.00000
     -0.81508      6.05551      0.00000      0.00000
     -0.80508      6.01201      0.00000      0.00000
     -0.79508      7.05583      0.00000      0.00000
     -0.78508      8.51784      0.00000      0.00000
     -0.77508      8.92670      0.00000      0.00000
     -0.76508      7.24333      0.00000      0.00000
     -0.75508      6.16060      0.00000      0.00000
     -0.74508      6.57434      0.00000      0.00000
     -0.73508      6.15388      0.00000      0.00000
     -0.72508      5.82722      0.00000      0.00000
     -0.71508      6.44430      0.00000      0.00000
     -0.70508      6.82729      0.00000      0.00000
     -0.69508      6.21096      0.00000      0.00000
     -0.68508      5.19435      0.00000      0.00000
     -0.67508      5.58490      0.00000      0.00000
     -0.66508      6.64099      0.00000      0.00000
     -0.65508      6.22585      0.00000      0.00000
     -0.64508      5.49728      0.00000      0.00000
     -0.63508      5.80894      0.00000      0.00000
     -0.62508      5.81003      0.00000      0.00000
     -0.61508      5.42015      0.00000      0.00000
     -0.60508      5.10265      0.00000      0.00000
     -0.59508      5.12019      0.00000      0.00000
     -0.58508      5.08527      0.00000      0.00000
     -0.57508      5.34143      0.00000      0.00000
     -0.56508      5.92496      0.00000      0.00000
     -0.55508      6.26314      0.00000      0.00000
     -0.54508      6.29428      0.00000      0.00000
     -0.53508      5.69014      0.00000      0.00000
     -0.52508      4.76171      0.00000      0.00000
     -0.51508      4.18017      0.00000      0.00000
     -0.50508      4.65994      0.00000      0.00000
     -0.49508      5.41894      0.00000      0.00000
     -0.48508      5.67416      0.00000      0.00000
     -0.47508      5.81862      0.00000      0.00000
     -0.46508      5.55362      0.00000      0.00000
     -0.45508      5.20478      0.00000      0.00000
     -0.44508      5.18192      0.00000      0.00000
     -0.43508      5.21333      0.00000      0.00000
     -0.42508      4.46331      0.00000      0.00000
     -0.41508      3.91659      0.00000      0.00000
     -0.40508      4.76094      0.00000      0.00000
     -0.39508      6.28512      0.00000      0.00000
     -0.38508      6.59347      0.00000      0.00000
     -0.37508      5.40025      0.00000      0.00000
     -0.36508      4.97711      0.00000      0.00000
     -0.35508      4.92915      0.00000      0.00000
     -0.34508      3.92963      0.00000      0.00000
     -0.33508      2.72756      0.00000      0.00000
     -0.32508      2.06311      0.00000      0.00000
     -0.31508      1.87022      0.00000      0.00000
     -0.30508      1.95439      0.00000      0.00000
     -0.29508      2.47400      0.00000      0.00000
     -0.28508      2.91252      0.00000      0.00000
     -0.27508      2.33766      0.00000      0.00000
     -0.26508      1.42156      0.00000      0.00000
     -0.25508      1.24130      0.00000      0.00000
     -0.24508      1.43812      0.00000      0.00000
     -0.23508      1.67062      0.00000      0.00000
     -0.22508      1.72184      0.00000      0.00000
     -0.21508      1.39341      0.00000      0.00000
     -0.20508      0.95887      0.00000      0.00000
     -0.19508      0.86454      0.00000      0.00000
     -0.18508      1.09997      0.00000      0.00000
     -0.17508      1.18651      0.00000      0.00000
     -0.16508      0.86466      0.00000      0.00000
     -0.15508      0.55479      0.00000      0.00000
     -0.14508      0.49671      0.00000      0.00000
     -0.13508      0.66009      0.00000      0.00000
     -0.12508      0.68386      0.00000      0.00000
     -0.11508      0.49918      0.00000      0.00000
     -0.10508      0.52646      0.00000      0.00000
     -0.09508      0.78612      0.00000      0.00000
     -0.08508      0.92523      0.00000      0.00000
     -0.07508      0.59185      0.00000      0.00000
     -0.06508      0.31820      0.00000      0.00000
     -0.05508      0.43219      0.00000      0.00000
     -0.04508      0.52181      0.00000      0.00000
     -0.03508      0.52359      0.00000      0.00000
     -0.02508      0.54910      0.00000      0.00000
     -0.01508      0.45743      0.00000      0.00000
     -0.00508      0.29113      0.00000      0.00000
      0.00492      0.13801      0.00000      0.00000
      0.01492      0.03441      0.00000      0.00000
      0.02492      0.00349      0.00000      0.00000
      0.03492      0.00013      0.00000      0.00000
      0.04492      0.00000      0.00000      0.00000
      0.05492      0.00000      0.00000      0.00000
      0.06492      0.00000      0.00000      0.00000
      0.07492      0.00000      0.00000      0.00000
      0.08492      0.00000      0.00000      0.00000
      0.09492      0.00000      0.00000      0.00000
      0.10492      0.00000      0.00000      0.00000
      0.11492      0.00000      0.00000      0.00000
      0.12492      0.00000      0.00000      0.00000
      0.13492      0.00000      0.00000      0.00000
      0.14492      0.00000      0.00000      0.00000
      0.15492      0.00000      0.00000      0.00000
      0.16492      0.00000      0.00000      0.00000
      0.17492      0.00000      0.00000      0.00000
      0.18492      0.00000      0.00000      0.00000
      0.19492      0.00000      0.00000      0.00000
      0.20492      0.00000      0.00000      0.00000
      0.21492      0.00000      0.00000      0.00000
      0.22492      0.00000      0.00000      0.00000
      0.23492      0.00000      0.00000      0.00000
      0.24492      0.00000      0.00000      0.00000
      0.25492      0.00000      0.00000      0.00000
      0.26492      0.00000      0.00000      0.00000
      0.27492      0.00000      0.00000      0.00000
      0.28492      0.00000      0.00000      0.00000
      0.29492      0.00000      0.00000      0.00000
      0.30492      0.00000      0.00000      0.00000
      0.31492      0.00000      0.00000      0.00000
      0.32492      0.00000      0.00000      0.00000
      0.33492      0.00000      0.00000      0.00000
      0.34492      0.00000      0.00000      0.00000
      0.35492      0.00000      0.00000      0.00000
      0.36492      0.00000      0.00000      0.00000
      0.37492      0.00000      0.00000      0.00000
      0.38492      0.00000      0.00000      0.00000
      0.39492      0.00000      0.00000      0.00000
      0.40492      0.00000      0.00000      0.00000
      0.41492      0.00000      0.00000      0.00000
      0.42492      0.00000      0.00000      0.00000
      0.43492      0.00000      0.00000      0.00000
      0.44492      0.00000      0.00000      0.00000
      0.45492      0.00000      0.00000      0.00000
      0.46492      0.00000      0.00000      0.00000
      0.47492      0.00000      0.00000      0.00000
      0.48492      0.00000      0.00000      0.00000
      0.49492      0.00000      0.00000      0.00000
      0.50492      0.00000      0.00000      0.00000
      0.51492      0.00000      0.00000      0.00000
      0.52492      0.00000      0.00000      0.00000
      0.53492      0.00000      0.00000      0.00000
      0.54492      0.00000      0.00000      0.00000
      0.55492      0.00000      0.00000      0.00000
      0.56492      0.00000      0.00000      0.00000
      0.57492      0.00000      0.00000      0.00000
      0.58492      0.00000      0.00000      0.00000
      0.59492      0.00000      0.00000      0.00000
      0.60492      0.00000      0.00000      0.00000
      0.61492      0.00000      0.00000      0.00000
      0.62492      0.00000      0.00000      0.00000
      0.63492      0.00000      0.00000      0.00000
      0.64492      0.00000      0.00000      0.00000
      0.65492      0.00000      0.00000      0.00000
      0.66492      0.00000      0.00000      0.00000
      0.67492      0.00000      0.00000      0.00000
      0.68492      0.00000      0.00000      0.00000
      0.69492      0.00000      0.00000      0.00000
      0.70492      0.00000      0.00000      0.00000
      0.71492      0.00000      0.00000      0.00000
      0.72492      0.00000      0.00000      0.00000
      0.73492      0.00000      0.00000      0.00000
      0.74492      0.00000      0.00000      0.00000
      0.75492      0.00000      0.00000      0.00000
      0.76492      0.00000      0.00000      0.00000
      0.77492      0.00000      0.00000      0.00000
      0.78492      0.00000      0.00000      0.00000
      0.79492      0.00000      0.00000      0.00000
      0.80492      0.00000      0.00000      0.00000
      0.81492      0.00000      0.00000      0.00000
      0.82492      0.00000      0.00000      0.00000
      0.83492      0.00000      0.00000      0.00000
      0.84492      0.00000      0.00000      0.00000
      0.85492      0.00000      0.00000      0.00000
      0.86492      0.00000      0.00000      0.00000
      0.87492      0.00000      0.00000      0.00000
      0.88492      0.00000      0.00000      0.00000
      0.89492      0.00000      0.00000      0.00000
      0.90492      0.00000      0.00000      0.00000
      0.91492      0.00000      0.00000      0.00000
      0.92492      0.00000      0.00000      0.00000
      0.93492      0.00000      0.00000      0.00000
      0.94492      0.00000      0.00000      0.00000
      0.95492      0.00000      0.00000      0.00000
      0.96492      0.00000      0.00000      0.00000
      0.97492      0.00000      0.00000      0.00000
      0.98492      0.00000      0.00000      0.00000
      0.99492      0.00000      0.00000      0.00000
      1.00492      0.00000      0.00000      0.00000
      1.01492      0.00000      0.00000      0.00000
      1.02492      0.00000      0.00000      0.00000
      1.03492      0.00000      0.00000      0.00000
      1.04492      0.00000      0.00000      0.00000
      1.05492      0.00000      0.00000      0.00000
      1.06492      0.00000      0.00000      0.00000
      1.07492      0.00000      0.00000      0.00000
      1.08492      0.00000      0.00000      0.00000
      1.09492      0.00000      0.00000      0.00000
      1.10492      0.00000      0.00000      0.00000
      1.11492      0.00000      0.00000      0.00000
      1.12492      0.00000      0.00000      0.00000
      1.13492      0.00000      0.00000      0.00000
      1.14492      0.00000      0.00000      0.00000
      1.15492      0.00000      0.00000      0.00000
      1.16492      0.00000      0.00000      0.00000
      1.17492      0.00000      0.00000      0.00000
      1.18492      0.00000      0.00000      0.00000
      1.19492      0.00000      0.00000      0.00000
      1.20492      0.00000      0.00000      0.00000
      1.21492      0.00000      0.00000      0.00000
      1.22492      0.00000      0.00000      0.00000
      1.23492      0.00000      0.00000      0.00000
      1.24492      0.00000      0.00000      0.00000
      1.25492      0.00000      0.00000      0.00000
      1.26492      0.00000      0.00000      0.00000
      1.27492      0.00000      0.00000      0.00000
