Energy-E_F (eV)    DOS (1/eV)    PDOS (1/eV)  of atom type Mo S  
     -5.42642      3.23570      1.12000      2.11570
     -5.41642      2.83580      1.01286      1.82294
     -5.40642      2.80514      0.99843      1.80671
     -5.39642      3.46354      1.20259      2.26096
     -5.38642      4.16252      1.41317      2.74935
     -5.37642      4.12299      1.39380      2.72919
     -5.36642      4.16898      1.44354      2.72544
     -5.35642      4.90819      1.71691      3.19128
     -5.34642      4.71864      1.63672      3.08192
     -5.33642      3.97062      1.38425      2.58637
     -5.32642      4.16958      1.46528      2.70430
     -5.31642      5.04540      1.75328      3.29213
     -5.30642      6.33799      2.20658      4.13142
     -5.29642      7.98798      2.82102      5.16696
     -5.28642      8.68377      3.05962      5.62416
     -5.27642      8.09709      2.79196      5.30513
     -5.26642      7.59949      2.57556      5.02393
     -5.25642      7.59235      2.56051      5.03184
     -5.24642      7.87233      2.65556      5.21677
     -5.23642      8.18900      2.77329      5.41571
     -5.22642      8.09921      2.76722      5.33198
     -5.21642      7.29602      2.50119      4.79482
     -5.20642      6.28317      2.14844      4.13473
     -5.19642      5.16283      1.74184      3.42098
     -5.18642      3.69253      1.21008      2.48245
     -5.17642      2.51062      0.79007      1.72055
     -5.16642      2.02257      0.62412      1.39845
     -5.15642      1.84076      0.58237      1.25838
     -5.14642      1.99147      0.64896      1.34252
     -5.13642      2.21782      0.72936      1.48846
     -5.12642      1.86829      0.59873      1.26956
     -5.11642      1.22985      0.36906      0.86080
     -5.10642      0.96696      0.28233      0.68463
     -5.09642      1.21233      0.35646      0.85587
     -5.08642      1.50224      0.43401      1.06823
     -5.07642      1.30827      0.38551      0.92277
     -5.06642      1.01478      0.31848      0.69630
     -5.05642      1.10474      0.35254      0.75220
     -5.04642      1.22844      0.39492      0.83353
     -5.03642      1.35596      0.42508      0.93088
     -5.02642      1.45790      0.43448      1.02342
     -5.01642      1.26557      0.37040      0.89516
     -5.00642      0.81706      0.24582      0.57124
     -4.99642      0.69372      0.21780      0.47592
     -4.98642      1.00400      0.31465      0.68935
     -4.97642      1.20253      0.38083      0.82171
     -4.96642      1.21837      0.39492      0.82345
     -4.95642      1.40292      0.45866      0.94426
     -4.94642      1.58435      0.50868      1.07568
     -4.93642      1.19426      0.37136      0.82289
     -4.92642      0.75445      0.23333      0.52112
     -4.91642      0.73530      0.23082      0.50448
     -4.90642      0.62267      0.18844      0.43423
     -4.89642      0.51191      0.14867      0.36324
     -4.88642      0.54004      0.16545      0.37458
