Energy-E_F (eV)    DOS (1/eV)    PDOS (1/eV)  of atom type Mo S  
     -5.00126      5.56830      0.00000      0.00000
     -4.99126      3.87710      0.00000      0.00000
     -4.98126      3.64809      0.00000      0.00000
     -4.97126      3.75229      0.00000      0.00000
     -4.96126      3.24575      0.00000      0.00000
     -4.95126      2.44862      0.00000      0.00000
     -4.94126      2.02780      0.00000      0.00000
     -4.93126      2.25340      0.00000      0.00000
     -4.92126      2.64542      0.00000      0.00000
     -4.91126      3.04777      0.00000      0.00000
     -4.90126      3.35498      0.00000      0.00000
     -4.89126      4.06701      0.00000      0.00000
     -4.88126      5.14373      0.00000      0.00000
     -4.87126      5.22269      0.00000      0.00000
     -4.86126      4.59410      0.00000      0.00000
     -4.85126      4.47299      0.00000      0.00000
     -4.84126      5.08176      0.00000      0.00000
     -4.83126      4.89536      0.00000      0.00000
     -4.82126      2.97209      0.00000      0.00000
     -4.81126      1.63817      0.00000      0.00000
     -4.80126      2.53737      0.00000      0.00000
     -4.79126      4.65958      0.00000      0.00000
     -4.78126      4.53752      0.00000      0.00000
     -4.77126      2.48774      0.00000      0.00000
     -4.76126      1.63457      0.00000      0.00000
     -4.75126      1.96427      0.00000      0.00000
     -4.74126      2.31739      0.00000      0.00000
     -4.73126      2.53071      0.00000      0.00000
     -4.72126      2.69853      0.00000      0.00000
     -4.71126      2.94522      0.00000      0.00000
     -4.70126      3.71422      0.00000      0.00000
     -4.69126      4.32649      0.00000      0.00000
     -4.68126      3.89015      0.00000      0.00000
     -4.67126      2.55605      0.00000      0.00000
     -4.66126      1.70270      0.00000      0.00000
     -4.65126      1.53714      0.00000      0.00000
     -4.64126      1.31058      0.00000      0.00000
     -4.63126      1.26999      0.00000      0.00000
     -4.62126      1.41580      0.00000      0.00000
     -4.61126      1.59094      0.00000      0.00000
     -4.60126      1.99394      0.00000      0.00000
     -4.59126      1.74580      0.00000      0.00000
     -4.58126      1.69515      0.00000      0.00000
     -4.57126      2.00774      0.00000      0.00000
     -4.56126      1.84210      0.00000      0.00000
     -4.55126      1.59068      0.00000      0.00000
     -4.54126      1.61410      0.00000      0.00000
     -4.53126      1.67014      0.00000      0.00000
     -4.52126      1.34356      0.00000      0.00000
     -4.51126      1.07308      0.00000      0.00000
     -4.50126      1.34276      0.00000      0.00000
     -4.49126      1.96996      0.00000      0.00000
     -4.48126      1.94132      0.00000      0.00000
     -4.47126      1.65524      0.00000      0.00000
