Energy-E_F (eV)    DOS (1/eV)    PDOS (1/eV)  of atom type Mo S  
     -5.00126      5.19270      0.00000      0.00000
     -4.99126      3.22135      0.00000      0.00000
     -4.98126      3.73375      0.00000      0.00000
     -4.97126      4.73312      0.00000      0.00000
     -4.96126      3.48016      0.00000      0.00000
     -4.95126      2.07751      0.00000      0.00000
     -4.94126      2.15791      0.00000      0.00000
     -4.93126      2.19150      0.00000      0.00000
     -4.92126      2.39199      0.00000      0.00000
     -4.91126      2.60119      0.00000      0.00000
     -4.90126      2.41057      0.00000      0.00000
     -4.89126      2.77873      0.00000      0.00000
     -4.88126      3.08121      0.00000      0.00000
     -4.87126      3.80158      0.00000      0.00000
     -4.86126      6.01758      0.00000      0.00000
     -4.85126      7.49087      0.00000      0.00000
     -4.84126      7.33538      0.00000      0.00000
     -4.83126      7.11691      0.00000      0.00000
     -4.82126      6.36978      0.00000      0.00000
     -4.81126      3.35287      0.00000      0.00000
     -4.80126      0.88482      0.00000      0.00000
     -4.79126      0.66345      0.00000      0.00000
     -4.78126      1.37941      0.00000      0.00000
     -4.77126      1.92287      0.00000      0.00000
     -4.76126      2.47316      0.00000      0.00000
     -4.75126      2.73881      0.00000      0.00000
     -4.74126      2.72884      0.00000      0.00000
     -4.73126      3.16162      0.00000      0.00000
     -4.72126      3.73008      0.00000      0.00000
     -4.71126      2.86712      0.00000      0.00000
     -4.70126      2.09357      0.00000      0.00000
     -4.69126      2.38695      0.00000      0.00000
     -4.68126      2.09083      0.00000      0.00000
     -4.67126      1.60586      0.00000      0.00000
     -4.66126      1.43105      0.00000      0.00000
     -4.65126      1.89516      0.00000      0.00000
     -4.64126      2.46303      0.00000      0.00000
     -4.63126      2.30863      0.00000      0.00000
     -4.62126      1.73007      0.00000      0.00000
     -4.61126      1.63862      0.00000      0.00000
     -4.60126      1.92327      0.00000      0.00000
     -4.59126      2.55778      0.00000      0.00000
     -4.58126      3.38018      0.00000      0.00000
     -4.57126      3.96864      0.00000      0.00000
     -4.56126      2.93166      0.00000      0.00000
     -4.55126      1.58913      0.00000      0.00000
     -4.54126      1.22714      0.00000      0.00000
     -4.53126      0.68858      0.00000      0.00000
     -4.52126      0.49478      0.00000      0.00000
     -4.51126      1.31517      0.00000      0.00000
     -4.50126      2.02696      0.00000      0.00000
     -4.49126      1.37777      0.00000      0.00000
     -4.48126      0.41857      0.00000      0.00000
     -4.47126      0.27899      0.00000      0.00000
     -4.46126      1.11267      0.00000      0.00000
     -4.45126      2.18855      0.00000      0.00000
     -4.44126      2.14062      0.00000      0.00000
     -4.43126      1.71675      0.00000      0.00000
     -4.42126      1.77097      0.00000      0.00000
     -4.41126      2.31615      0.00000      0.00000
     -4.40126      1.78591      0.00000      0.00000
     -4.39126      0.59104      0.00000      0.00000
     -4.38126      0.46121      0.00000      0.00000
     -4.37126      1.30217      0.00000      0.00000
     -4.36126      1.57862      0.00000      0.00000
     -4.35126      0.73510      0.00000      0.00000
     -4.34126      0.39084      0.00000      0.00000
     -4.33126      1.30566      0.00000      0.00000
     -4.32126      2.45418      0.00000      0.00000
     -4.31126      2.27581      0.00000      0.00000
     -4.30126      1.62171      0.00000      0.00000
     -4.29126      1.33252      0.00000      0.00000
     -4.28126      1.20373      0.00000      0.00000
     -4.27126      0.81367      0.00000      0.00000
     -4.26126      1.16168      0.00000      0.00000
     -4.25126      2.18366      0.00000      0.00000
     -4.24126      2.65342      0.00000      0.00000
     -4.23126      1.75848      0.00000      0.00000
     -4.22126      0.96651      0.00000      0.00000
     -4.21126      1.12899      0.00000      0.00000
     -4.20126      0.88405      0.00000      0.00000
     -4.19126      0.67777      0.00000      0.00000
     -4.18126      1.41675      0.00000      0.00000
     -4.17126      1.95458      0.00000      0.00000
     -4.16126      1.34794      0.00000      0.00000
     -4.15126      0.95981      0.00000      0.00000
     -4.14126      2.18974      0.00000      0.00000
     -4.13126      3.97728      0.00000      0.00000
     -4.12126      5.64483      0.00000      0.00000
     -4.11126      7.55880      0.00000      0.00000
     -4.10126      7.42611      0.00000      0.00000
     -4.09126      5.93378      0.00000      0.00000
     -4.08126      5.16863      0.00000      0.00000
     -4.07126      5.02714      0.00000      0.00000
     -4.06126      6.84580      0.00000      0.00000
     -4.05126      9.50953      0.00000      0.00000
     -4.04126      8.63086      0.00000      0.00000
     -4.03126      7.35733      0.00000      0.00000
     -4.02126      8.01696      0.00000      0.00000
     -4.01126      7.29614      0.00000      0.00000
     -4.00126      6.53314      0.00000      0.00000
     -3.99126      8.60312      0.00000      0.00000
     -3.98126     10.70128      0.00000      0.00000
     -3.97126     10.53121      0.00000      0.00000
     -3.96126     10.95103      0.00000      0.00000
     -3.95126     12.89281      0.00000      0.00000
     -3.94126     15.18368      0.00000      0.00000
     -3.93126     14.47345      0.00000      0.00000
     -3.92126     11.63818      0.00000      0.00000
     -3.91126     10.84723      0.00000      0.00000
     -3.90126     13.17655      0.00000      0.00000
     -3.89126     15.10604      0.00000      0.00000
     -3.88126     14.78748      0.00000      0.00000
     -3.87126     13.83631      0.00000      0.00000
     -3.86126     11.26802      0.00000      0.00000
     -3.85126      8.86424      0.00000      0.00000
     -3.84126      8.61831      0.00000      0.00000
     -3.83126      8.98677      0.00000      0.00000
     -3.82126      8.02445      0.00000      0.00000
     -3.81126      7.20343      0.00000      0.00000
     -3.80126      7.59916      0.00000      0.00000
     -3.79126      7.57980      0.00000      0.00000
     -3.78126      5.30610      0.00000      0.00000
     -3.77126      3.90167      0.00000      0.00000
     -3.76126      5.61931      0.00000      0.00000
     -3.75126      7.21518      0.00000      0.00000
     -3.74126      5.58525      0.00000      0.00000
     -3.73126      4.09004      0.00000      0.00000
     -3.72126      4.73373      0.00000      0.00000
     -3.71126      6.40545      0.00000      0.00000
     -3.70126      7.65897      0.00000      0.00000
     -3.69126      5.52100      0.00000      0.00000
     -3.68126      2.56963      0.00000      0.00000
     -3.67126      1.41401      0.00000      0.00000
     -3.66126      1.20148      0.00000      0.00000
     -3.65126      1.25164      0.00000      0.00000
     -3.64126      3.08794      0.00000      0.00000
     -3.63126      5.51115      0.00000      0.00000
     -3.62126      4.95950      0.00000      0.00000
     -3.61126      2.30078      0.00000      0.00000
     -3.60126      1.07504      0.00000      0.00000
     -3.59126      1.19166      0.00000      0.00000
     -3.58126      1.48013      0.00000      0.00000
     -3.57126      1.57757      0.00000      0.00000
     -3.56126      1.98433      0.00000      0.00000
     -3.55126      3.44736      0.00000      0.00000
     -3.54126      4.97484      0.00000      0.00000
     -3.53126      3.83357      0.00000      0.00000
     -3.52126      1.85838      0.00000      0.00000
     -3.51126      1.57515      0.00000      0.00000
     -3.50126      1.37715      0.00000      0.00000
     -3.49126      0.56976      0.00000      0.00000
     -3.48126      0.29196      0.00000      0.00000
     -3.47126      0.96336      0.00000      0.00000
     -3.46126      2.42475      0.00000      0.00000
     -3.45126      3.56645      0.00000      0.00000
     -3.44126      3.52277      0.00000      0.00000
     -3.43126      2.76750      0.00000      0.00000
     -3.42126      2.30451      0.00000      0.00000
     -3.41126      2.53875      0.00000      0.00000
     -3.40126      2.74813      0.00000      0.00000
     -3.39126      3.57620      0.00000      0.00000
     -3.38126      6.55142      0.00000      0.00000
     -3.37126      7.90213      0.00000      0.00000
     -3.36126      6.20392      0.00000      0.00000
     -3.35126      5.33208      0.00000      0.00000
     -3.34126      5.50485      0.00000      0.00000
     -3.33126      5.52099      0.00000      0.00000
     -3.32126      6.12053      0.00000      0.00000
     -3.31126      8.01009      0.00000      0.00000
     -3.30126      9.24931      0.00000      0.00000
     -3.29126      8.64353      0.00000      0.00000
     -3.28126      7.55554      0.00000      0.00000
     -3.27126      7.84694      0.00000      0.00000
     -3.26126      8.44015      0.00000      0.00000
     -3.25126     13.43005      0.00000      0.00000
     -3.24126     24.49752      0.00000      0.00000
     -3.23126     27.57546      0.00000      0.00000
     -3.22126     20.06093      0.00000      0.00000
     -3.21126     13.51561      0.00000      0.00000
     -3.20126     10.02426      0.00000      0.00000
     -3.19126      8.96239      0.00000      0.00000
     -3.18126      9.17244      0.00000      0.00000
     -3.17126      7.86692      0.00000      0.00000
     -3.16126      7.63908      0.00000      0.00000
     -3.15126      8.63843      0.00000      0.00000
     -3.14126      7.74053      0.00000      0.00000
     -3.13126      5.97783      0.00000      0.00000
     -3.12126      5.59137      0.00000      0.00000
     -3.11126      6.46867      0.00000      0.00000
     -3.10126      7.73216      0.00000      0.00000
     -3.09126      7.27970      0.00000      0.00000
     -3.08126      6.67663      0.00000      0.00000
     -3.07126      8.08566      0.00000      0.00000
     -3.06126      8.21588      0.00000      0.00000
     -3.05126      6.67794      0.00000      0.00000
     -3.04126      5.45651      0.00000      0.00000
     -3.03126      5.22066      0.00000      0.00000
     -3.02126      5.35769      0.00000      0.00000
     -3.01126      4.30790      0.00000      0.00000
     -3.00126      3.57017      0.00000      0.00000
     -2.99126      4.65704      0.00000      0.00000
     -2.98126      6.13345      0.00000      0.00000
     -2.97126      5.78918      0.00000      0.00000
     -2.96126      4.67726      0.00000      0.00000
     -2.95126      5.06993      0.00000      0.00000
     -2.94126      4.31413      0.00000      0.00000
     -2.93126      2.50594      0.00000      0.00000
     -2.92126      2.21994      0.00000      0.00000
     -2.91126      2.50005      0.00000      0.00000
     -2.90126      3.24628      0.00000      0.00000
     -2.89126      5.01938      0.00000      0.00000
     -2.88126      5.95738      0.00000      0.00000
     -2.87126      4.10855      0.00000      0.00000
     -2.86126      1.66043      0.00000      0.00000
     -2.85126      1.80965      0.00000      0.00000
     -2.84126      3.51201      0.00000      0.00000
     -2.83126      4.20709      0.00000      0.00000
     -2.82126      3.59083      0.00000      0.00000
     -2.81126      3.63144      0.00000      0.00000
     -2.80126      4.07388      0.00000      0.00000
