Energy-E_F (eV)    DOS (1/eV)    PDOS (1/eV)  of atom type Mo S  
     -5.28751      2.19114      0.59407      1.59707
     -5.27751      2.03384      0.56655      1.46728
     -5.26751      1.87314      0.54739      1.32575
     -5.25751      2.10965      0.64827      1.46137
     -5.24751      2.64542      0.84677      1.79865
     -5.23751      2.88985      0.97922      1.91063
     -5.22751      2.35241      0.83066      1.52175
     -5.21751      1.34253      0.45496      0.88757
     -5.20751      0.85222      0.24937      0.60285
     -5.19751      0.73766      0.20376      0.53390
     -5.18751      0.72764      0.19693      0.53071
     -5.17751      0.93889      0.25214      0.68676
     -5.16751      0.97543      0.27206      0.70336
     -5.15751      1.16547      0.33836      0.82711
     -5.14751      1.16961      0.33458      0.83502
     -5.13751      0.66430      0.18583      0.47847
     -5.12751      0.41162      0.12367      0.28795
     -5.11751      0.85322      0.26713      0.58609
     -5.10751      1.11712      0.34355      0.77357
     -5.09751      0.94901      0.28217      0.66684
     -5.08751      1.55389      0.46476      1.08912
     -5.07751      2.20174      0.67580      1.52594
     -5.06751      1.52239      0.48007      1.04233
     -5.05751      0.60094      0.19495      0.40598
     -5.04751      0.53703      0.16558      0.37145
     -5.03751      0.79505      0.23595      0.55910
     -5.02751      0.60842      0.17769      0.43074
     -5.01751      0.47957      0.14790      0.33167
     -5.00751      0.75302      0.23632      0.51670
     -4.99751      0.93609      0.28138      0.65471
     -4.98751      1.01741      0.29719      0.72022
     -4.97751      1.21034      0.36155      0.84879
     -4.96751      0.98731      0.30531      0.68200
     -4.95751      0.60140      0.19946      0.40194
     -4.94751      0.64002      0.22238      0.41764
     -4.93751      0.77730      0.26395      0.51335
     -4.92751      1.28328      0.42309      0.86019
     -4.91751      1.54440      0.51142      1.03298
     -4.90751      1.09541      0.36437      0.73103
     -4.89751      0.74718      0.24007      0.50711
     -4.88751      0.44248      0.13808      0.30441
     -4.87751      0.28028      0.08292      0.19736
     -4.86751      0.56419      0.16074      0.40344
     -4.85751      0.84920      0.23847      0.61073
     -4.84751      0.75017      0.20727      0.54290
     -4.83751      0.35850      0.09832      0.26018
     -4.82751      0.14214      0.04167      0.10047
     -4.81751      0.44659      0.14085      0.30575
     -4.80751      1.03785      0.32979      0.70806
     -4.79751      0.94932      0.30156      0.64777
     -4.78751      0.48247      0.14625      0.33623
     -4.77751      0.31153      0.08725      0.22428
     -4.76751      0.18530      0.05303      0.13227
     -4.75751      0.33666      0.11015      0.22652
     -4.74751      0.92715      0.30901      0.61814
     -4.73751      1.05724      0.35251      0.70473
     -4.72751      0.67774      0.21545      0.46229
     -4.71751      0.84757      0.24612      0.60145
     -4.70751      1.05890      0.30326      0.75564
     -4.69751      0.83840      0.24862      0.58978
     -4.68751      0.67589      0.21401      0.46189
     -4.67751      0.40224      0.13026      0.27199
     -4.66751      0.10534      0.03418      0.07117
     -4.65751      0.05325      0.01624      0.03701
     -4.64751      0.32479      0.09887      0.22593
     -4.63751      0.92380      0.28539      0.63841
     -4.62751      1.00195      0.31430      0.68765
     -4.61751      0.42468      0.13550      0.28919
     -4.60751      0.17533      0.05924      0.11609
     -4.59751      0.42213      0.14598      0.27615
     -4.58751      0.71372      0.24349      0.47023
     -4.57751      0.99349      0.32883      0.66465
     -4.56751      1.47157      0.47559      0.99598
     -4.55751      1.63763      0.50792      1.12971
     -4.54751      1.14412      0.34055      0.80357
     -4.53751      0.38752      0.11305      0.27447
     -4.52751      0.05347      0.01548      0.03799
     -4.51751      0.00296      0.00086      0.00210
     -4.50751      0.00518      0.00157      0.00361
     -4.49751      0.07579      0.02296      0.05283
     -4.48751      0.45822      0.13981      0.31841
     -4.47751      1.32703      0.41446      0.91257
