Energy-E_F (eV)    DOS (1/eV)    PDOS (1/eV)  of atom type Mo S  
     -5.36542      7.72223      0.00000      0.00000
     -5.35542      7.60418      0.00000      0.00000
     -5.34542      7.87937      0.00000      0.00000
     -5.33542      8.08174      0.00000      0.00000
     -5.32542      8.92891      0.00000      0.00000
     -5.31542     11.52016      0.00000      0.00000
     -5.30542     13.61920      0.00000      0.00000
     -5.29542     12.92615      0.00000      0.00000
     -5.28542     11.07577      0.00000      0.00000
     -5.27542      9.64657      0.00000      0.00000
     -5.26542      8.70550      0.00000      0.00000
     -5.25542      8.31693      0.00000      0.00000
     -5.24542      7.96496      0.00000      0.00000
     -5.23542      7.86679      0.00000      0.00000
     -5.22542      7.80390      0.00000      0.00000
     -5.21542      6.71554      0.00000      0.00000
     -5.20542      4.79438      0.00000      0.00000
     -5.19542      3.87161      0.00000      0.00000
     -5.18542      3.89502      0.00000      0.00000
     -5.17542      4.09181      0.00000      0.00000
     -5.16542      4.66657      0.00000      0.00000
     -5.15542      5.66365      0.00000      0.00000
     -5.14542      5.62363      0.00000      0.00000
     -5.13542      4.09428      0.00000      0.00000
     -5.12542      2.64565      0.00000      0.00000
     -5.11542      2.10755      0.00000      0.00000
     -5.10542      2.25945      0.00000      0.00000
     -5.09542      2.50563      0.00000      0.00000
     -5.08542      2.32134      0.00000      0.00000
     -5.07542      2.31854      0.00000      0.00000
     -5.06542      2.82834      0.00000      0.00000
     -5.05542      3.10338      0.00000      0.00000
     -5.04542      3.01546      0.00000      0.00000
     -5.03542      2.61827      0.00000      0.00000
     -5.02542      2.04382      0.00000      0.00000
     -5.01542      1.94172      0.00000      0.00000
     -5.00542      2.19026      0.00000      0.00000
     -4.99542      2.16204      0.00000      0.00000
     -4.98542      2.24114      0.00000      0.00000
     -4.97542      2.54635      0.00000      0.00000
     -4.96542      2.72642      0.00000      0.00000
     -4.95542      3.02346      0.00000      0.00000
     -4.94542      3.02718      0.00000      0.00000
     -4.93542      2.19370      0.00000      0.00000
     -4.92542      1.38602      0.00000      0.00000
     -4.91542      1.25104      0.00000      0.00000
     -4.90542      1.60130      0.00000      0.00000
     -4.89542      1.99433      0.00000      0.00000
     -4.88542      1.76884      0.00000      0.00000
     -4.87542      1.17472      0.00000      0.00000
     -4.86542      1.17377      0.00000      0.00000
     -4.85542      1.65483      0.00000      0.00000
     -4.84542      1.80406      0.00000      0.00000
     -4.83542      1.68103      0.00000      0.00000
     -4.82542      1.75909      0.00000      0.00000
     -4.81542      1.87930      0.00000      0.00000
     -4.80542      1.76087      0.00000      0.00000
     -4.79542      1.33862      0.00000      0.00000
     -4.78542      0.98992      0.00000      0.00000
     -4.77542      1.13757      0.00000      0.00000
     -4.76542      1.55582      0.00000      0.00000
     -4.75542      1.78407      0.00000      0.00000
     -4.74542      1.74806      0.00000      0.00000
     -4.73542      1.90197      0.00000      0.00000
     -4.72542      2.25223      0.00000      0.00000
     -4.71542      2.27789      0.00000      0.00000
     -4.70542      1.59241      0.00000      0.00000
     -4.69542      0.94687      0.00000      0.00000
     -4.68542      0.99634      0.00000      0.00000
     -4.67542      1.22155      0.00000      0.00000
     -4.66542      1.14238      0.00000      0.00000
     -4.65542      0.84762      0.00000      0.00000
     -4.64542      0.75251      0.00000      0.00000
     -4.63542      1.06247      0.00000      0.00000
     -4.62542      1.68208      0.00000      0.00000
     -4.61542      2.23881      0.00000      0.00000
     -4.60542      2.15741      0.00000      0.00000
     -4.59542      1.41515      0.00000      0.00000
     -4.58542      0.75846      0.00000      0.00000
     -4.57542      0.60468      0.00000      0.00000
     -4.56542      1.00783      0.00000      0.00000
     -4.55542      1.26356      0.00000      0.00000
     -4.54542      0.99464      0.00000      0.00000
     -4.53542      0.84389      0.00000      0.00000
     -4.52542      1.30856      0.00000      0.00000
     -4.51542      2.11888      0.00000      0.00000
     -4.50542      2.61072      0.00000      0.00000
     -4.49542      2.20389      0.00000      0.00000
     -4.48542      1.36656      0.00000      0.00000
     -4.47542      0.83025      0.00000      0.00000
     -4.46542      0.93913      0.00000      0.00000
     -4.45542      1.44946      0.00000      0.00000
     -4.44542      1.55492      0.00000      0.00000
     -4.43542      1.08366      0.00000      0.00000
     -4.42542      0.81357      0.00000      0.00000
     -4.41542      1.83571      0.00000      0.00000
     -4.40542      5.02909      0.00000      0.00000
     -4.39542      8.79575      0.00000      0.00000
