Energy-E_F (eV)    DOS (1/eV)    PDOS (1/eV)  of atom type Mo S  
    -12.22213      5.55461      1.91199      3.64262
    -12.21213      4.53374      1.51296      3.02078
    -12.20213      3.47878      1.11005      2.36873
    -12.19213      3.32323      1.05142      2.27181
    -12.18213      3.80100      1.26383      2.53717
    -12.17213      5.12986      1.76611      3.36375
    -12.16213      5.94260      2.02149      3.92111
    -12.15213      5.05614      1.70653      3.34961
    -12.14213      3.99160      1.38881      2.60279
    -12.13213      4.10903      1.43806      2.67097
    -12.12213      4.29465      1.44443      2.85022
    -12.11213      3.59951      1.14822      2.45129
    -12.10213      3.33563      1.05768      2.27796
    -12.09213      4.73271      1.54799      3.18472
    -12.08213      5.68632      1.86846      3.81786
    -12.07213      4.84715      1.59040      3.25675
    -12.06213      3.36336      1.09937      2.26399
    -12.05213      2.50273      0.78215      1.72058
    -12.04213      2.74433      0.82306      1.92127
    -12.03213      2.53732      0.76009      1.77723
    -12.02213      2.08449      0.65124      1.43324
    -12.01213      2.14283      0.69569      1.44713
    -12.00213      2.01896      0.62794      1.39102
    -11.99213      2.00605      0.59701      1.40904
    -11.98213      1.96259      0.60382      1.35877
    -11.97213      1.69799      0.53070      1.16729
    -11.96213      1.49199      0.46805      1.02394
    -11.95213      1.76503      0.60090      1.16413
    -11.94213      2.32350      0.83131      1.49219
    -11.93213      1.93015      0.69305      1.23711
    -11.92213      1.22865      0.41288      0.81576
    -11.91213      1.30122      0.39352      0.90770
    -11.90213      1.29510      0.37924      0.91585
    -11.89213      1.17890      0.34239      0.83651
    -11.88213      1.65930      0.49747      1.16183
    -11.87213      1.61753      0.50566      1.11187
    -11.86213      1.29720      0.41863      0.87857
    -11.85213      1.40160      0.45668      0.94492
    -11.84213      1.37703      0.45802      0.91901
    -11.83213      0.75848      0.25595      0.50253
    -11.82213      0.18646      0.06254      0.12392
    -11.81213      0.12294      0.03355      0.08939
    -11.80213      0.39920      0.10503      0.29417
    -11.79213      0.54903      0.14445      0.40458
    -11.78213      0.34595      0.09250      0.25344
    -11.77213      0.50958      0.14901      0.36057
    -11.76213      1.27865      0.39626      0.88239
    -11.75213      1.73084      0.56167      1.16917
    -11.74213      1.46882      0.49568      0.97314
    -11.73213      1.21449      0.41211      0.80238
    -11.72213      1.25361      0.40957      0.84404
    -11.71213      1.28980      0.41764      0.87217
    -11.70213      0.93967      0.31233      0.62734
    -11.69213      0.69217      0.23450      0.45767
    -11.68213      0.53823      0.18083      0.35740
    -11.67213      0.45476      0.13964      0.31512
    -11.66213      1.09332      0.31552      0.77781
    -11.65213      1.80362      0.52026      1.28336
    -11.64213      1.35809      0.39109      0.96701
    -11.63213      0.60557      0.16931      0.43626
    -11.62213      0.29490      0.07868      0.21622
    -11.61213      0.10197      0.02685      0.07512
    -11.60213      0.01577      0.00416      0.01160
    -11.59213      0.02424      0.00675      0.01749
    -11.58213      0.17591      0.04907      0.12684
    -11.57213      0.48530      0.13537      0.34994
    -11.56213      0.49276      0.13745      0.35531
    -11.55213      0.19099      0.05342      0.13756
    -11.54213      0.12950      0.03840      0.09110
    -11.53213      0.59230      0.17846      0.41384
    -11.52213      1.29736      0.39197      0.90538
    -11.51213      1.17792      0.36159      0.81634
    -11.50213      0.84848      0.29916      0.54932
    -11.49213      1.21654      0.51732      0.69922
    -11.48213      1.38214      0.64093      0.74121
    -11.47213      1.10850      0.47835      0.63014
    -11.46213      0.98955      0.34247      0.64708
    -11.45213      1.23094      0.37612      0.85483
    -11.44213      1.50857      0.44480      1.06377
    -11.43213      1.60925      0.44979      1.15946
    -11.42213      1.43949      0.38831      1.05117
    -11.41213      0.93583      0.26035      0.67548
    -11.40213      1.06359      0.30585      0.75775
    -11.39213      2.01785      0.56379      1.45407
    -11.38213      2.27145      0.63081      1.64064
    -11.37213      1.15998      0.32164      0.83833
    -11.36213      0.31313      0.09113      0.22200
    -11.35213      0.36116      0.12503      0.23613
    -11.34213      0.77175      0.27057      0.50118
    -11.33213      1.25746      0.42907      0.82840
    -11.32213      2.36794      0.75066      1.61728
    -11.31213      4.18683      1.29876      2.88806
    -11.30213      5.24966      1.69158      3.55808
    -11.29213      4.53673      1.51068      3.02605
    -11.28213      3.26446      1.09188      2.17258
    -11.27213      3.03315      1.00373      2.02942
    -11.26213      3.13725      1.03431      2.10293
    -11.25213      2.73953      0.86893      1.87059
    -11.24213      2.91703      0.87242      2.04461
    -11.23213      4.24493      1.26488      2.98006
    -11.22213      6.07417      1.81979      4.25439
    -11.21213      6.39300      1.95810      4.43489
    -11.20213      5.57183      1.80416      3.76767
    -11.19213      5.44207      1.82064      3.62144
    -11.18213      5.13180      1.64028      3.49152
    -11.17213      5.72367      1.71515      4.00852
    -11.16213      6.20282      1.83074      4.37208
    -11.15213      5.70421      1.71062      3.99359
    -11.14213      5.06378      1.53404      3.52974
    -11.13213      4.40489      1.25350      3.15139
    -11.12213      4.08630      1.09501      2.99129
    -11.11213      4.23378      1.16925      3.06453
    -11.10213      3.56472      1.02842      2.53630
    -11.09213      2.91093      0.90705      2.00388
    -11.08213      3.40861      1.11842      2.29019
    -11.07213      3.97774      1.29219      2.68555
    -11.06213      3.75851      1.18720      2.57131
    -11.05213      3.43998      1.01364      2.42635
    -11.04213      3.61699      1.03185      2.58515
    -11.03213      3.84859      1.12602      2.72257
    -11.02213      3.91306      1.12178      2.79129
    -11.01213      3.86971      1.04522      2.82448
    -11.00213      3.95435      1.07677      2.87758
    -10.99213      4.69616      1.38300      3.31316
    -10.98213      4.93969      1.54751      3.39218
    -10.97213      3.97949      1.27947      2.70002
    -10.96213      2.66417      0.84919      1.81498
    -10.95213      1.97139      0.61087      1.36051
    -10.94213      1.50450      0.44108      1.06342
    -10.93213      1.37038      0.36516      1.00522
    -10.92213      1.44877      0.38849      1.06028
    -10.91213      1.47987      0.42464      1.05523
    -10.90213      2.09587      0.58870      1.50717
    -10.89213      2.84560      0.77741      2.06819
    -10.88213      3.18176      0.91197      2.26979
    -10.87213      3.21987      1.02296      2.19692
    -10.86213      2.80274      0.99036      1.81237
    -10.85213      2.20472      0.77868      1.42605
    -10.84213      1.25054      0.40491      0.84563
    -10.83213      0.51358      0.14468      0.36890
    -10.82213      0.31382      0.07629      0.23752
    -10.81213      0.19322      0.04744      0.14578
    -10.80213      0.29974      0.08183      0.21792
    -10.79213      0.67519      0.19365      0.48154
    -10.78213      1.26300      0.40230      0.86070
    -10.77213      2.21406      0.76052      1.45354
    -10.76213      2.12898      0.79134      1.33764
    -10.75213      1.17022      0.51341      0.65682
    -10.74213      0.57737      0.26673      0.31065
    -10.73213      0.63933      0.22476      0.41457
    -10.72213      1.38509      0.53761      0.84748
    -10.71213      2.10785      0.94362      1.16423
    -10.70213      2.39977      1.03082      1.36896
    -10.69213      2.49338      0.88852      1.60487
    -10.68213      2.44046      0.82710      1.61336
    -10.67213      2.39938      0.80052      1.59886
    -10.66213      1.68446      0.53321      1.15125
    -10.65213      1.09862      0.36794      0.73068
    -10.64213      1.59475      0.56344      1.03131
    -10.63213      2.15312      0.78296      1.37016
    -10.62213      2.39194      0.84472      1.54722
    -10.61213      2.80299      0.84475      1.95824
    -10.60213      3.35199      0.96140      2.39059
    -10.59213      3.71816      1.20172      2.51644
    -10.58213      3.73163      1.33075      2.40088
    -10.57213      3.62655      1.27691      2.34964
    -10.56213      3.50752      1.14834      2.35917
    -10.55213      3.27491      1.07367      2.20124
    -10.54213      2.89540      1.00445      1.89096
    -10.53213      2.64953      0.92337      1.72616
    -10.52213      2.72090      0.97743      1.74347
    -10.51213      3.43972      1.27530      2.16441
    -10.50213      4.92299      1.73556      3.18743
    -10.49213      5.63935      1.82273      3.81662
    -10.48213      4.62188      1.42992      3.19196
    -10.47213      3.38320      1.03915      2.34405
    -10.46213      4.05765      1.21863      2.83902
    -10.45213      5.54433      1.62142      3.92291
    -10.44213      5.61913      1.63114      3.98800
    -10.43213      5.16200      1.53188      3.63012
    -10.42213      5.36993      1.60936      3.76057
    -10.41213      5.10893      1.53271      3.57622
    -10.40213      4.82630      1.49682      3.32947
    -10.39213      5.16827      1.68981      3.47847
    -10.38213      4.98275      1.66714      3.31561
    -10.37213      4.52079      1.56556      2.95523
    -10.36213      4.28025      1.55575      2.72450
    -10.35213      5.10091      1.84712      3.25378
    -10.34213      5.64090      1.90663      3.73428
    -10.33213      5.69619      1.79122      3.90497
    -10.32213      5.65013      1.77001      3.88012
    -10.31213      4.77174      1.57959      3.19215
    -10.30213      3.26044      1.16362      2.09683
    -10.29213      3.06064      1.07875      1.98190
    -10.28213      4.11467      1.37368      2.74098
    -10.27213      4.29353      1.52888      2.76466
    -10.26213      3.10569      1.26181      1.84388
    -10.25213      2.36772      1.06198      1.30574
    -10.24213      2.89145      1.31196      1.57950
    -10.23213      3.29108      1.47997      1.81111
    -10.22213      2.78321      1.23670      1.54652
    -10.21213      3.09382      1.32381      1.77001
    -10.20213      4.01546      1.69720      2.31826
    -10.19213      4.47613      2.01522      2.46091
    -10.18213      4.78685      2.14228      2.64456
    -10.17213      4.31800      1.79335      2.52465
    -10.16213      3.37744      1.36930      2.00814
    -10.15213      2.12848      0.88004      1.24844
    -10.14213      1.23023      0.56949      0.66074
    -10.13213      1.22179      0.60625      0.61554
    -10.12213      1.90975      0.82588      1.08386
    -10.11213      3.18662      1.24391      1.94270
    -10.10213      3.23407      1.20886      2.02521
    -10.09213      2.05873      0.72756      1.33118
    -10.08213      1.27943      0.38998      0.88945
    -10.07213      0.85329      0.21723      0.63606
    -10.06213      0.62354      0.12946      0.49408
    -10.05213      0.66724      0.13840      0.52884
    -10.04213      0.71868      0.22865      0.49004
    -10.03213      0.88593      0.36814      0.51779
    -10.02213      0.83036      0.33696      0.49340
    -10.01213      1.06388      0.36467      0.69921
    -10.00213      1.78200      0.62733      1.15467
     -9.99213      2.44526      0.93911      1.50614
     -9.98213      2.82421      1.06770      1.75650
     -9.97213      2.08435      0.70919      1.37516
     -9.96213      1.09792      0.36251      0.73541
     -9.95213      0.74427      0.30638      0.43789
     -9.94213      0.68077      0.27710      0.40367
     -9.93213      1.26235      0.46177      0.80058
     -9.92213      2.18219      0.82790      1.35430
     -9.91213      2.33199      0.94867      1.38332
     -9.90213      2.00891      0.89239      1.11653
     -9.89213      1.67449      0.76339      0.91109
     -9.88213      1.51205      0.66559      0.84646
