Energy-E_F (eV)    DOS (1/eV)    PDOS (1/eV)  of atom type Mo S  
     -5.36542      7.72262      0.00000      0.00000
     -5.35542      7.60439      0.00000      0.00000
     -5.34542      7.87949      0.00000      0.00000
     -5.33542      8.08176      0.00000      0.00000
     -5.32542      8.92868      0.00000      0.00000
     -5.31542     11.52022      0.00000      0.00000
     -5.30542     13.61958      0.00000      0.00000
     -5.29542     12.92659      0.00000      0.00000
     -5.28542     11.07584      0.00000      0.00000
     -5.27542      9.64642      0.00000      0.00000
     -5.26542      8.70521      0.00000      0.00000
     -5.25542      8.31665      0.00000      0.00000
     -5.24542      7.96508      0.00000      0.00000
     -5.23542      7.86697      0.00000      0.00000
     -5.22542      7.80382      0.00000      0.00000
     -5.21542      6.71550      0.00000      0.00000
     -5.20542      4.79447      0.00000      0.00000
     -5.19542      3.87160      0.00000      0.00000
     -5.18542      3.89500      0.00000      0.00000
     -5.17542      4.09182      0.00000      0.00000
     -5.16542      4.66652      0.00000      0.00000
     -5.15542      5.66347      0.00000      0.00000
     -5.14542      5.62333      0.00000      0.00000
     -5.13542      4.09402      0.00000      0.00000
     -5.12542      2.64559      0.00000      0.00000
     -5.11542      2.10757      0.00000      0.00000
     -5.10542      2.25964      0.00000      0.00000
     -5.09542      2.50593      0.00000      0.00000
     -5.08542      2.32138      0.00000      0.00000
     -5.07542      2.31854      0.00000      0.00000
     -5.06542      2.82855      0.00000      0.00000
     -5.05542      3.10352      0.00000      0.00000
     -5.04542      3.01534      0.00000      0.00000
     -5.03542      2.61805      0.00000      0.00000
     -5.02542      2.04361      0.00000      0.00000
     -5.01542      1.94152      0.00000      0.00000
     -5.00542      2.19014      0.00000      0.00000
     -4.99542      2.16204      0.00000      0.00000
     -4.98542      2.24122      0.00000      0.00000
     -4.97542      2.54645      0.00000      0.00000
     -4.96542      2.72644      0.00000      0.00000
     -4.95542      3.02337      0.00000      0.00000
     -4.94542      3.02708      0.00000      0.00000
     -4.93542      2.19365      0.00000      0.00000
     -4.92542      1.38608      0.00000      0.00000
     -4.91542      1.25114      0.00000      0.00000
     -4.90542      1.60144      0.00000      0.00000
     -4.89542      1.99451      0.00000      0.00000
     -4.88542      1.76889      0.00000      0.00000
     -4.87542      1.17462      0.00000      0.00000
     -4.86542      1.17363      0.00000      0.00000
     -4.85542      1.65473      0.00000      0.00000
     -4.84542      1.80406      0.00000      0.00000
     -4.83542      1.68102      0.00000      0.00000
     -4.82542      1.75907      0.00000      0.00000
     -4.81542      1.87938      0.00000      0.00000
     -4.80542      1.76090      0.00000      0.00000
     -4.79542      1.33856      0.00000      0.00000
     -4.78542      0.98991      0.00000      0.00000
     -4.77542      1.13754      0.00000      0.00000
     -4.76542      1.55564      0.00000      0.00000
     -4.75542      1.78391      0.00000      0.00000
     -4.74542      1.74808      0.00000      0.00000
     -4.73542      1.90208      0.00000      0.00000
     -4.72542      2.25234      0.00000      0.00000
     -4.71542      2.27802      0.00000      0.00000
     -4.70542      1.59249      0.00000      0.00000
     -4.69542      0.94687      0.00000      0.00000
     -4.68542      0.99630      0.00000      0.00000
     -4.67542      1.22148      0.00000      0.00000
     -4.66542      1.14233      0.00000      0.00000
     -4.65542      0.84758      0.00000      0.00000
     -4.64542      0.75246      0.00000      0.00000
     -4.63542      1.06241      0.00000      0.00000
     -4.62542      1.68214      0.00000      0.00000
     -4.61542      2.23898      0.00000      0.00000
     -4.60542      2.15751      0.00000      0.00000
     -4.59542      1.41512      0.00000      0.00000
     -4.58542      0.75842      0.00000      0.00000
     -4.57542      0.60464      0.00000      0.00000
     -4.56542      1.00778      0.00000      0.00000
     -4.55542      1.26353      0.00000      0.00000
     -4.54542      0.99462      0.00000      0.00000
     -4.53542      0.84377      0.00000      0.00000
     -4.52542      1.30845      0.00000      0.00000
     -4.51542      2.11899      0.00000      0.00000
     -4.50542      2.61093      0.00000      0.00000
     -4.49542      2.20395      0.00000      0.00000
     -4.48542      1.36654      0.00000      0.00000
     -4.47542      0.83024      0.00000      0.00000
     -4.46542      0.93906      0.00000      0.00000
     -4.45542      1.44939      0.00000      0.00000
     -4.44542      1.55492      0.00000      0.00000
     -4.43542      1.08366      0.00000      0.00000
     -4.42542      0.81350      0.00000      0.00000
     -4.41542      1.83555      0.00000      0.00000
     -4.40542      5.02891      0.00000      0.00000
     -4.39542      8.79554      0.00000      0.00000
     -4.38542     10.28822      0.00000      0.00000
     -4.37542     10.30945      0.00000      0.00000
     -4.36542     11.29407      0.00000      0.00000
     -4.35542     13.69626      0.00000      0.00000
     -4.34542     15.53855      0.00000      0.00000
     -4.33542     15.39701      0.00000      0.00000
     -4.32542     14.46867      0.00000      0.00000
     -4.31542     14.12652      0.00000      0.00000
     -4.30542     13.71430      0.00000      0.00000
     -4.29542     13.45333      0.00000      0.00000
     -4.28542     13.72190      0.00000      0.00000
     -4.27542     14.73880      0.00000      0.00000
     -4.26542     15.03089      0.00000      0.00000
     -4.25542     14.42812      0.00000      0.00000
     -4.24542     13.64886      0.00000      0.00000
     -4.23542     12.76749      0.00000      0.00000
     -4.22542     12.09782      0.00000      0.00000
     -4.21542     11.30787      0.00000      0.00000
     -4.20542     10.34337      0.00000      0.00000
     -4.19542      9.24183      0.00000      0.00000
     -4.18542      8.05566      0.00000      0.00000
     -4.17542      7.23593      0.00000      0.00000
     -4.16542      7.14076      0.00000      0.00000
     -4.15542      7.98512      0.00000      0.00000
     -4.14542      8.46091      0.00000      0.00000
     -4.13542      7.30906      0.00000      0.00000
     -4.12542      6.20067      0.00000      0.00000
     -4.11542      5.77551      0.00000      0.00000
     -4.10542      5.26382      0.00000      0.00000
     -4.09542      4.98032      0.00000      0.00000
     -4.08542      5.09201      0.00000      0.00000
     -4.07542      4.50238      0.00000      0.00000
     -4.06542      3.23926      0.00000      0.00000
     -4.05542      2.61504      0.00000      0.00000
     -4.04542      2.59577      0.00000      0.00000
     -4.03542      3.03392      0.00000      0.00000
     -4.02542      3.87224      0.00000      0.00000
     -4.01542      3.50884      0.00000      0.00000
     -4.00542      2.65267      0.00000      0.00000
     -3.99542      2.45904      0.00000      0.00000
     -3.98542      2.31913      0.00000      0.00000
     -3.97542      2.31992      0.00000      0.00000
     -3.96542      2.65971      0.00000      0.00000
     -3.95542      2.86365      0.00000      0.00000
     -3.94542      2.54585      0.00000      0.00000
     -3.93542      2.06334      0.00000      0.00000
     -3.92542      1.93050      0.00000      0.00000
     -3.91542      2.53265      0.00000      0.00000
     -3.90542      3.19916      0.00000      0.00000
     -3.89542      3.01849      0.00000      0.00000
     -3.88542      2.34162      0.00000      0.00000
     -3.87542      1.78249      0.00000      0.00000
     -3.86542      1.75815      0.00000      0.00000
     -3.85542      2.29269      0.00000      0.00000
