Energy-E_F (eV)    DOS (1/eV)    PDOS (1/eV)  of atom type Mo S  
     -5.30302      4.97409      1.73596      3.23813
     -5.29302      4.13885      1.47845      2.66040
     -5.28302      3.38040      1.20168      2.17872
     -5.27302      3.56329      1.25196      2.31133
     -5.26302      4.11822      1.44168      2.67655
     -5.25302      4.10032      1.44509      2.65523
     -5.24302      4.04407      1.43986      2.60420
     -5.23302      5.39222      1.90999      3.48223
     -5.22302      6.92499      2.43047      4.49452
     -5.21302      6.70873      2.35986      4.34888
     -5.20302      5.49785      1.94335      3.55450
     -5.19302      4.75215      1.65733      3.09482
     -5.18302      4.50424      1.54735      2.95688
     -5.17302      4.36501      1.48996      2.87505
     -5.16302      4.24222      1.43908      2.80314
     -5.15302      4.18502      1.40935      2.77567
     -5.14302      4.07606      1.33926      2.73679
     -5.13302      3.33474      1.02780      2.30694
     -5.12302      2.35559      0.67008      1.68551
     -5.11302      1.70920      0.46305      1.24615
     -5.10302      1.71853      0.47090      1.24763
     -5.09302      2.17527      0.62373      1.55155
     -5.08302      2.49216      0.75709      1.73507
     -5.07302      2.70462      0.87803      1.82659
     -5.06302      2.92721      0.97783      1.94938
     -5.05302      2.41632      0.78532      1.63100
     -5.04302      1.54815      0.46595      1.08220
     -5.03302      1.01018      0.28796      0.72222
     -5.02302      0.89599      0.25797      0.63802
     -5.01302      1.06785      0.30857      0.75927
     -5.00302      1.32601      0.38666      0.93936
     -4.99302      1.35433      0.40539      0.94894
     -4.98302      1.24969      0.38811      0.86158
     -4.97302      1.42069      0.45159      0.96910
     -4.96302      1.69891      0.53222      1.16670
     -4.95302      1.53217      0.46360      1.06857
     -4.94302      1.01408      0.30195      0.71214
     -4.93302      0.72807      0.22201      0.50606
     -4.92302      0.96479      0.29302      0.67177
     -4.91302      1.33132      0.40271      0.92860
     -4.90302      1.26267      0.38913      0.87354
     -4.89302      1.14185      0.35835      0.78350
     -4.88302      1.26244      0.40033      0.86211
     -4.87302      1.42604      0.46907      0.95697
     -4.86302      1.65421      0.55303      1.10118
     -4.85302      1.35144      0.44126      0.91018
     -4.84302      0.72017      0.22135      0.49882
     -4.83302      0.52285      0.15431      0.36854
     -4.82302      0.65803      0.19953      0.45850
     -4.81302      0.94566      0.28655      0.65911
     -4.80302      1.03538      0.30754      0.72784
     -4.79302      0.71151      0.21264      0.49887
     -4.78302      0.49820      0.16041      0.33779
     -4.77302      0.75511      0.24641      0.50870
     -4.76302      0.96274      0.30794      0.65479
     -4.75302      0.84548      0.27545      0.57003
     -4.74302      0.81024      0.26304      0.54720
     -4.73302      0.89715      0.27861      0.61854
     -4.72302      0.90162      0.26845      0.63317
     -4.71302      0.82256      0.24660      0.57595
     -4.70302      0.55797      0.17571      0.38226
     -4.69302      0.43812      0.14139      0.29673
     -4.68302      0.71082      0.22643      0.48440
     -4.67302      0.90891      0.28902      0.61989
     -4.66302      0.93617      0.30533      0.63084
     -4.65302      0.89607      0.30229      0.59378
     -4.64302      1.04514      0.35173      0.69340
     -4.63302      1.19066      0.38395      0.80671
     -4.62302      0.93546      0.28444      0.65102
     -4.61302      0.49449      0.14607      0.34842
     -4.60302      0.42910      0.13499      0.29411
     -4.59302      0.65765      0.21182      0.44583
     -4.58302      0.60021      0.18906      0.41116
     -4.57302      0.44154      0.13198      0.30957
     -4.56302      0.35180      0.10636      0.24544
     -4.55302      0.44693      0.14366      0.30328
     -4.54302      0.69637      0.22743      0.46894
     -4.53302      1.02254      0.32481      0.69773
     -4.52302      1.19830      0.37134      0.82697
     -4.51302      0.96171      0.30233      0.65938
     -4.50302      0.49077      0.15878      0.33200
     -4.49302      0.17986      0.05833      0.12153
     -4.48302      0.30559      0.09565      0.20994
     -4.47302      0.71010      0.22221      0.48789
     -4.46302      0.66053      0.20732      0.45321
     -4.45302      0.31294      0.10022      0.21272
     -4.44302      0.42680      0.14182      0.28498
     -4.43302      0.81140      0.26526      0.54615
     -4.42302      1.15091      0.36361      0.78730
     -4.41302      1.39270      0.43608      0.95662
     -4.40302      1.11749      0.35434      0.76315
     -4.39302      0.63791      0.20454      0.43337
     -4.38302      0.27472      0.08797      0.18675
     -4.37302      0.30952      0.09614      0.21338
     -4.36302      0.60391      0.18571      0.41820
     -4.35302      0.66669      0.20544      0.46126
     -4.34302      0.67089      0.20578      0.46511
     -4.33302      0.76765      0.23868      0.52897
     -4.32302      1.39746      0.47999      0.91747
     -4.31302      3.24916      1.13496      2.11421
