Energy-E_F (eV)    DOS (1/eV)    PDOS (1/eV)  of atom type Mo S  
     -4.99000      3.56938      1.24993      2.31945
     -4.98000      3.34001      1.15529      2.18471
     -4.97000      2.73801      0.92342      1.81459
     -4.96000      1.93352      0.64387      1.28965
     -4.95000      1.77783      0.59804      1.17979
     -4.94000      1.84504      0.61221      1.23283
     -4.93000      1.65255      0.53779      1.11476
     -4.92000      1.26984      0.40960      0.86024
     -4.91000      1.00513      0.32039      0.68473
     -4.90000      1.07040      0.33391      0.73649
     -4.89000      1.24615      0.37631      0.86984
     -4.88000      1.48985      0.44367      1.04618
     -4.87000      1.77727      0.55439      1.22288
     -4.86000      2.09381      0.70407      1.38974
     -4.85000      2.44948      0.82880      1.62068
     -4.84000      2.50695      0.81002      1.69694
     -4.83000      2.25265      0.69615      1.55650
     -4.82000      2.11951      0.62892      1.49059
     -4.81000      2.37664      0.67694      1.69970
     -4.80000      2.52636      0.69759      1.82877
     -4.79000      1.80271      0.48854      1.31417
     -4.78000      0.94527      0.25795      0.68732
     -4.77000      1.18451      0.35577      0.82873
     -4.76000      2.24494      0.70964      1.53530
     -4.75000      2.33424      0.73408      1.60016
     -4.74000      1.33024      0.39599      0.93425
     -4.73000      0.80826      0.22151      0.58675
     -4.72000      0.92378      0.25168      0.67210
     -4.71000      1.14540      0.31815      0.82726
     -4.70000      1.26597      0.35927      0.90670
     -4.69000      1.39031      0.40747      0.98284
     -4.68000      1.49477      0.45987      1.03489
     -4.67000      1.85094      0.59047      1.26046
     -4.66000      2.24536      0.73738      1.50798
     -4.65000      2.01426      0.67840      1.33586
     -4.64000      1.24497      0.40878      0.83619
     -4.63000      0.81091      0.24130      0.56961
     -4.62000      0.76366      0.21759      0.54606
     -4.61000      0.69937      0.19872      0.50065
     -4.60000      0.64708      0.18973      0.45735
     -4.59000      0.69587      0.20624      0.48963
     -4.58000      0.76804      0.22660      0.54144
     -4.57000      0.99256      0.29647      0.69609
     -4.56000      0.94588      0.28970      0.65618
     -4.55000      0.87009      0.28134      0.58876
     -4.54000      0.99440      0.32622      0.66818
     -4.53000      0.90604      0.29069      0.61534
     -4.52000      0.76763      0.23502      0.53261
     -4.51000      0.78526      0.23285      0.55240
     -4.50000      0.84589      0.25007      0.59582
     -4.49000      0.72843      0.21823      0.51020
     -4.48000      0.56370      0.17646      0.38724
     -4.47000      0.62879      0.19866      0.43013
     -4.46000      0.95441      0.29672      0.65769
     -4.45000      1.02558      0.32352      0.70206
     -4.44000      0.86131      0.28372      0.57759
     -4.43000      1.02127      0.34084      0.68042
     -4.42000      1.30238      0.42967      0.87272
     -4.41000      1.13093      0.36568      0.76525
     -4.40000      0.81453      0.25488      0.55965
     -4.39000      0.65922      0.20144      0.45778
     -4.38000      0.39370      0.11771      0.27599
     -4.37000      0.28088      0.08178      0.19910
     -4.36000      0.45906      0.13759      0.32147
     -4.35000      0.63982      0.19999      0.43984
     -4.34000      0.67201      0.21124      0.46076
     -4.33000      0.77822      0.23469      0.54353
     -4.32000      0.93443      0.28128      0.65314
     -4.31000      0.80484      0.25468      0.55016
     -4.30000      0.58646      0.19749      0.38898
     -4.29000      0.59645      0.19820      0.39825
     -4.28000      0.67361      0.21206      0.46155
     -4.27000      0.51960      0.15757      0.36204
     -4.26000      0.45319      0.14049      0.31270
     -4.25000      0.65585      0.20681      0.44904
     -4.24000      0.68332      0.21180      0.47152
     -4.23000      0.78957      0.24036      0.54921
     -4.22000      0.87438      0.26906      0.60532
     -4.21000      0.54475      0.17212      0.37262
     -4.20000      0.40868      0.13564      0.27304
     -4.19000      0.63851      0.21024      0.42827
     -4.18000      0.94263      0.30756      0.63508
     -4.17000      1.13964      0.37548      0.76416
     -4.16000      0.86326      0.28629      0.57697
     -4.15000      0.39187      0.12815      0.26372
     -4.14000      0.37154      0.11457      0.25696
     -4.13000      0.63896      0.19431      0.44465
     -4.12000      0.96302      0.30370      0.65931
     -4.11000      1.43711      0.49365      0.94347
     -4.10000      2.25344      0.80461      1.44883
     -4.09000      2.99931      1.06578      1.93353
     -4.08000      2.96821      1.04719      1.92103
     -4.07000      2.82748      0.98250      1.84498
     -4.06000      3.20535      1.09565      2.10970
     -4.05000      3.40391      1.15992      2.24399
     -4.04000      3.21078      1.09255      2.11823
     -4.03000      2.99384      1.00633      1.98751
     -4.02000      3.67506      1.19965      2.47541
     -4.01000      4.48804      1.43553      3.05251
     -4.00000      4.08399      1.29911      2.78488
     -3.99000      3.60538      1.14580      2.45957
     -3.98000      3.30045      1.03644      2.26400
     -3.97000      3.61189      1.10906      2.50283
     -3.96000      4.67069      1.41488      3.25581
     -3.95000      5.04180      1.51126      3.53055
     -3.94000      5.14609      1.50684      3.63925
     -3.93000      5.95923      1.70994      4.24929
     -3.92000      6.99303      1.99424      4.99879
     -3.91000      7.34542      2.08798      5.25745
     -3.90000      7.08343      2.00052      5.08290
     -3.89000      6.79097      1.91596      4.87501
     -3.88000      6.34257      1.80067      4.54190
     -3.87000      6.01799      1.73697      4.28103
     -3.86000      6.41720      1.88500      4.53220
     -3.85000      6.83168      2.03316      4.79853
     -3.84000      6.70373      2.03072      4.67302
     -3.83000      6.08858      1.85134      4.23724
     -3.82000      4.89790      1.46266      3.43523
     -3.81000      3.92366      1.14626      2.77739
     -3.80000      3.51155      1.02625      2.48530
     -3.79000      3.66326      1.08007      2.58319
     -3.78000      4.22762      1.25309      2.97453
     -3.77000      4.21546      1.26598      2.94948
     -3.76000      3.83360      1.17726      2.65634
     -3.75000      3.26852      0.98560      2.28291
     -3.74000      2.63727      0.74229      1.89499
     -3.73000      3.01672      0.83774      2.17899
     -3.72000      3.25204      0.93019      2.32185
     -3.71000      2.36173      0.67834      1.68339
     -3.70000      2.14017      0.61880      1.52137
     -3.69000      2.68865      0.79371      1.89493
     -3.68000      2.54599      0.75137      1.79461
     -3.67000      2.51935      0.73908      1.78027
     -3.66000      3.07319      0.89079      2.18240
     -3.65000      2.76307      0.82493      1.93814
     -3.64000      1.58797      0.55514      1.03283
     -3.63000      0.98361      0.43321      0.55040
     -3.62000      0.87136      0.40018      0.47117
     -3.61000      0.89835      0.37124      0.52710
     -3.60000      1.12785      0.41006      0.71780
     -3.59000      1.29406      0.44582      0.84824
     -3.58000      0.90780      0.31177      0.59603
     -3.57000      0.67863      0.24680      0.43183
     -3.56000      1.17259      0.43073      0.74185
     -3.55000      1.62790      0.57604      1.05186
     -3.54000      1.76990      0.59393      1.17597
     -3.53000      1.78840      0.57484      1.21356
     -3.52000      1.34419      0.45362      0.89057
     -3.51000      0.68776      0.27515      0.41261
     -3.50000      0.58602      0.26548      0.32054
     -3.49000      1.09433      0.44680      0.64753
     -3.48000      1.61625      0.58057      1.03568
     -3.47000      1.74045      0.61568      1.12477
     -3.46000      1.32334      0.50238      0.82097
     -3.45000      0.81626      0.32197      0.49429
     -3.44000      0.51597      0.20812      0.30785
     -3.43000      0.49115      0.20311      0.28803
     -3.42000      1.09538      0.40721      0.68817
     -3.41000      1.72549      0.58684      1.13865
     -3.40000      1.41193      0.48038      0.93155
     -3.39000      0.86277      0.34226      0.52051
     -3.38000      0.88457      0.33580      0.54877
     -3.37000      1.21280      0.37563      0.83717
     -3.36000      1.77969      0.54289      1.23680
     -3.35000      2.64340      0.86183      1.78157
     -3.34000      2.95679      0.95879      1.99799
     -3.33000      2.94644      0.95234      1.99410
     -3.32000      2.91254      0.98866      1.92388
     -3.31000      2.96388      1.02522      1.93866
     -3.30000      3.71774      1.29658      2.42116
     -3.29000      4.55982      1.61353      2.94629
     -3.28000      4.56494      1.58764      2.97730
     -3.27000      4.11066      1.38536      2.72530
     -3.26000      3.51535      1.15959      2.35575
     -3.25000      3.34949      1.08088      2.26861
     -3.24000      3.92055      1.27804      2.64251
     -3.23000      5.58444      1.90247      3.68197
     -3.22000      9.44193      3.36166      6.08027
     -3.21000     12.32783      4.54651      7.78132
     -3.20000     10.45168      3.97312      6.47855
     -3.19000      7.78560      2.98094      4.80466
     -3.18000      6.70365      2.50225      4.20139
     -3.17000      5.97621      2.16312      3.81309
     -3.16000      4.93441      1.74241      3.19200
     -3.15000      4.40723      1.55488      2.85236
     -3.14000      4.52060      1.58605      2.93455
     -3.13000      4.72790      1.69772      3.03018
     -3.12000      4.12588      1.57450      2.55139
     -3.11000      3.72298      1.39752      2.32546
     -3.10000      3.83267      1.32531      2.50736
     -3.09000      3.81583      1.25648      2.55935
     -3.08000      3.41707      1.11306      2.30401
     -3.07000      3.10099      1.01523      2.08576
     -3.06000      3.22989      1.06644      2.16345
     -3.05000      3.60647      1.17817      2.42830
     -3.04000      3.49048      1.16428      2.32620
     -3.03000      2.54081      0.91993      1.62088
     -3.02000      2.43899      0.89741      1.54158
     -3.01000      3.34756      1.18622      2.16135
     -3.00000      3.23808      1.16369      2.07439
     -2.99000      2.14490      0.78559      1.35931
     -2.98000      1.71711      0.61904      1.09807
     -2.97000      2.36744      0.86769      1.49974
     -2.96000      3.17453      1.16258      2.01195
     -2.95000      2.72401      0.99115      1.73286
     -2.94000      1.90785      0.64395      1.26390
     -2.93000      2.17313      0.65832      1.51482
     -2.92000      2.44883      0.77742      1.67142
     -2.91000      2.43238      0.85482      1.57755
     -2.90000      2.29183      0.80312      1.48871
     -2.89000      1.88278      0.64432      1.23846
     -2.88000      1.73332      0.63513      1.09819
     -2.87000      1.76437      0.68573      1.07863
     -2.86000      1.79978      0.69390      1.10588
     -2.85000      1.77329      0.70654      1.06675
     -2.84000      1.39947      0.62502      0.77445
     -2.83000      1.08420      0.52804      0.55616
     -2.82000      1.19895      0.55169      0.64726
     -2.81000      1.30305      0.54179      0.76126
     -2.80000      1.41349      0.55078      0.86270
     -2.79000      1.77766      0.72359      1.05407
     -2.78000      1.77503      0.74973      1.02529
     -2.77000      1.65950      0.61016      1.04934
     -2.76000      2.10249      0.61937      1.48312
     -2.75000      2.66663      0.83259      1.83404
     -2.74000      2.48247      0.88799      1.59448
     -2.73000      1.88747      0.74731      1.14016
     -2.72000      1.40317      0.57119      0.83198
     -2.71000      1.00508      0.39347      0.61161
     -2.70000      1.29242      0.49526      0.79716
     -2.69000      1.71012      0.68328      1.02684
     -2.68000      1.60578      0.68166      0.92411
     -2.67000      1.32763      0.57781      0.74982
     -2.66000      1.29004      0.55804      0.73201
     -2.65000      1.43391      0.65428      0.77964
     -2.64000      1.23605      0.59724      0.63881
     -2.63000      0.96563      0.45635      0.50928
     -2.62000      0.97385      0.44023      0.53361
     -2.61000      1.38852      0.62210      0.76642
     -2.60000      1.98997      0.86318      1.12678
     -2.59000      2.36447      0.91244      1.45203
     -2.58000      2.78137      1.02422      1.75715
     -2.57000      2.52890      0.97447      1.55443
     -2.56000      1.78501      0.72367      1.06134
     -2.55000      1.46061      0.60046      0.86016
     -2.54000      1.48070      0.60828      0.87242
     -2.53000      1.52346      0.68408      0.83939
     -2.52000      1.34369      0.65717      0.68652
     -2.51000      1.06717      0.53876      0.52841
     -2.50000      0.99321      0.49516      0.49805
     -2.49000      1.13764      0.53613      0.60151
     -2.48000      1.17555      0.49967      0.67589
     -2.47000      1.27990      0.51388      0.76601
     -2.46000      1.51653      0.64289      0.87363
     -2.45000      1.63329      0.75498      0.87830
