Energy-E_F (eV)    DOS (1/eV)    PDOS (1/eV)  of atom type Mo S  
     -5.28579      3.40003      1.20507      2.19496
     -5.27579      3.69703      1.29378      2.40325
     -5.26579      4.16287      1.45582      2.70705
     -5.25579      4.00152      1.41318      2.58834
     -5.24579      4.16335      1.47929      2.68406
     -5.23579      5.79181      2.04145      3.75036
     -5.22579      7.06768      2.47967      4.58801
     -5.21579      6.49219      2.28877      4.20341
     -5.20579      5.35273      1.88840      3.46433
     -5.19579      4.75131      1.64605      3.10526
     -5.18579      4.49661      1.53660      2.96001
     -5.17579      4.37833      1.48788      2.89045
     -5.16579      4.22378      1.42430      2.79948
     -5.15579      4.24483      1.41397      2.83085
     -5.14579      4.15393      1.33928      2.81465
     -5.13579      3.23354      0.97161      2.26192
     -5.12579      2.11765      0.58687      1.53078
     -5.11579      1.62365      0.43388      1.18977
     -5.10579      1.81143      0.49739      1.31405
     -5.09579      2.21982      0.63876      1.58106
     -5.08579      2.37571      0.72565      1.65007
     -5.07579      2.64644      0.85654      1.78990
     -5.06579      2.88448      0.95282      1.93166
     -5.05579      2.32548      0.74528      1.58020
     -5.04579      1.42014      0.42201      0.99814
     -5.03579      0.92493      0.26172      0.66320
     -5.02579      0.94337      0.26839      0.67498
     -5.01579      1.15269      0.32783      0.82487
     -5.00579      1.34008      0.38900      0.95108
     -4.99579      1.26117      0.37725      0.88392
     -4.98579      1.22865      0.37939      0.84926
     -4.97579      1.51113      0.47302      1.03811
     -4.96579      1.76641      0.54372      1.22269
     -4.95579      1.40680      0.42155      0.98526
     -4.94579      0.84993      0.25329      0.59664
     -4.93579      0.75059      0.22646      0.52413
     -4.92579      1.11506      0.33230      0.78276
     -4.91579      1.33886      0.40194      0.93692
     -4.90579      1.16986      0.35853      0.81134
     -4.89579      1.15173      0.35546      0.79627
     -4.88579      1.24350      0.39141      0.85208
     -4.87579      1.43350      0.47064      0.96285
     -4.86579      1.67968      0.55507      1.12461
     -4.85579      1.24684      0.40224      0.84460
     -4.84579      0.64821      0.19630      0.45192
     -4.83579      0.53520      0.15694      0.37826
     -4.82579      0.73703      0.22006      0.51697
     -4.81579      1.03732      0.30719      0.73012
     -4.80579      0.95987      0.28054      0.67933
     -4.79579      0.55850      0.16685      0.39165
     -4.78579      0.50418      0.16219      0.34199
     -4.77579      0.85896      0.27352      0.58544
     -4.76579      0.93441      0.29501      0.63940
     -4.75579      0.80231      0.26067      0.54164
     -4.74579      0.88003      0.28017      0.59986
     -4.73579      0.94960      0.28665      0.66295
     -4.72579      0.89234      0.25935      0.63299
     -4.71579      0.71753      0.21449      0.50304
     -4.70579      0.47341      0.14971      0.32371
     -4.69579      0.48993      0.15475      0.33518
     -4.68579      0.78997      0.24668      0.54329
     -4.67579      0.90285      0.28395      0.61889
     -4.66579      0.88683      0.28841      0.59842
     -4.65579      0.88774      0.29659      0.59115
     -4.64579      1.13369      0.37245      0.76125
     -4.63579      1.23830      0.38909      0.84921
     -4.62579      0.83565      0.24921      0.58643
     -4.61579      0.39509      0.11642      0.27867
     -4.60579      0.47063      0.14772      0.32292
     -4.59579      0.68266      0.21595      0.46671
     -4.58579      0.58164      0.17779      0.40386
     -4.57579      0.40644      0.11861      0.28783
     -4.56579      0.33074      0.10004      0.23070
     -4.55579      0.47826      0.15224      0.32602
     -4.54579      0.77922      0.24848      0.53074
     -4.53579      1.13577      0.35104      0.78472
     -4.52579      1.16660      0.35553      0.81107
     -4.51579      0.82271      0.25797      0.56475
     -4.50579      0.39150      0.12647      0.26503
     -4.49579      0.17527      0.05531      0.11995
     -4.48579      0.40988      0.12516      0.28471
     -4.47579      0.75887      0.23318      0.52569
     -4.46579      0.55709      0.17278      0.38431
     -4.45579      0.27071      0.08671      0.18401
