Energy-E_F (eV)    DOS (1/eV)    PDOS (1/eV)  of atom type Mo S  
     -5.28606      3.41286      1.20962      2.20324
     -5.27606      3.69531      1.29311      2.40220
     -5.26606      4.15605      1.45352      2.70253
     -5.25606      3.99543      1.41094      2.58449
     -5.24606      4.14922      1.47429      2.67493
     -5.23606      5.76365      2.03186      3.73179
     -5.22606      7.06232      2.47810      4.58422
     -5.21606      6.51035      2.29521      4.21514
     -5.20606      5.36625      1.89346      3.47280
     -5.19606      4.76065      1.64982      3.11083
     -5.18606      4.50240      1.53899      2.96341
     -5.17606      4.38047      1.48880      2.89168
     -5.16606      4.22365      1.42441      2.79924
     -5.15606      4.23650      1.41154      2.82497
     -5.14606      4.15459      1.34054      2.81405
     -5.13606      3.25077      0.97794      2.27283
     -5.12606      2.13594      0.59255      1.54340
     -5.11606      1.63143      0.43608      1.19534
     -5.10606      1.81168      0.49728      1.31439
     -5.09606      2.21689      0.63764      1.57925
     -5.08606      2.36899      0.72330      1.64569
     -5.07606      2.63847      0.85375      1.78471
     -5.06606      2.88628      0.95329      1.93299
     -5.05606      2.33242      0.74791      1.58451
     -5.04606      1.42900      0.42494      1.00406
     -5.03606      0.93073      0.26331      0.66742
     -5.02606      0.94192      0.26796      0.67396
     -5.01606      1.14667      0.32616      0.82051
     -5.00606      1.33540      0.38753      0.94787
     -4.99606      1.26556      0.37835      0.88721
     -4.98606      1.22841      0.37908      0.84933
     -4.97606      1.50076      0.46989      1.03087
     -4.96606      1.76587      0.54376      1.22211
     -4.95606      1.42137      0.42600      0.99537
     -4.94606      0.85880      0.25591      0.60289
     -4.93606      0.74709      0.22546      0.52163
     -4.92606      1.10285      0.32876      0.77409
     -4.91606      1.33652      0.40116      0.93536
     -4.90606      1.17885      0.36106      0.81780
     -4.89606      1.15630      0.35684      0.79946
     -4.88606      1.24394      0.39143      0.85252
     -4.87606      1.42867      0.46901      0.95966
     -4.86606      1.67703      0.55445      1.12259
     -4.85606      1.25341      0.40449      0.84892
     -4.84606      0.65330      0.19788      0.45542
     -4.83606      0.53421      0.15657      0.37764
     -4.82606      0.73386      0.21903      0.51483
     -4.81606      1.03707      0.30718      0.72989
     -4.80606      0.96517      0.28217      0.68300
     -4.79606      0.56164      0.16768      0.39396
     -4.78606      0.49978      0.16070      0.33908
     -4.77606      0.85490      0.27228      0.58262
     -4.76606      0.93712      0.29585      0.64127
     -4.75606      0.80268      0.26077      0.54191
     -4.74606      0.87714      0.27941      0.59772
     -4.73606      0.95000      0.28696      0.66304
     -4.72606      0.89552      0.26032      0.63520
     -4.71606      0.72087      0.21535      0.50552
     -4.70606      0.47498      0.15014      0.32484
     -4.69606      0.48658      0.15367      0.33290
     -4.68606      0.78739      0.24587      0.54151
     -4.67606      0.90488      0.28463      0.62025
     -4.66606      0.88785      0.28869      0.59916
     -4.65606      0.88384      0.29531      0.58853
     -4.64606      1.13013      0.37143      0.75870
     -4.63606      1.24178      0.39038      0.85140
     -4.62606      0.84133      0.25099      0.59034
     -4.61606      0.39708      0.11693      0.28014
     -4.60606      0.46777      0.14677      0.32101
     -4.59606      0.68263      0.21596      0.46667
     -4.58606      0.58394      0.17857      0.40536
     -4.57606      0.40755      0.11894      0.28861
     -4.56606      0.32929      0.09952      0.22977
     -4.55606      0.47633      0.15160      0.32473
     -4.54606      0.77661      0.24773      0.52888
     -4.53606      1.13108      0.34975      0.78133
     -4.52606      1.16721      0.35566      0.81155
     -4.51606      0.82815      0.25951      0.56864
     -4.50606      0.39662      0.12808      0.26854
     -4.49606      0.17614      0.05563      0.12051
     -4.48606      0.40636      0.12410      0.28226
     -4.47606      0.75792      0.23288      0.52505
     -4.46606      0.56064      0.17384      0.38679
     -4.45606      0.27098      0.08673      0.18425
     -4.44606      0.49732      0.16249      0.33483
